feature,mean_abs_shap
Kappa1,0.15209213
Chi0n,0.09479306
Chi1n,0.022277702
NumRotatableBonds,0.011032882
SMR_VSA5,0.0102764275
MolLogP,0.010148058
NumValenceElectrons,0.009057972
SlogP_VSA5,0.0054968363
LabuteASA,0.0027745897
MinPartialCharge,0.0027239076
PEOE_VSA1,0.0010737765
