n_features,auc
213,0.8631177384569003
211,0.8631177384569003
209,0.8631177384569003
207,0.8631177384569003
205,0.8631177384569003
203,0.8631177384569003
201,0.8631177384569003
199,0.8631177384569003
197,0.8631177384569003
195,0.8631177384569003
193,0.8631177384569003
191,0.8631177384569003
189,0.8631177384569003
187,0.8631177384569003
185,0.8631177384569003
183,0.8631177384569003
181,0.8631177384569003
179,0.8631177384569003
177,0.8631177384569003
175,0.8631177384569003
173,0.8631177384569003
171,0.8631177384569003
169,0.8631177384569003
167,0.8631177384569003
165,0.8631177384569003
163,0.8631177384569003
161,0.8631177384569003
159,0.8631177384569003
157,0.8631177384569003
155,0.8631177384569003
153,0.8631177384569003
151,0.8631177384569003
149,0.8631177384569003
147,0.8631177384569003
145,0.8631177384569003
143,0.8631177384569003
141,0.8540734213028455
139,0.8591637485216019
137,0.8591637485216019
135,0.8576563623292596
133,0.8576563623292596
131,0.8655991280350641
129,0.8600913707938127
127,0.8525660351105031
125,0.8702140488393126
123,0.8604740149810998
121,0.8604740149810998
119,0.8559634516824749
117,0.8469075392500174
115,0.8526935831729321
113,0.853192180144245
111,0.8625379745367686
109,0.8442058393822036
107,0.8446116741262958
105,0.8608682544467893
103,0.8447856033023353
101,0.8641845040699427
99,0.8465828714547436
97,0.8652164838477772
95,0.8467568006307831
93,0.8666774889265091
91,0.8687530437605807
89,0.8538763015700007
87,0.8475336842837595
85,0.8559286658472669
83,0.8743651585074559
81,0.8687994248741913
79,0.8471162542612648
77,0.8510006725261474
75,0.8803019410496046
73,0.8659122005519352
71,0.8735534890192713
69,0.8736694418032976
67,0.8706198835834049
65,0.8704343591289628
63,0.8670021567217829
61,0.861610352264558
59,0.8702604299529232
57,0.8569026692330883
55,0.860717515827555
53,0.8761044502678509
51,0.8708285985946522
49,0.8649034113309061
47,0.8539110874052087
45,0.851963080633566
43,0.8743999443426635
41,0.8696690707543887
39,0.8705387166345864
37,0.8517195797871107
35,0.8492845713225574
33,0.8471394448180701
31,0.8493309524361681
29,0.8380139607151968
27,0.8301987430718212
25,0.8612393033556736
23,0.8824122817188842
21,0.8576331717724544
19,0.8538647062915982
17,0.8704807402425733
15,0.849678810788247
13,0.8536501936411494
11,0.8352658797337724
9,0.8029730293824355
7,0.844727626910322
5,0.7928851371721436
3,0.8134667563368196
1,0.8251432016882725
