n_features,auc
213,0.8198905405718792
211,0.8198905405718792
209,0.8198905405718792
207,0.8198905405718792
205,0.8198905405718792
203,0.8198905405718792
201,0.8198905405718792
199,0.8198905405718792
197,0.8198905405718792
195,0.8198905405718792
193,0.8198905405718792
191,0.8198905405718792
189,0.8198905405718792
187,0.8198905405718792
185,0.8198905405718792
183,0.8198905405718792
181,0.8198905405718792
179,0.8198905405718792
177,0.8198905405718792
175,0.8198905405718792
173,0.8198905405718792
171,0.8198905405718792
169,0.8198905405718792
167,0.8198905405718792
165,0.8198905405718792
163,0.8198905405718792
161,0.8198905405718792
159,0.8198905405718792
157,0.8198905405718792
155,0.8198905405718792
153,0.8198905405718792
151,0.8198905405718792
149,0.8198905405718792
147,0.8198905405718792
145,0.8198905405718792
143,0.8198905405718792
141,0.8247605575009856
139,0.8180352960274576
137,0.8127942301894668
135,0.8106375084065769
133,0.8141276872057699
131,0.8156234781197097
129,0.8156234781197097
127,0.8156234781197097
125,0.8156234781197097
123,0.8147306416827068
121,0.8045036061315831
119,0.8080517613227893
117,0.823925697455996
115,0.8269520651190836
113,0.824621414160154
111,0.8221400245819901
109,0.8274854479256047
107,0.808156118828413
105,0.8241112219104381
103,0.8183367732659261
101,0.8178845574082234
99,0.8269520651190836
97,0.8269520651190836
95,0.8228357412861483
93,0.8371443148349991
91,0.8231140279678114
89,0.8108810092530322
87,0.8186150599475894
85,0.8238909116207881
83,0.8318452726049953
81,0.8278217109992809
79,0.7978015352148606
77,0.8068574476473179
75,0.8086779063565316
73,0.8091533127710396
71,0.7842814405973888
69,0.8087474780269475
67,0.8288420954987129
65,0.8279724496185153
63,0.8146958558474988
61,0.819484705827787
59,0.8072284965562024
57,0.8201108508615291
55,0.8245518424897382
53,0.8095591475151318
51,0.8036107696945803
49,0.8141276872057698
47,0.8325989657011665
45,0.7987639433222791
43,0.8053500614549756
41,0.8189281324644605
39,0.8049210361540782
37,0.836958790380557
35,0.8394169894019156
33,0.83032629113425
31,0.836645717863686
29,0.8268593028918625
27,0.853679181837156
25,0.8526819878945292
23,0.830488625031887
21,0.843776814081306
19,0.8439739338141509
17,0.8367384800909069
15,0.8424259641473992
13,0.8069502098745391
11,0.8374921731870781
9,0.8000742097817768
7,0.8103070429721017
5,0.7701931773381878
3,0.8144639502794463
1,0.7170578140581155
