n_features,auc
213,0.9731963805331377
211,0.9731963805331377
209,0.9731963805331377
207,0.9731963805331377
205,0.9731963805331377
203,0.9731963805331377
201,0.9731963805331377
199,0.9731963805331377
197,0.9731963805331377
195,0.9731963805331377
193,0.9731963805331377
191,0.9731963805331377
189,0.9731963805331377
187,0.9731963805331377
185,0.9731963805331377
183,0.9731963805331377
181,0.9731963805331377
179,0.9731963805331377
177,0.9731963805331377
175,0.9731963805331377
173,0.9731963805331377
171,0.9731963805331377
169,0.9731963805331377
167,0.9731963805331377
165,0.9731963805331377
163,0.9731963805331377
161,0.9731963805331377
159,0.9731963805331377
157,0.9731963805331377
155,0.9731963805331377
153,0.9731963805331377
151,0.9731963805331377
149,0.9731963805331377
147,0.9731963805331377
145,0.9731963805331377
143,0.9731963805331377
141,0.9731963805331377
139,0.9731963805331377
137,0.9731963805331377
135,0.9731963805331377
133,0.9731963805331377
131,0.9731963805331377
129,0.9742072226298198
127,0.974223526534605
125,0.9671313279530447
123,0.9671313279530447
121,0.9714518627211217
119,0.9741093992011086
117,0.9761636912040434
115,0.9667726420477702
113,0.9679954349066602
111,0.9694138746229722
109,0.9717616369120404
107,0.966316132713785
105,0.9636422923290128
103,0.9634140376620202
101,0.9610336675633814
99,0.9698214722426022
97,0.9652726828075324
95,0.9713214314828401
93,0.9680769544305862
91,0.9737507132958344
89,0.9692997472894758
87,0.9689899730985572
85,0.9680117388114454
83,0.9707181870057879
81,0.9681095622401567
79,0.9658433194750143
77,0.9708649221488546
75,0.9648976929974731
73,0.9636259884242275
71,0.9692834433846906
69,0.9682073856688677
67,0.967245455286541
65,0.970979049482351
63,0.9696747370995353
61,0.9669682889051927
59,0.9736854976766935
57,0.9696095214803946
55,0.9608706285155295
53,0.9717453330072552
51,0.9686475910980679
49,0.9669193771908372
47,0.9701801581478764
45,0.9716312056737588
43,0.9556859867938371
41,0.9641151055677836
39,0.9636259884242275
37,0.9588000326078097
35,0.9550664384119997
33,0.9645716149017689
31,0.9687780223363496
29,0.9649955164261841
27,0.9631205673758865
25,0.9636749001385833
23,0.9619466862313524
21,0.9547240564115106
19,0.9576750631776311
17,0.957251161653216
15,0.9538273416483248
13,0.9521480394554497
11,0.9649466047118286
9,0.9442487975870222
7,0.9645471590445912
5,0.9596070758946769
3,0.9299095133284421
1,0.8191978478845683
