n_features,auc
213,0.957022906986223
211,0.957022906986223
209,0.957022906986223
207,0.957022906986223
205,0.957022906986223
203,0.957022906986223
201,0.957022906986223
199,0.957022906986223
197,0.957022906986223
195,0.957022906986223
193,0.957022906986223
191,0.957022906986223
189,0.957022906986223
187,0.957022906986223
185,0.957022906986223
183,0.957022906986223
181,0.957022906986223
179,0.957022906986223
177,0.957022906986223
175,0.957022906986223
173,0.957022906986223
171,0.957022906986223
169,0.957022906986223
167,0.957022906986223
165,0.957022906986223
163,0.957022906986223
161,0.957022906986223
159,0.957022906986223
157,0.957022906986223
155,0.957022906986223
153,0.957022906986223
151,0.957022906986223
149,0.957022906986223
147,0.957022906986223
145,0.957022906986223
143,0.957022906986223
141,0.957022906986223
139,0.957022906986223
137,0.957022906986223
135,0.957022906986223
133,0.957022906986223
131,0.957022906986223
129,0.957022906986223
127,0.957022906986223
125,0.957022906986223
123,0.9573652889867124
121,0.9570555147957936
119,0.9582130920355425
117,0.9582130920355425
115,0.9562892312708893
113,0.957756582701557
111,0.9547077525067253
109,0.9567294367000897
107,0.9507622075487079
105,0.9507622075487079
103,0.9508763348822044
101,0.9520339121219532
99,0.9570229069862232
97,0.9548055759354366
95,0.9582946115594685
93,0.9521969511698052
91,0.9514795793592564
89,0.9517241379310345
87,0.9624358033749083
85,0.9575609358441347
83,0.9526208526942204
81,0.9526208526942204
79,0.9564522703187412
77,0.9518382652645309
75,0.9550664384119997
73,0.9521643433602348
71,0.9491481209749736
69,0.9518545691693161
67,0.9550012227928588
65,0.9479579359256541
63,0.9466210157332682
61,0.9502567865003669
59,0.9513165403114047
57,0.9523599902176572
55,0.9477948968778023
53,0.9450232330643189
51,0.9529795385994947
49,0.9447460666829707
47,0.9476970734490912
45,0.9438004402054292
43,0.9504850411673597
41,0.9501426591668705
39,0.9567620445096602
37,0.9564685742235266
35,0.9476481617347354
33,0.9505176489769299
31,0.9530284503138502
29,0.9555066438412
27,0.9550175266976441
25,0.9618162549930709
23,0.9621260291839895
21,0.955139805983533
19,0.9652074671883917
17,0.9599576098475585
15,0.9530284503138501
13,0.9429607891089917
11,0.9559876090323634
9,0.955490339936415
7,0.9651830113312138
5,0.9515203391212195
3,0.948471508926388
1,0.8598353305616696
