mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_scale_pos_weight,param_n_estimators,param_min_child_weight,param_max_depth,param_learning_rate,param_colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
6.059012365341187,0.13983054386585164,0.034395885467529294,0.001007971003770958,1.0,1,5000,2,50,0.1,0.9,"{'subsample': 1.0, 'scale_pos_weight': 1, 'n_estimators': 5000, 'min_child_weight': 2, 'max_depth': 50, 'learning_rate': 0.1, 'colsample_bytree': 0.9}",0.9872627867358662,0.9386514004991878,0.9761296341364484,0.9862699764744058,0.9907016396042745,0.9758030874900365,0.01920000940570043,6376
5.76831579208374,0.09403474089029319,0.05049571990966797,0.0020504030050207994,0.7,10,1000,3,6,0.01,1.0,"{'subsample': 0.7, 'scale_pos_weight': 10, 'n_estimators': 1000, 'min_child_weight': 3, 'max_depth': 6, 'learning_rate': 0.01, 'colsample_bytree': 1.0}",0.9876985856344835,0.9434253793431322,0.9750547578486249,0.9909142532651902,0.9909593766728126,0.9776104705528488,0.018067131058362773,2587
1.2215152740478517,0.03048287469285932,0.010954189300537109,0.0006565375387144839,0.7,10,100,1,100,0.05,0.8,"{'subsample': 0.7, 'scale_pos_weight': 10, 'n_estimators': 100, 'min_child_weight': 1, 'max_depth': 100, 'learning_rate': 0.05, 'colsample_bytree': 0.8}",0.9831425062398478,0.9481597401053842,0.9684838160136288,0.9907520077877829,0.9882432244889866,0.9757562589271259,0.015810184813647838,6460
0.8116433143615722,0.06327183062246028,0.012213754653930663,0.0005404335785609987,0.7,1,200,4,10,0.01,0.8,"{'subsample': 0.7, 'scale_pos_weight': 1, 'n_estimators': 200, 'min_child_weight': 4, 'max_depth': 10, 'learning_rate': 0.01, 'colsample_bytree': 0.8}",0.9833207876074641,0.9525870607345193,0.9707552526973311,0.9885616938427841,0.9915145026665874,0.9773478595097371,0.014273607458613849,3182
4.464380693435669,0.16645404679186443,0.04671626091003418,0.0031814655647187545,0.7,5,1000,6,100,0.01,1.0,"{'subsample': 0.7, 'scale_pos_weight': 5, 'n_estimators': 1000, 'min_child_weight': 6, 'max_depth': 100, 'learning_rate': 0.01, 'colsample_bytree': 1.0}",0.9906501327205737,0.9442771680995206,0.9735742678672832,0.9908331305264865,0.9912964174547472,0.9781262233337221,0.018211241850777497,1586
3.0836532592773436,0.19568657214254676,0.022472524642944337,0.0009589324074880006,1.0,2,500,5,20,0.01,1.0,"{'subsample': 1.0, 'scale_pos_weight': 2, 'n_estimators': 500, 'min_child_weight': 5, 'max_depth': 20, 'learning_rate': 0.01, 'colsample_bytree': 1.0}",0.9881145754922546,0.9434451883839783,0.9649144155106677,0.9858846434655634,0.9882630504173358,0.9741243746539598,0.017663338370581063,8396
0.6318995475769043,0.05620259946307802,0.009005260467529298,0.0008111059966810821,0.7,2,300,1,20,0.5,0.9,"{'subsample': 0.7, 'scale_pos_weight': 2, 'n_estimators': 300, 'min_child_weight': 1, 'max_depth': 20, 'learning_rate': 0.5, 'colsample_bytree': 0.9}",0.9787448991719822,0.9418208470345867,0.9743652145696439,0.9838768556826479,0.9913162433830964,0.9740248119683914,0.01706192732557043,8469
0.2810948371887207,0.005694433176414665,0.0059321880340576175,0.000685067310225969,0.7,5,100,4,3,0.1,0.9,"{'subsample': 0.7, 'scale_pos_weight': 5, 'n_estimators': 100, 'min_child_weight': 4, 'max_depth': 3, 'learning_rate': 0.1, 'colsample_bytree': 0.9}",0.9879362941246385,0.9346697832890931,0.974344933884968,0.9888861847975988,0.9902258173238961,0.9752126026840389,0.021065273979468436,7271
1.358956527709961,0.055377121776156266,0.016681814193725587,0.001496999760490394,0.7,5,500,4,20,0.1,1.0,"{'subsample': 0.7, 'scale_pos_weight': 5, 'n_estimators': 500, 'min_child_weight': 4, 'max_depth': 20, 'learning_rate': 0.1, 'colsample_bytree': 1.0}",0.9897191078008002,0.9458618913672199,0.9770625456315405,0.9890078689056543,0.9909792026011617,0.9785261232612754,0.017084046267836515,918
12.814923572540284,0.7274963479661392,0.12261486053466797,0.011943991222562789,1.0,5,5000,3,50,0.01,0.8,"{'subsample': 1.0, 'scale_pos_weight': 5, 'n_estimators': 5000, 'min_child_weight': 3, 'max_depth': 50, 'learning_rate': 0.01, 'colsample_bytree': 0.8}",0.9845093300582385,0.9450299116516778,0.9780968605500122,0.9907317271031069,0.9915739804516346,0.9779883619629339,0.017179968734425656,1828
0.5160622119903564,0.01170397239043108,0.008190011978149414,0.0004647982667777594,0.7,2,300,5,10,0.5,1.0,"{'subsample': 0.7, 'scale_pos_weight': 2, 'n_estimators': 300, 'min_child_weight': 5, 'max_depth': 10, 'learning_rate': 0.5, 'colsample_bytree': 1.0}",0.9867873697555565,0.9397408977457311,0.9774478786403829,0.9871420459154701,0.988500961557525,0.9759238307229332,0.018512570936189358,6147
6.82920503616333,0.16031832557193923,0.03598356246948242,0.0031445599779308174,1.0,10,5000,1,10,0.1,0.9,"{'subsample': 1.0, 'scale_pos_weight': 10, 'n_estimators': 5000, 'min_child_weight': 1, 'max_depth': 10, 'learning_rate': 0.1, 'colsample_bytree': 0.9}",0.9818549185848421,0.9423755001782813,0.9783199480814473,0.9909953760038939,0.9900672098971034,0.9767225905491135,0.01783483237530131,4610
0.8665607452392579,0.04045632343250323,0.013322210311889649,0.0005111339053219223,0.7,1,300,1,100,0.2,0.8,"{'subsample': 0.7, 'scale_pos_weight': 1, 'n_estimators': 300, 'min_child_weight': 1, 'max_depth': 100, 'learning_rate': 0.2, 'colsample_bytree': 0.8}",0.9865298522245554,0.9355809991680204,0.9734120223898759,0.9880141153565345,0.9923075398005512,0.9751689057879075,0.020775429133651397,7333
0.8524884700775146,0.022187676417836043,0.014950799942016601,0.0006109932305584806,1.0,1,300,3,6,0.1,0.7,"{'subsample': 1.0, 'scale_pos_weight': 1, 'n_estimators': 300, 'min_child_weight': 3, 'max_depth': 6, 'learning_rate': 0.1, 'colsample_bytree': 0.7}",0.9907095598431124,0.9453864743869101,0.9773667559016793,0.990711446418431,0.989769820971867,0.9787888115044,0.017450354725451603,561
2.597461462020874,0.07523784761198696,0.017181396484375,0.0006075708741888202,1.0,1,2000,2,20,0.2,1.0,"{'subsample': 1.0, 'scale_pos_weight': 1, 'n_estimators': 2000, 'min_child_weight': 2, 'max_depth': 20, 'learning_rate': 0.2, 'colsample_bytree': 1.0}",0.9865100431837089,0.9386315914583415,0.976231037559828,0.9866958708525999,0.9883621800590812,0.9752861446227119,0.018823334160684695,7165
1.6033130168914795,0.060588247933450336,0.014440584182739257,0.0008659025035480443,0.7,5,1000,2,20,0.2,1.0,"{'subsample': 0.7, 'scale_pos_weight': 5, 'n_estimators': 1000, 'min_child_weight': 2, 'max_depth': 20, 'learning_rate': 0.2, 'colsample_bytree': 1.0}",0.9851432193653183,0.9408700130739669,0.9812809280441308,0.9880141153565344,0.9892741727631396,0.976916489720618,0.018231541383540096,4223
1.093449068069458,0.06503572031884433,0.013709259033203126,0.0010392164717963777,1.0,10,300,5,20,0.1,1.0,"{'subsample': 1.0, 'scale_pos_weight': 10, 'n_estimators': 300, 'min_child_weight': 5, 'max_depth': 20, 'learning_rate': 0.1, 'colsample_bytree': 1.0}",0.9849253199160096,0.9399984152767324,0.9763121602985316,0.9903869554636164,0.992248062015504,0.9767741825940789,0.0192034376900001,4505
2.093349075317383,0.14955799624745847,0.021240043640136718,0.0009142298171368084,0.7,5,300,4,50,0.01,0.8,"{'subsample': 0.7, 'scale_pos_weight': 5, 'n_estimators': 300, 'min_child_weight': 4, 'max_depth': 50, 'learning_rate': 0.01, 'colsample_bytree': 0.8}",0.9884513291866408,0.9522205934788637,0.970532165165896,0.9900624645088018,0.9900870358254527,0.9782707176331309,0.014972038500794942,1335
6.671321630477905,0.21556173736360562,0.08446950912475586,0.00493605106279163,0.7,5,2000,3,6,0.01,0.7,"{'subsample': 0.7, 'scale_pos_weight': 5, 'n_estimators': 2000, 'min_child_weight': 3, 'max_depth': 6, 'learning_rate': 0.01, 'colsample_bytree': 0.7}",0.9879164850837923,0.9440394596093656,0.9777520889105217,0.9915632351748196,0.9923471916572493,0.9787236920871496,0.01810470129895304,634
