mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_n_estimators,param_min_child_weight,param_max_depth,param_learning_rate,param_colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1.2547325611114502,0.05992947265300453,0.008519744873046875,0.0005049453032020271,1.0,1000,6,10,0.01,1.0,"{'subsample': 1.0, 'n_estimators': 1000, 'min_child_weight': 6, 'max_depth': 10, 'learning_rate': 0.01, 'colsample_bytree': 1.0}",-6.393908686500409,-3.2131517696308203,-2.8762703416202036,-2.886499154794498,-2.067622526329375,-3.4874904957750616,1.501554804559472,6546
19.198385000228882,2.064264985675235,0.06885266304016113,0.0035390142280992284,0.7,5000,3,20,0.1,0.9,"{'subsample': 0.7, 'n_estimators': 5000, 'min_child_weight': 3, 'max_depth': 20, 'learning_rate': 0.1, 'colsample_bytree': 0.9}",-5.619356417862777,-2.5815969984669658,-1.799277624324993,-2.4598994238175136,-2.027754976148876,-2.8975770881242253,1.3901323745131446,985
0.380208683013916,0.01661912950977179,0.004361724853515625,0.0002870609435097234,0.7,200,6,50,0.5,0.8,"{'subsample': 0.7, 'n_estimators': 200, 'min_child_weight': 6, 'max_depth': 50, 'learning_rate': 0.5, 'colsample_bytree': 0.8}",-7.378107957669826,-3.3561553453912,-3.1902363860539587,-3.675409031788988,-3.208015533598631,-4.16158485090052,1.6176474767311935,9542
5.8801532745361325,0.4422411957219264,0.028873682022094727,0.0008626545887251846,0.7,2000,4,50,0.2,0.8,"{'subsample': 0.7, 'n_estimators': 2000, 'min_child_weight': 4, 'max_depth': 50, 'learning_rate': 0.2, 'colsample_bytree': 0.8}",-6.531230248478642,-2.612242635319871,-3.20877268281754,-2.8981951317468773,-2.682848339542765,-3.586657807581139,1.4868517993180301,7532
0.40837864875793456,0.007352209925412601,0.0042537212371826175,0.00015556066685198152,1.0,1000,5,4,0.1,0.7,"{'subsample': 1.0, 'n_estimators': 1000, 'min_child_weight': 5, 'max_depth': 4, 'learning_rate': 0.1, 'colsample_bytree': 0.7}",-6.541219105332822,-2.951430190009249,-3.2450667851409483,-2.6338597469724068,-2.004328433507642,-3.4751808521926137,1.5873931995162396,6385
6.044722843170166,0.6097813059669996,0.030165958404541015,0.0010332346641959852,1.0,2000,3,20,0.01,0.8,"{'subsample': 1.0, 'n_estimators': 2000, 'min_child_weight': 3, 'max_depth': 20, 'learning_rate': 0.01, 'colsample_bytree': 0.8}",-5.022722663408633,-2.7733991882011195,-1.8353238215471057,-2.631408407277675,-2.0795956825598005,-2.8684899525988667,1.1309955710418462,516
0.3460505485534668,0.004849868036677953,0.004140663146972656,6.545940895530113e-05,0.7,1000,6,3,0.05,1.0,"{'subsample': 0.7, 'n_estimators': 1000, 'min_child_weight': 6, 'max_depth': 3, 'learning_rate': 0.05, 'colsample_bytree': 1.0}",-6.274469278327716,-3.1430334487275347,-3.188610458016623,-3.129781244446187,-2.941354259036656,-3.735449737710943,1.272323263788557,8527
2.3721699714660645,0.13012062795394166,0.015645551681518554,0.0011566041680629998,0.7,2000,5,10,0.01,1.0,"{'subsample': 0.7, 'n_estimators': 2000, 'min_child_weight': 5, 'max_depth': 10, 'learning_rate': 0.01, 'colsample_bytree': 1.0}",-6.386636878888904,-2.834365157988696,-2.8158392442004176,-2.823347370741977,-2.1048295247647415,-3.3930036353169477,1.5225594555622564,5345
1.1803730964660644,0.10576695722665652,0.005616998672485352,0.0003984468128156001,1.0,500,2,10,0.01,0.8,"{'subsample': 1.0, 'n_estimators': 500, 'min_child_weight': 2, 'max_depth': 10, 'learning_rate': 0.01, 'colsample_bytree': 0.8}",-4.920463925537815,-2.9077656161005305,-2.0919962817635223,-2.6179895106501267,-1.8182390095627954,-2.8712908687229577,1.0936928703542594,556
0.6161457538604737,0.04583735252022218,0.004410362243652344,0.00037999531601256014,1.0,1000,2,20,0.2,1.0,"{'subsample': 1.0, 'n_estimators': 1000, 'min_child_weight': 2, 'max_depth': 20, 'learning_rate': 0.2, 'colsample_bytree': 1.0}",-4.686389339262075,-2.994388238290319,-2.1397553509544274,-2.912493381151939,-2.045213172016692,-2.9556478963350905,0.9479874578698745,2055
2.7589998722076414,0.12194961456566719,0.016845083236694335,0.0013799338033657453,0.7,2000,2,10,0.01,0.7,"{'subsample': 0.7, 'n_estimators': 2000, 'min_child_weight': 2, 'max_depth': 10, 'learning_rate': 0.01, 'colsample_bytree': 0.7}",-5.3357584473137925,-2.603657620542615,-1.8803972161741673,-2.6454948752867096,-1.9795964369379127,-2.8889809192510394,1.2626667282389523,858
0.8473567008972168,0.030582351170284357,0.004390621185302734,0.0003219404344303697,1.0,5000,2,100,0.5,0.9,"{'subsample': 1.0, 'n_estimators': 5000, 'min_child_weight': 2, 'max_depth': 100, 'learning_rate': 0.5, 'colsample_bytree': 0.9}",-4.9317276748948675,-2.692398711702114,-2.4546188697779225,-2.927264655697101,-2.1932056122742662,-3.0398431048692545,0.9769238649012575,3068
11.75731544494629,1.3865460734975188,0.0507570743560791,0.007916763814098848,1.0,5000,2,50,0.01,0.9,"{'subsample': 1.0, 'n_estimators': 5000, 'min_child_weight': 2, 'max_depth': 50, 'learning_rate': 0.01, 'colsample_bytree': 0.9}",-4.825206836602281,-2.9196968940300425,-2.120397844063841,-2.663775871921797,-1.9601277491384703,-2.8978410391512863,1.0250587528469766,990
0.13815650939941407,0.0016399973771409786,0.002933168411254883,5.798359450507895e-05,0.7,200,6,6,0.1,1.0,"{'subsample': 0.7, 'n_estimators': 200, 'min_child_weight': 6, 'max_depth': 6, 'learning_rate': 0.1, 'colsample_bytree': 1.0}",-6.683009204058959,-2.705529587972865,-2.9000636790078316,-3.058293632861237,-2.505208936339604,-3.570421008048099,1.5673271899123797,7391
0.9292229652404785,0.039373681353899175,0.00666356086730957,0.0009668511829391427,1.0,2000,4,4,0.01,0.9,"{'subsample': 1.0, 'n_estimators': 2000, 'min_child_weight': 4, 'max_depth': 4, 'learning_rate': 0.01, 'colsample_bytree': 0.9}",-6.413114943808778,-2.768967740821795,-3.211878151026347,-2.543988504890518,-2.0397994866482354,-3.3955497654391342,1.555329887845812,5369
