mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_n_estimators,param_min_child_weight,param_max_depth,param_learning_rate,param_colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
3.7878614902496337,0.20781695697998098,0.010988092422485352,0.0010388391947891112,1.0,1000,6,10,0.01,1.0,"{'subsample': 1.0, 'n_estimators': 1000, 'min_child_weight': 6, 'max_depth': 10, 'learning_rate': 0.01, 'colsample_bytree': 1.0}",-7.676955826288187,-6.421464518757323,-7.410676032050506,-7.122267358198059,-6.7770075323133305,-7.081674253521482,0.44563411588145563,4969
41.761313390731814,3.863902809826257,0.10476675033569335,0.02352099733319908,0.7,5000,3,20,0.1,0.9,"{'subsample': 0.7, 'n_estimators': 5000, 'min_child_weight': 3, 'max_depth': 20, 'learning_rate': 0.1, 'colsample_bytree': 0.9}",-8.601854840643542,-6.4915664345750645,-6.407280350734379,-7.392719491169208,-7.2763335717065285,-7.233950937765745,0.7915407555847458,6195
1.075096321105957,0.1320499568072605,0.005242824554443359,0.0008549479882481413,0.7,200,6,50,0.5,0.8,"{'subsample': 0.7, 'n_estimators': 200, 'min_child_weight': 6, 'max_depth': 50, 'learning_rate': 0.5, 'colsample_bytree': 0.8}",-9.410409713891312,-8.400856432855042,-7.748087303108433,-8.07176608717999,-8.085448794787162,-8.343313666364388,0.5721069738942773,9210
14.688023900985717,1.1003224035124446,0.04222545623779297,0.008922625985108432,0.7,2000,4,50,0.2,0.8,"{'subsample': 0.7, 'n_estimators': 2000, 'min_child_weight': 4, 'max_depth': 50, 'learning_rate': 0.2, 'colsample_bytree': 0.8}",-9.204873791977395,-6.615447040247193,-6.701866249770059,-7.681834938969314,-7.390490831716777,-7.518902570536147,0.9348064757519206,7454
0.7175981044769287,0.01976151357782855,0.00532984733581543,0.0003642745655541937,1.0,1000,5,4,0.1,0.7,"{'subsample': 1.0, 'n_estimators': 1000, 'min_child_weight': 5, 'max_depth': 4, 'learning_rate': 0.1, 'colsample_bytree': 0.7}",-6.971691381365725,-6.281351643463752,-6.180373460774866,-6.6459004871886185,-6.834410422636895,-6.582745479085972,0.30703231068797054,577
17.832140064239503,3.3352365774725783,0.044809818267822266,0.012509167291241859,1.0,2000,3,20,0.01,0.8,"{'subsample': 1.0, 'n_estimators': 2000, 'min_child_weight': 3, 'max_depth': 20, 'learning_rate': 0.01, 'colsample_bytree': 0.8}",-7.302361926818688,-6.535224405691809,-6.7774369290616585,-7.218764714754508,-7.275485370884213,-7.021854669442175,0.3093009749451968,4268
0.6018860816955567,0.004603760522589228,0.004514741897583008,7.200231615275031e-05,0.7,1000,6,3,0.05,1.0,"{'subsample': 0.7, 'n_estimators': 1000, 'min_child_weight': 6, 'max_depth': 3, 'learning_rate': 0.05, 'colsample_bytree': 1.0}",-7.296522292272709,-6.002183676381854,-5.7803442824327815,-6.648128578732389,-7.258787579002527,-6.5971932817644525,0.6246024658549336,647
7.409231472015381,1.058946184652603,0.023233699798583984,0.0021239000326034904,0.7,2000,5,10,0.01,1.0,"{'subsample': 0.7, 'n_estimators': 2000, 'min_child_weight': 5, 'max_depth': 10, 'learning_rate': 0.01, 'colsample_bytree': 1.0}",-7.619199573218445,-6.10379581289833,-6.051280349432789,-6.86020344896052,-7.025094850605148,-6.731914807023047,0.5911824600860242,1367
5.029794073104858,0.6675482244825972,0.00876479148864746,0.0007956677254010078,1.0,500,2,10,0.01,0.8,"{'subsample': 1.0, 'n_estimators': 500, 'min_child_weight': 2, 'max_depth': 10, 'learning_rate': 0.01, 'colsample_bytree': 0.8}",-7.65410207469862,-6.395059328297183,-6.724761569862712,-7.145412013879236,-6.960799814849317,-6.976026960317414,0.4217503311125865,3802
1.661863422393799,0.18607763127606045,0.004917287826538086,0.0010061909058310839,1.0,1000,2,20,0.2,1.0,"{'subsample': 1.0, 'n_estimators': 1000, 'min_child_weight': 2, 'max_depth': 20, 'learning_rate': 0.2, 'colsample_bytree': 1.0}",-7.864503656139521,-6.745038664262502,-7.2037420945664445,-7.261956877550765,-7.443960751131206,-7.303840408730087,0.3627699766112869,6639
