mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_scale_pos_weight,param_n_estimators,param_min_child_weight,param_max_depth,param_learning_rate,param_colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
7.223573160171509,0.12047291862626278,0.04137310981750488,0.0016387264044769557,1.0,1,5000,2,50,0.1,0.9,"{'subsample': 1.0, 'scale_pos_weight': 1, 'n_estimators': 5000, 'min_child_weight': 2, 'max_depth': 50, 'learning_rate': 0.1, 'colsample_bytree': 0.9}",0.9397163120567374,0.9125564152159897,0.9148936170212766,0.9259616890234355,0.9169058927918994,0.9220067852218676,0.009951827605768031,4739
7.185249519348145,0.18786381524016135,0.056301212310791014,0.0007466102925458878,0.7,10,1000,3,6,0.01,1.0,"{'subsample': 0.7, 'scale_pos_weight': 10, 'n_estimators': 1000, 'min_child_weight': 3, 'max_depth': 6, 'learning_rate': 0.01, 'colsample_bytree': 1.0}",0.9475069847410273,0.9239737803567591,0.9344240275091339,0.9277624093115507,0.9163578474868207,0.9300050098810584,0.01052137699258094,757
1.726717758178711,0.018822756057413344,0.01254100799560547,0.0005311236596845458,0.7,10,100,1,100,0.05,0.8,"{'subsample': 0.7, 'scale_pos_weight': 10, 'n_estimators': 100, 'min_child_weight': 1, 'max_depth': 100, 'learning_rate': 0.05, 'colsample_bytree': 0.8}",0.9423490221362562,0.929642166344294,0.9181979368149582,0.9446474241870662,0.921994884910486,0.9313662868786121,0.010594435254505047,470
1.1339438438415528,0.021180278552993707,0.014610815048217773,0.00044558648787591034,0.7,1,200,4,10,0.01,0.8,"{'subsample': 0.7, 'scale_pos_weight': 1, 'n_estimators': 200, 'min_child_weight': 4, 'max_depth': 10, 'learning_rate': 0.01, 'colsample_bytree': 0.8}",0.9487696110036535,0.9257199656135827,0.9261229314420804,0.9245002348765593,0.9127825043060702,0.9275790494483893,0.011687884485200715,1515
6.353699493408203,0.05191260439167113,0.06344146728515625,0.003111281563448998,0.7,5,1000,6,100,0.01,1.0,"{'subsample': 0.7, 'scale_pos_weight': 5, 'n_estimators': 1000, 'min_child_weight': 6, 'max_depth': 100, 'learning_rate': 0.01, 'colsample_bytree': 1.0}",0.9485546958951214,0.9227380184826994,0.936868686868687,0.9302416618821441,0.9134610365885485,0.9303728199434399,0.011975748095694093,677
4.218768787384033,0.04587952205327914,0.029366016387939453,0.0012956118724930907,1.0,2,500,5,20,0.01,1.0,"{'subsample': 1.0, 'scale_pos_weight': 2, 'n_estimators': 500, 'min_child_weight': 5, 'max_depth': 20, 'learning_rate': 0.01, 'colsample_bytree': 1.0}",0.9444444444444445,0.9272781001504407,0.9327852998065764,0.9168536980009395,0.9006472154079023,0.9244017515620607,0.014842627131396462,3307
0.7776211261749267,0.009802664115527134,0.01016860008239746,0.00037255276489939833,0.7,2,300,1,20,0.5,0.9,"{'subsample': 0.7, 'scale_pos_weight': 2, 'n_estimators': 300, 'min_child_weight': 1, 'max_depth': 20, 'learning_rate': 0.5, 'colsample_bytree': 0.9}",0.9242961530195573,0.904094132817537,0.9217977648828712,0.8957148076621952,0.887128764549298,0.9066063245862918,0.014477717234899174,8944
0.33838319778442383,0.007223210799885567,0.0059035301208496095,0.00027970693798921344,0.7,5,100,4,3,0.1,0.9,"{'subsample': 0.7, 'scale_pos_weight': 5, 'n_estimators': 100, 'min_child_weight': 4, 'max_depth': 3, 'learning_rate': 0.1, 'colsample_bytree': 0.9}",0.9438265635074145,0.8934558349451966,0.9116430260047281,0.9175583276788977,0.9112427579727544,0.9155453020217983,0.01628229850266582,7416
1.771999979019165,0.04034928530491547,0.019615554809570314,0.00038556212270534696,0.7,5,500,4,20,0.1,1.0,"{'subsample': 0.7, 'scale_pos_weight': 5, 'n_estimators': 500, 'min_child_weight': 4, 'max_depth': 20, 'learning_rate': 0.1, 'colsample_bytree': 1.0}",0.9449817322157748,0.9138190414786159,0.914651837524178,0.9288324025262279,0.9240043843624406,0.9252578796214476,0.011372897366553992,2791
17.1118793964386,0.46068473564372103,0.16176300048828124,0.005043969783630987,1.0,5,5000,3,50,0.01,0.8,"{'subsample': 1.0, 'scale_pos_weight': 5, 'n_estimators': 5000, 'min_child_weight': 3, 'max_depth': 50, 'learning_rate': 0.01, 'colsample_bytree': 0.8}",0.9421609714162904,0.9178218353750269,0.9273049645390071,0.926144370791795,0.917062477164779,0.9260989238573798,0.009051116327914577,2317
0.622614860534668,0.016685826765662503,0.009225606918334961,0.0003843185325839019,0.7,2,300,5,10,0.5,1.0,"{'subsample': 0.7, 'scale_pos_weight': 2, 'n_estimators': 300, 'min_child_weight': 5, 'max_depth': 10, 'learning_rate': 0.5, 'colsample_bytree': 1.0}",0.9244304749623898,0.8903127014829143,0.9020793036750484,0.9078239991648834,0.9057362075264889,0.9060765373623448,0.01099557066603939,8995
