SMILES,BP-Measured,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_Ar_COO,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_aldehyde,fr_allylic_oxid,fr_aryl_methyl,fr_benzene,fr_bicyclic,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_ketone,fr_ketone_Topliss,fr_lactone,fr_methoxy,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_term_acetylene,fr_unbrch_alkane
CC(c1ccccc1)c1ccccc1,272.6,2.240740740740741,0.4837037037037036,2.240740740740741,0.4837037037037036,0.6616304580171462,182.266,168.15399999999997,182.109550448,70,0.0060953647958885,-0.0622480106488086,0.0622480106488086,0.0060953647958885,0.6428571428571429,1.0,1.3571428571428572,14.096416380446229,9.934011755349612,2.0525358083340635,-2.1105576744141152,2.2234240413797495,-1.939520961120737,5.305568344382618,0.9223871629167796,2.2962461305928525,335.79776893714006,9.803118619434356,8.350852961085886,8.350852961085886,6.877010097711745,4.976067743425171,4.976067743425171,3.543055041532952,3.543055041532952,2.5991449828236965,2.5991449828236965,1.6758781965171965,1.6758781965171965,-1.5599999999999996,2580.4142437867595,9.01309382086168,4.099529921723762,1.8475609825845751,85.21838155435421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.58740788430673,11.126902983393991,5.917906046161393,0.0,0.0,0.0,0.0,12.841643245852016,0.0,71.7905736680101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.96854622924601,60.6636706846161,0.0,0.0,0.0,0.0,0.0,5.917906046161393,0.0,11.126902983393991,0.0,0.0,67.58740788430673,0.0,0.0,0.0,0.0,2.747592592592593,0.4837037037037036,21.19462962962963,0.0,2.240740740740741,0.0,0.1428571428571428,14,0,0,0,0,0,2,0,2,0,0,0,2,0,0,0,2,3.8384000000000023,60.40100000000004,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COc1ccccc1C=C,197.0,5.064953703703704,0.8726851851851853,5.064953703703704,0.8726851851851853,0.6028361255721728,134.17799999999997,124.09799999999996,134.07316494,52,0.1255541071602714,-0.4961375540662671,0.4961375540662671,0.1255541071602714,1.4,2.1,2.6,16.465747480830235,10.182390551945666,1.92834828331226,-2.0110061802359485,2.167648309053132,-1.8393316131516004,5.546327981462339,0.4136318595978129,3.076562928309375,227.9248049354078,7.397341225498538,6.00210641759854,6.00210641759854,4.8805400575618805,3.136646129944097,3.136646129944097,1.946074374629557,1.946074374629557,1.3588384966084406,1.3588384966084406,0.835059805218177,0.835059805218177,-1.2400000000000002,238.97589595141255,6.874155251141552,3.062884150301958,1.1845538128718225,60.95017166000941,4.736862953800049,5.749511833283905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.85405699581721,6.06636706846161,5.563451491696996,7.109797541277533,4.736862953800049,6.076020106833881,0.0,0.0,7.109797541277533,36.407855449141934,5.749511833283905,4.736862953800049,0.0,5.749511833283905,7.109797541277533,0.0,0.0,5.563451491696996,30.84440395744494,6.076020106833881,9.23,0.0,0.0,0.0,0.0,11.3129633249809,0.0,13.185817648111414,24.26546827384644,6.578935683598497,4.736862953800049,5.064953703703704,0.0,0.0,1.0324074074074074,0.8726851851851853,7.772037037037037,1.7766203703703702,3.659537037037037,1.6550925925925926,0.1111111111111111,10,0,1,0,0,0,1,0,1,1,0,1,2,0,0,0,1,2.3382000000000005,43.08500000000002,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
COc1ccccc1CO,249.0,8.769537037037036,0.0317592592592592,8.769537037037036,0.0317592592592592,0.664708696108545,138.166,128.08599999999998,138.06807956,54,0.1238658744341887,-0.4963862078914826,0.4963862078914826,0.1238658744341887,1.4,2.1,2.6,16.466381607018995,10.194177481799509,1.9611501270588856,-2.027508278094672,2.155319843953596,-1.8933167301467408,5.317201107166267,0.2735466846024706,2.964000093923802,185.16749419417297,7.397341225498538,5.871969743908872,5.871969743908872,4.8805400575618805,3.109503861495533,3.109503861495533,1.9699607189705397,1.9699607189705397,1.3628673713817308,1.3628673713817308,0.8335913144599422,0.8335913144599422,-1.02,238.97589595141255,7.091358574610246,3.2248465665342856,1.2771545289510258,60.06906632999306,9.843390348640757,5.749511833283905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.19910120538483,6.06636706846161,5.563451491696996,13.716679505790452,9.843390348640757,0.0,0.0,6.606881964512918,7.109797541277533,29.828919765543436,5.749511833283905,4.736862953800049,0.0,5.749511833283905,12.21632493611824,6.606881964512918,0.0,5.563451491696996,24.26546827384644,0.0,29.46,0.0,0.0,6.606881964512918,0.0,11.3129633249809,0.0,7.109797541277533,24.26546827384644,0.0,9.843390348640757,4.976203703703703,0.0,8.769537037037036,0.8240740740740742,0.7407407407407409,7.399259259259259,0.0,0.0317592592592592,1.591759259259259,0.25,10,1,2,0,0,0,1,0,1,2,1,2,2,0,0,0,1,1.1874999999999998,38.91680000000001,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
c1c(cc(cc1-c1ccccc1)-c1ccccc1)-c1ccccc1,462.0,2.274907407407407,1.2430205971277402,2.274907407407407,1.2430205971277402,0.3954327589937385,306.408,288.264,306.140850576,114,-0.0171691743088783,-0.0622253948522488,0.0622253948522488,0.0171691743088783,0.25,0.5,0.75,14.105173527523798,9.932902068035917,2.0632593476393417,-2.109087473371234,2.321279310779846,-1.853259392956088,5.80579780031414,1.564362239209106,1.9158209686866408,783.7038003115396,16.192023676495616,13.39230484541327,13.39230484541327,11.898979485566356,8.214101615137753,8.214101615137753,5.897114317029976,5.897114317029976,4.254379906938138,4.254379906938138,3.0193995696181135,3.0193995696181135,-3.1199999999999983,670788.2103503812,14.47086891745158,6.554759206966572,2.996617575566931,142.60268573768906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.99550602692418,51.5798101555668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.19460723230902,33.380708950181976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.19460723230902,33.380708950181976,0.0,0.0,0.0,0.0,0.0,0.0,33.380708950181976,0.0,0.0,109.19460723230902,0.0,0.0,0.0,0.0,7.467412131519277,0.0,38.53258786848073,0.0,0.0,0.0,0.0,24,0,0,0,0,0,4,0,4,0,0,0,3,0,0,0,4,6.687600000000005,102.75000000000004,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c1c(ccc2ccccc21)-c1cc2ccccc2cc1,452.0,2.263333333333333,1.2726417233560092,2.263333333333333,1.2726417233560092,0.4108902584094402,254.332,240.2199999999999,254.109550448,94,-0.0177432018672278,-0.0616297031714694,0.0616297031714694,0.0177432018672278,0.35,0.75,1.2,14.050252855883588,9.986548714167055,2.0064551378626714,-2.0574137022450043,2.2684716424652867,-1.7983469415445767,5.906946321155085,1.671388448691919,1.910516242744683,826.1500470850838,13.363596551749424,11.082903768654765,11.082903768654765,9.898979485566358,6.880768281804422,6.880768281804422,5.123859634416526,5.123859634416526,3.8322645618629543,3.8322645618629543,2.7377666788449933,2.7377666788449933,-2.5999999999999988,85417.06541299903,11.245444059976933,4.499773242630386,1.8631379962192829,117.85182638903144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.79640482153933,44.804533978176394,0.0,0.0,0.0,21.544896857859182,0.0,0.0,0.0,84.92913895846256,11.126902983393991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.92913895846256,32.671799841253176,0.0,0.0,0.0,0.0,0.0,0.0,32.671799841253176,0.0,0.0,84.92913895846256,0.0,0.0,0.0,5.157773683547494,2.5452834467120184,0.0,30.296942869740484,0.0,0.0,0.0,0.0,20,0,0,0,0,0,4,0,4,0,0,0,1,0,0,0,4,5.660000000000004,86.89000000000003,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
c1c(ccc2ccccc21)-c1ccccc1,345.5,2.2407407407407405,1.2715306122448982,2.2407407407407405,1.2715306122448982,0.546879426801855,204.272,192.17599999999996,204.093900384,76,-0.0177654523353719,-0.0622253948729213,0.0622253948729213,0.0177654523353719,0.4375,1.125,1.9375,14.018601506371452,10.014961116553216,1.973204626875614,-2.0307238145701887,2.2332588220864418,-1.7741969787906189,5.867097786279314,1.64347225435577,2.192446663737746,609.0241658954062,10.794682450997076,8.92820323027551,8.92820323027551,7.93265299037757,5.476067743425171,5.476067743425171,3.9279552209927022,3.9279552209927022,2.856588015946783,2.856588015946783,1.9994862817050452,1.9994862817050452,-2.079999999999999,9451.077594147084,9.168074543572132,3.820620704352923,1.5878093454202298,95.17016185729622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.73003775307771,27.965718480785192,0.0,0.0,0.0,10.772448428929591,0.0,0.0,0.0,72.79640482153933,11.126902983393991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.79640482153933,21.899351412323583,0.0,0.0,0.0,0.0,0.0,0.0,21.899351412323583,0.0,6.06636706846161,66.73003775307771,0.0,0.0,0.0,2.588920540438398,2.548660241874528,0.0,25.529085884353737,0.0,0.0,0.0,0.0,16,0,0,0,0,0,3,0,3,0,0,0,1,0,0,0,3,4.506800000000003,69.38400000000003,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
C1c2ccccc2Cc2ccccc21,305.0,2.2413425925925927,1.1035185185185183,2.2413425925925927,1.1035185185185183,0.498159536656914,180.25,168.15399999999997,180.093900384,68,-0.0020074524242434,-0.0619622897457847,0.0619622897457847,0.0020074524242434,0.5,0.7857142857142857,1.0714285714285714,14.169631447528332,9.86197119840273,2.1243158130817115,-2.1837101365036675,2.2564300582964307,-2.0580151405654052,5.44153854671813,1.0013974061083133,2.124918321677156,381.46945595723986,9.38046888862398,8.033015715890103,8.033015715890103,6.932652990377571,5.068914100752347,5.068914100752347,3.8909740474833416,3.8909740474833416,2.9985768939940045,2.9985768939940045,2.2151802177588533,2.2151802177588533,-1.5599999999999996,3255.1289561694916,7.807968324368292,2.9844564014384147,1.1502316224251816,84.21255040082498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.53093654769288,35.09544921264,0.0,0.0,0.0,0.0,0.0,12.84164324585202,0.0,70.78474251448087,0.0,0.0,0.0,0.0,0.0,12.84164324585202,0.0,22.253805966787983,48.53093654769288,0.0,0.0,0.0,0.0,0.0,0.0,12.84164324585202,22.253805966787983,0.0,0.0,48.53093654769288,0.0,0.0,0.0,0.0,5.967407407407408,0.0,17.492222222222225,2.207037037037037,0.0,0.0,0.1428571428571428,14,0,0,1,0,1,2,0,2,0,0,0,0,0,0,0,3,3.1816000000000013,58.49600000000003,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
COc1cc(ccc1C=O)OC,290.0,10.465016534391534,0.526203703703704,10.465016534391534,0.526203703703704,0.6383852121799833,166.17599999999996,156.09599999999998,166.06299418,64,0.1532809933737746,-0.4966240059498222,0.4966240059498222,0.1532809933737746,1.25,2.0,2.5,16.475956320955294,10.18606983435752,2.0172613905073336,-2.0461028565560104,2.2209635413201427,-1.9108612958426248,5.7924771444240895,0.1115741732938337,3.098770833544966,281.102178757748,8.974691494688164,7.034145948150093,7.034145948150093,5.812391710140018,3.4871561380945035,3.4871561380945035,2.2257318197271534,2.2257318197271534,1.5676115922368343,1.5676115922368343,0.9158021770718172,0.9158021770718172,-1.51,610.0504636634034,8.585328884652048,3.7588733548338538,1.557011092837172,70.9148420217443,9.473725907600098,11.49902366656781,6.286160523129555,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,0.0,12.13273413692322,6.06636706846161,19.78304657425206,14.26826309167192,6.286160523129555,0.0,0.0,14.219595082555069,23.762552697081823,11.49902366656781,9.473725907600098,0.0,11.49902366656781,20.505755605684623,0.0,0.0,10.357988675768818,18.19910120538483,0.0,35.53,0.0,4.794537184071822,0.0,17.062475158264807,6.286160523129555,7.109797541277533,25.308898746662365,0.0,0.0,9.473725907600098,9.9276917989418,10.465016534391534,0.0,0.526203703703704,1.2100000000000004,5.042314814814815,0.7482870370370369,0.0,3.080486111111111,0.2222222222222222,12,0,3,0,0,0,1,0,1,3,0,3,3,0,0,0,1,1.5163,44.93350000000002,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0
C(c1cc2ccccc2cc1)c1ccccc1,350.0,2.280092592592593,1.0056292517006802,2.280092592592593,1.0056292517006802,0.5965616871991094,218.299,204.18699999999995,218.109550448,82,-0.002555202568719,-0.0622483607098162,0.0622483607098162,0.002555202568719,0.5294117647058824,1.2352941176470589,2.0588235294117645,14.021153921704826,10.013112715392182,1.9721572388405908,-2.036236318960617,2.173632743760426,-1.8689571433579424,5.825696505456413,1.2001400056612623,1.9612467175771748,623.6192568497748,11.501789232183624,9.63531001146206,9.63531001146206,8.415816237971965,5.933174524611718,5.933174524611718,4.343878228027439,4.343878228027439,3.064949652637849,3.064949652637849,2.180309965748106,2.180309965748106,-2.079999999999999,14720.881694864682,10.098260650872694,4.423184305985766,2.209370585375619,101.53510397169283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.79640482153933,28.320173035249592,0.0,0.0,0.0,10.772448428929591,0.0,6.4208216229260096,0.0,83.92330780493333,0.0,0.0,0.0,0.0,0.0,6.4208216229260096,0.0,11.126902983393991,72.79640482153933,10.772448428929591,0.0,0.0,0.0,0.0,0.0,6.4208216229260096,21.899351412323583,0.0,0.0,72.79640482153933,0.0,0.0,0.0,2.6298544448643657,2.733964002267574,0.0,25.79721896783405,1.0056292517006802,0.0,0.0,0.0588235294117647,17,0,0,0,0,0,3,0,3,0,0,0,2,0,0,0,3,4.430600000000004,73.19600000000004,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CCOc1ccccc1C=O,248.0,10.422133408919125,0.5881481481481482,10.422133408919125,0.5881481481481482,0.6149207423202788,150.17699999999996,140.09699999999998,150.06807956,58,0.1532765131843211,-0.4931342068364686,0.4931342068364686,0.1532765131843211,1.4545454545454546,2.1818181818181817,2.8181818181818183,16.476713966450795,10.201331485447971,1.9748733724965075,-2.0308086620494854,2.142615666787744,-1.9423531370578972,5.7854833173607,0.1115106144724502,2.9190989073914695,243.0729784140701,8.104448006685086,6.410354708062403,6.410354708062403,5.3805400575618805,3.5516337251932475,3.5516337251932475,2.0886899162556714,2.0886899162556714,1.345818722103292,1.345818722103292,0.8648423146689002,0.8648423146689002,-1.31,383.49028862083793,7.793199174406604,3.7604813030666033,1.802305551397824,65.80129679223742,4.736862953800049,5.749511833283905,6.286160523129555,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,12.13273413692322,19.056471336613843,0.0,12.170333456209914,9.53140013787187,6.286160523129555,0.0,6.923737199690624,6.606881964512918,29.828919765543436,5.749511833283905,4.736862953800049,0.0,5.749511833283905,12.893042487642472,0.0,0.0,17.28172587545944,24.26546827384644,0.0,26.3,0.0,4.794537184071822,0.0,17.919845289493818,6.286160523129555,0.0,12.13273413692322,19.056471336613843,0.0,4.736862953800049,5.19662037037037,10.422133408919125,0.0,0.6058796296296298,0.6574074074074077,7.176064814814815,0.7966203703703703,2.4786073318216175,0.0,0.2222222222222222,11,0,2,0,0,0,1,0,1,2,0,2,3,0,0,0,1,1.8978,42.99850000000002,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Cc1cc(C=O)c(O)cc1,217.5,10.219537037037036,0.0422222222222226,10.219537037037036,0.0422222222222226,0.5940012712596187,136.14999999999998,128.08599999999998,136.052429496,52,0.1532782050719243,-0.5072096758616638,0.5072096758616638,0.1532782050719243,1.5,2.2,2.7,16.25610405715501,10.13550992786162,1.9638597489983072,-1.9573090534199935,2.1452942294491573,-1.8099594114669535,5.7876403587746275,0.1116059777771375,3.211310929132046,253.43454587872031,7.560477932315068,5.664862962722325,5.664862962722325,4.736382105218448,2.9860180644528933,2.9860180644528933,2.180121178992247,2.180121178992247,1.3100000534441438,1.3100000534441438,0.7683344188998196,0.7683344188998196,-1.31,190.28823830466132,6.805074798619103,2.5185440606017586,1.1556963836084515,59.11704320052995,5.106527394840706,5.749511833283905,6.286160523129555,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,11.629818560158606,19.056471336613843,0.0,5.563451491696996,9.901064578912528,6.286160523129555,0.0,6.923737199690624,0.0,29.32600418877882,5.749511833283905,0.0,0.0,5.749511833283905,11.39268791797026,0.0,6.923737199690624,15.921440167465814,18.19910120538483,0.0,37.3,0.0,4.794537184071822,5.749511833283905,11.849612014826551,5.563451491696996,6.06636706846161,12.13273413692322,6.923737199690624,0.0,5.106527394840706,0.0,10.219537037037036,9.003703703703703,1.3193518518518523,0.0422222222222226,4.906481481481482,0.6412037037037037,1.8675,0.0,0.125,10,1,2,0,0,0,1,0,1,2,1,2,1,0,0,0,1,1.5131199999999998,38.23130000000001,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Cc1ccc(cc1)OC(=O)c1ccccc1,316.0,11.67678335222978,-0.3292101284958424,11.67678335222978,0.3292101284958424,0.5640442649687195,212.248,200.15199999999996,212.083729624,80,0.3430215566394444,-0.4229402563372168,0.4229402563372168,0.3430215566394444,0.9375,1.5625,2.1875,16.535832252780303,10.197001276991877,2.061721926416503,-2.0354789464466907,2.130625629852279,-2.073718912079097,5.904343712257363,0.0734506781427249,2.1105163490120473,471.8483450839555,11.380468888623982,9.01264900363436,9.01264900363436,7.7540201954234895,5.094423243264672,5.094423243264672,3.568597484550812,3.568597484550812,2.241023104864268,2.241023104864268,1.3465098996664626,1.3465098996664626,-2.0899999999999994,5780.941563746014,10.42855960264156,4.619630554976046,2.4797169488047768,94.49344888390488,4.736862953800049,5.749511833283905,0.0,0.0,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,35.89528683400505,31.18920547353706,0.0,5.563451491696996,9.53140013787187,5.969305287951849,0.0,6.923737199690624,0.0,65.72420659954848,5.749511833283905,4.736862953800049,0.0,5.749511833283905,5.969305287951849,0.0,6.923737199690624,15.921440167465814,54.59730361615449,0.0,26.3,0.0,4.794537184071822,5.969305287951849,11.3129633249809,5.563451491696996,0.0,24.26546827384644,37.255572541998674,0.0,4.736862953800049,5.216481481481482,11.67678335222978,0.0,1.6968380469471744,0.2397278911564628,16.34794984043,0.0,1.9888860544217688,0.0,0.0714285714285714,16,0,2,0,0,0,2,0,2,2,0,2,2,0,0,0,2,3.214220000000001,62.57950000000003,0,0,0,0,0,0,0,1,1,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Cc1ccccc1OCC,184.0,5.336620370370371,0.7409259259259259,5.336620370370371,0.7409259259259259,0.6062161233707782,136.194,124.09799999999996,136.088815004,54,0.1216735137116737,-0.4936108900072313,0.4936108900072313,0.1216735137116737,1.3,2.0,2.6,16.476483945411598,10.209298866558724,1.9251688222708443,-2.0386835774534893,2.14775896435932,-1.9202096263835997,5.3100131774080825,0.3376742279415858,2.811180917188401,205.6381691811921,7.397341225498538,6.424756148408914,6.424756148408914,4.842535255101096,3.5272563302029183,3.5272563302029183,2.198509686688653,2.198509686688653,1.3934341385433249,1.3934341385433249,0.8738740697070407,0.8738740697070407,-0.98,213.81162450161497,7.130864745011085,3.254508450235671,1.500749219562955,61.63977469219367,4.736862953800049,5.749511833283905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.19910120538483,25.477292959539852,0.0,6.606881964512918,4.736862953800049,0.0,0.0,13.847474399381248,6.606881964512918,29.828919765543436,5.749511833283905,4.736862953800049,0.0,5.749511833283905,6.606881964512918,0.0,6.923737199690624,12.48718869138762,24.26546827384644,0.0,9.23,0.0,0.0,0.0,0.0,12.356393797796825,5.563451491696996,0.0,38.112942673227685,0.0,4.736862953800049,5.336620370370371,0.0,0.0,1.1984722222222224,0.9907407407407408,8.027453703703703,0.0,4.780046296296296,0.0,0.3333333333333333,10,0,1,0,0,0,1,0,1,1,0,1,2,0,0,0,1,2.39372,42.34800000000002,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Oc1ccccc1CC(O)=O,240.0,10.20981859410431,-0.938425925925926,10.20981859410431,0.0369444444444448,0.6646940852903368,152.149,144.08499999999998,152.047344116,58,0.3074593771092042,-0.507659155533224,0.507659155533224,0.3074593771092042,1.3636363636363635,2.0,2.5454545454545454,16.36542900693822,10.131138621695571,2.028135071807787,-1.9798821635949908,2.1492657401938047,-1.9908575525559256,5.7069859638248985,-0.1357647897011332,2.8574541535636215,267.7946100817276,8.267584713501616,5.81918333940883,5.81918333940883,5.198377302757662,3.185794791108063,3.185794791108063,2.199227570185026,2.199227570185026,1.3332928122629,1.3332928122629,0.8232372434608862,0.8232372434608862,-1.51,291.15182779723744,7.595374077976819,3.0531381005525,1.9650480959181804,63.91127695272597,10.213054789681411,5.749511833283905,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,18.19910120538483,6.06636706846161,5.563451491696996,6.4208216229260096,15.007591973753232,5.969305287951849,0.0,6.4208216229260096,0.0,29.828919765543436,5.749511833283905,0.0,0.0,5.749511833283905,16.182360077633263,11.21535880699783,0.0,5.563451491696996,24.26546827384644,0.0,57.53,5.969305287951849,4.794537184071822,12.170333456209914,5.563451491696996,0.0,6.06636706846161,18.19910120538483,0.0,0.0,10.213054789681411,0.0,10.20981859410431,17.47630857898715,0.4444444444444448,-0.9014814814814812,6.403178382464096,-0.1322685185185186,0.0,0.0,0.125,11,2,3,0,0,0,1,0,1,2,2,3,2,0,0,0,1,1.0193,39.4466,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0
CCOC(=O)c1ccco1,196.8,10.789814814814816,-0.4097222222222216,10.789814814814816,0.2517129629629633,0.5835172363463462,140.13799999999998,132.07399999999998,140.047344116,54,0.3736976255459132,-0.4601298704349617,0.4601298704349617,0.3736976255459132,1.8,2.6,3.1,16.543009894963298,10.454405877293135,2.065507430226494,-1.9451240224609507,2.006388096962593,-2.017401418774176,5.855829682520264,0.0489864596848639,2.593351893305189,200.63561258325015,7.397341225498538,5.663902460147015,5.663902460147015,4.842535255101096,3.0491984131341505,3.0491984131341505,1.697771600650869,1.697771600650869,0.9977918882370004,0.9977918882370004,0.5969294657741886,0.5969294657741886,-1.25,283.325051883652,6.864285714285714,3.055570578691184,1.3728373702422143,58.595626056314266,9.154013890853395,0.0,0.0,5.760247418874442,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,0.0,19.056471336613843,0.0,12.870044960151976,13.948551074925216,5.969305287951849,0.0,6.923737199690624,6.606881964512918,24.15614455143672,0.0,0.0,0.0,0.0,12.576187252464766,4.736862953800049,0.0,17.478521802636887,22.813048069615625,0.0,39.44,5.969305287951849,4.794537184071822,5.760247418874442,6.606881964512918,0.0,6.263162995639057,19.056471336613843,0.0,4.736862953800049,4.417150937053347,9.42685185185185,10.789814814814816,0.0,0.0,-0.1580092592592583,3.2125462962962965,1.4367592592592593,2.1253703703703706,0.0,0.2857142857142857,10,0,3,0,0,0,0,1,1,3,0,3,2,0,0,0,1,1.4563,34.6645,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
CC(=O)CC(=O)C(=O)OCC,214.0,10.64800925925926,-0.9280555555555556,10.64800925925926,0.1552362055933485,0.330443317891634,158.15299999999996,148.07299999999998,158.0579088,62,0.3745581950991367,-0.4602465926045656,0.4602465926045656,0.3745581950991367,1.2727272727272727,1.818181818181818,2.1818181818181817,16.536765103812098,10.207879569659308,2.153282697167884,-1.965981909487452,1.8819918839040852,-2.188460444497314,6.364576380928362,-0.1538067184343773,3.834576811379325,182.87959510731497,8.85337115112852,6.547206724228548,6.547206724228548,5.074586062669974,3.2693852778956343,3.2693852778956343,2.022438314086742,2.022438314086742,0.91260542691809,0.91260542691809,0.5098612569245207,0.5098612569245207,-1.19,186.43834096630067,9.81,4.5986100939531624,4.2455319885157445,64.52701524384736,4.736862953800049,5.783244946364939,0.0,5.783244946364939,0.0,5.969305287951849,9.589074368143644,4.794537184071822,0.0,0.0,0.0,13.847474399381248,0.0,13.027703587438928,19.120474506015515,17.535795180681728,0.0,20.268296022307258,6.606881964512918,0.0,0.0,0.0,0.0,0.0,24.142677145194646,19.120474506015515,0.0,20.268296022307258,0.0,0.0,60.44,11.75255023431679,14.383611552215466,18.810948533803867,0.0,0.0,6.923737199690624,6.923737199690624,0.0,4.736862953800049,0.0,4.363842592592593,31.53680508314437,0.0,0.0,-2.036941609977323,0.0,-0.3622685185185186,2.9985624527588812,0.0,0.5714285714285714,11,0,4,0,0,0,0,0,0,4,0,4,4,0,0,0,0,0.0977000000000001,36.938,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,1,1,0,2,2,0,0,0,0,0,0,0
