n_features,auc
213,0.8204227812718379
211,0.8204227812718379
209,0.8204227812718379
207,0.8204227812718379
205,0.8204227812718379
203,0.8204227812718379
201,0.8204227812718379
199,0.8204227812718379
197,0.8204227812718379
195,0.8204227812718379
193,0.8204227812718379
191,0.8204227812718379
189,0.8204227812718379
187,0.8204227812718379
185,0.8204227812718379
183,0.8204227812718379
181,0.8204227812718379
179,0.8204227812718379
177,0.8204227812718379
175,0.8204227812718379
173,0.8204227812718379
171,0.8204227812718379
169,0.8204227812718379
167,0.8204227812718379
165,0.8204227812718379
163,0.8204227812718379
161,0.8204227812718379
159,0.8204227812718379
157,0.8204227812718379
155,0.8204227812718379
153,0.8204227812718379
151,0.8204227812718379
149,0.8157815047752155
147,0.8157815047752155
145,0.8157815047752155
143,0.8157815047752155
141,0.8157815047752155
139,0.8140344747262986
137,0.8167598416026088
135,0.8127940833915677
133,0.8081819240624273
131,0.8322268809690194
129,0.8322268809690194
127,0.8295713952946658
125,0.8123107384113673
123,0.8107908222688097
121,0.8078441649196367
119,0.8191649196366177
117,0.8210284183554624
115,0.8046121593291404
113,0.8086012112741672
111,0.8135511297460982
109,0.8117109247612393
107,0.8295189843931982
105,0.8193862101094804
103,0.8255939902166319
101,0.8146051712089448
99,0.8152108082925692
97,0.8228395061728395
95,0.8291637549499185
93,0.8102492429536455
91,0.8313650128115537
89,0.8151525739576054
87,0.8145527603074773
85,0.8212730025623107
83,0.8106685301653855
81,0.8134521313766595
79,0.8197996738877241
77,0.8020149079897508
75,0.8090437922198928
73,0.8159329140461216
71,0.8225192173305382
69,0.8186408106219427
67,0.822891917074307
65,0.8103890053575589
63,0.8108374097367808
61,0.8112799906825063
59,0.8120778010715118
57,0.8187863964593525
55,0.8077917540181692
53,0.8224318658280922
51,0.8162299091544374
49,0.8165851385977174
47,0.813021197297927
45,0.8144304682040531
43,0.8091544374563242
41,0.8092825529932448
39,0.8112974609829956
37,0.8112217563475426
35,0.8318017703237829
33,0.807535522944328
31,0.8095911949685536
29,0.8166841369671559
27,0.8020265548567436
25,0.8203703703703703
23,0.8175460051246215
21,0.8119962730025624
19,0.8002853482413231
17,0.7991847193105054
15,0.7977900069881203
13,0.7826723736314931
11,0.8005124621476823
9,0.7972600745399487
7,0.798937223386909
5,0.8371040065222457
3,0.7832488935476358
1,0.7236664337293269
