SMILES,Heat_Capacity_Sat_40C_J_K_Mol,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA11,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_allylic_oxid,fr_aryl_methyl,fr_benzene,fr_bicyclic,fr_ester,fr_ether,fr_ketone,fr_ketone_Topliss,fr_methoxy,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_unbrch_alkane
C1(CCCCC1)C1=C(C=C(C=C1)C)C,349.0,2.3478703703703703,0.8512499999999997,2.3478703703703703,0.8512499999999997,0.6142904721647461,188.314,168.15399999999997,188.15650064,76,-0.0159334242391783,-0.0590220590323103,0.0590220590323103,0.0159334242391783,1.0,1.7142857142857142,2.357142857142857,14.21235882488159,9.818774673669685,2.1609982792728206,-2.2327666462951505,2.33773304067404,-2.056065087189745,5.327623868802383,0.4421570655409511,2.215971725825169,305.8143909481188,9.966255326250884,9.344934982691242,9.344934982691242,6.770856947829097,5.843205587235125,5.843205587235125,4.694976205668855,4.694976205668855,3.4703005970515246,3.4703005970515246,2.6972740572399694,2.6972740572399694,-0.78,2039.4841260161752,9.762806332476792,4.16437809210619,1.9977740652878484,87.34510888114059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.025017565859855,43.73392667478865,0.0,0.0,0.0,0.0,0.0,51.86948856017269,0.0,34.88945568047582,0.0,0.0,0.0,0.0,0.0,13.847474399381248,54.71236863588243,18.19910120538483,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,43.23101109802404,5.563451491696996,0.0,32.04657560476608,0.0,0.0,0.0,0.0,4.49468466553288,0.8512499999999997,6.932074829931973,7.116247086797682,4.439076751070799,0.0,0.5714285714285714,14,0,0,1,1,1,1,0,0,0,1,1,1,2,4.351140000000004,61.74200000000005,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
CC(C1CCCCC1)c2ccccc2,327.0,2.3941666666666666,0.760648148148148,2.3941666666666666,0.760648148148148,0.6461634943102899,188.31400000000005,168.15399999999997,188.15650064,76,-0.0162025255460617,-0.0622483892296909,0.0622483892296909,0.0162025255460617,1.0,1.6428571428571428,2.2857142857142856,14.252936463112713,9.777637879671031,2.2014642504850865,-2.2740674714950053,2.3481380169827406,-2.131232287347263,5.190857819455274,0.3158663467573357,2.032599583992876,256.62661626856533,9.803118619434356,9.07698579026012,9.07698579026012,6.877010097711745,5.926538920568457,5.926538920568457,4.597448833473062,4.597448833473062,3.682292609922664,3.682292609922664,2.662932438794929,2.662932438794929,-0.78,2580.4142437867595,9.762806332476792,4.6340442283060685,2.173552915934985,87.34510888114062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.5180374107767,30.2409068298718,0.0,0.0,0.0,0.0,5.917906046161393,44.94575136048206,0.0,35.89528683400505,0.0,0.0,0.0,0.0,0.0,5.917906046161393,50.50920285217906,30.33183534230805,0.0,0.0,0.0,0.0,0.0,0.0,11.835812092322788,37.667559606327046,0.0,0.0,37.255572541998674,0.0,0.0,0.0,0.0,1.5272222222222225,1.6968981481481478,10.985074011085915,7.229972285210381,2.3941666666666666,0.0,0.5714285714285714,14,0,0,1,1,1,1,0,0,0,2,1,1,2,4.370400000000004,61.43200000000005,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
C1CCC(C1)CCCc2ccccc2,372.0,2.2446905706727134,1.0543631897203325,2.2446905706727134,1.0543631897203325,0.6640031987037397,188.31400000000005,168.15399999999997,188.15650064,76,-0.02787708888378,-0.0622487389243167,0.0622487389243167,0.02787708888378,1.0,1.7142857142857142,2.4285714285714284,14.191744222143868,9.983779158408067,2.132785622645537,-2.073376165094153,2.2838286787006754,-1.9412409780465012,5.139606875973874,0.4837485201869336,1.6738492125194853,244.0006372810443,9.639981912617824,8.913849083443589,8.913849083443589,6.949489742783179,5.988981864507821,5.988981864507821,4.528309539002186,4.528309539002186,3.395393799056322,3.395393799056322,2.5385766959617264,2.5385766959617264,-0.78,3344.6232655667977,9.762806332476792,5.187888404618244,2.866370635179201,87.34510888114062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.4359434569381,24.323000783710405,0.0,0.0,0.0,0.0,5.917906046161393,44.94575136048208,0.0,35.89528683400505,0.0,0.0,0.0,0.0,6.4208216229260096,5.917906046161393,44.08838122925306,30.33183534230805,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,50.50920285217907,0.0,0.0,30.33183534230805,0.0,0.0,0.0,0.0,1.5050897581254723,1.0543631897203325,10.874573885109598,10.065973167044596,0.0,0.0,0.5714285714285714,14,0,0,1,1,1,1,0,0,0,4,1,1,2,4.199500000000003,61.33800000000005,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
CCCCC1CCCc2ccccc12,352.0,2.342083333333333,0.8610185185185183,2.342083333333333,0.8610185185185183,0.6632308236392754,188.314,168.15399999999997,188.15650064,76,-0.0159119908131743,-0.0653820202162791,0.0653820202162791,0.0159119908131743,1.2857142857142858,2.142857142857143,3.0,14.228892439468222,9.802124535409448,2.1792723836819894,-2.2476320207961766,2.341505094538872,-2.0886934994332385,5.31901357113981,0.5013443765526012,2.135934108213256,287.8447139279425,9.803118619434356,9.129392033067417,9.129392033067417,6.915014900172529,5.993182156491986,5.993182156491986,4.430194197315387,4.430194197315387,3.3997606288062507,3.3997606288062507,2.6049163064861323,2.6049163064861323,-0.78,2437.378898163487,9.762806332476792,4.6340442283060685,1.9977740652878484,87.3451088811406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.03084871938909,42.72809552125942,0.0,0.0,0.0,0.0,0.0,51.36657298340808,0.0,35.392371257240434,0.0,0.0,0.0,0.0,6.4208216229260096,0.0,56.07265434387605,24.26546827384644,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,38.524929737556064,11.126902983393991,0.0,31.18920547353706,0.0,0.0,0.0,0.0,3.256530612244898,0.8610185185185183,9.034119189342404,8.228558673469388,2.2864396730914587,0.0,0.5714285714285714,14,0,0,1,1,1,1,0,0,0,3,0,0,2,4.296700000000003,61.64600000000005,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
Cc1cc(C)c(C2CCCC2)c(C)c1,356.0,2.333981481481481,0.8570370370370368,2.333981481481481,0.8570370370370368,0.6171198633296168,188.314,168.15399999999997,188.15650064,76,-0.0156710155407733,-0.0560797983923164,0.0560797983923164,0.0156710155407733,0.9285714285714286,1.4285714285714286,1.9285714285714288,14.247538166088454,9.883206261827825,2.197429968862788,-2.1668801670811986,2.3712353527327945,-1.9954838697813204,5.397342444031208,0.7116978908579622,2.404534836636096,306.8867013995361,10.129392033067417,9.56047793231507,9.56047793231507,6.681540550352056,5.759872253901791,5.759872253901791,4.793773084265207,4.793773084265207,3.501453877698988,3.501453877698988,3.049623386678152,3.049623386678152,-0.78,2166.79117947228,9.762806332476792,3.762656887002616,1.7046266497005629,87.3451088811406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.53782887447224,56.22111536617626,0.0,0.0,0.0,0.0,0.0,52.372404136937305,0.0,34.386540103711205,0.0,0.0,0.0,0.0,0.0,20.771211599071872,53.85499850465342,12.13273413692322,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,42.37364096679502,5.563451491696996,0.0,32.903945735995094,0.0,0.0,0.0,0.0,6.068191609977324,0.8570370370370368,4.667962962962963,5.670960411942556,6.7358479780801215,0.0,0.5714285714285714,14,0,0,1,1,1,1,0,0,0,1,1,1,2,4.269460000000004,61.862000000000045,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0
CCC(C)C1CCCc2ccccc12,360.0,2.395601851851852,0.8240277777777776,2.395601851851852,0.8240277777777776,0.6536579007997516,188.314,168.15399999999997,188.15650064,76,-0.0133498054386242,-0.0651066632182748,0.0651066632182748,0.0133498054386242,1.3571428571428572,2.142857142857143,2.9285714285714284,14.276332706648516,9.75486342889256,2.228279447028511,-2.2933456179667564,2.3715304785846403,-2.153918575069402,5.324189712859909,0.3959537083398751,2.3035474555790474,300.6615494596118,9.966255326250886,9.292528739883949,9.292528739883949,6.825698502695488,5.903865759014945,5.903865759014945,4.583067494019314,4.583067494019314,3.746646352056976,3.746646352056976,2.6670852313270577,2.6670852313270577,-0.78,2275.5933465840767,9.762806332476792,4.16437809210619,1.7046266497005629,87.3451088811406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.5337642961537,42.225179944494805,0.0,0.0,0.0,0.0,5.917906046161393,45.448666937246685,0.0,35.392371257240434,0.0,0.0,0.0,0.0,6.4208216229260096,5.917906046161393,50.15474829771466,24.26546827384644,0.0,0.0,0.0,0.0,0.0,0.0,11.835812092322788,25.68328649170404,11.126902983393991,0.0,38.112942673227685,0.0,0.0,0.0,0.0,3.2334722222222227,1.6679629629629626,9.02038926681784,5.375147392290248,4.703028155706727,0.0,0.5714285714285714,14,0,0,1,1,1,1,0,0,0,2,0,0,2,4.152600000000003,61.57600000000005,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
CCCCCCCCc1ccccc1,381.0,2.267826252414546,1.2569097222222223,2.267826252414546,1.2569097222222223,0.551586623038264,190.33000000000004,168.15399999999997,190.172150704,78,-0.0278872279393169,-0.0653823832227824,0.0653823832227824,0.0278872279393169,0.7857142857142857,1.4285714285714286,2.142857142857143,13.978789560046256,10.052988083096889,1.918678335604228,-2.007251112247707,2.0872151570670963,-1.8480177108105549,5.1389217625975085,0.607347501046157,1.992370638117442,212.7397365016785,10.0626316434282,9.336498814253964,9.336498814253964,6.931851652578136,5.971343774302779,5.971343774302779,4.003365512619857,4.003365512619857,2.661829882562212,2.661829882562212,1.754131468964199,1.754131468964199,-0.78,1905.4994163510707,11.295642965204236,7.607776175470456,5.059007737588519,88.35094003466985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.35968065662873,18.40509473754901,0.0,0.0,0.0,0.0,0.0,51.8694885601727,0.0,35.89528683400505,0.0,0.0,0.0,0.0,6.4208216229260096,0.0,51.01211842894368,30.33183534230805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.50920285217907,0.0,0.0,37.255572541998674,0.0,0.0,0.0,0.0,1.488881041614177,0.0,10.807208966728716,9.602750405909225,2.267826252414546,0.0,0.5714285714285714,14,0,0,0,0,1,1,0,0,0,7,0,0,1,4.589600000000004,63.522000000000055,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4
CC(CCCCCC)C1=CC=CC=C1,389.0,2.3346022297808013,0.7296815948601661,2.3346022297808013,0.7296815948601661,0.5672269900793764,190.33000000000004,168.15399999999997,190.172150704,78,-0.0190386757319209,-0.0653823832118479,0.0653823832118479,0.0190386757319209,1.0,1.7142857142857142,2.357142857142857,14.08142756941804,9.949045729592545,2.02793276806043,-2.1046481777329915,2.208401809700602,-1.924391705289554,5.178852581340163,0.5797902762731786,2.2506126373324027,225.05344312420408,10.22576835024473,9.499635521070497,9.499635521070497,6.842535255101096,5.892064077957808,5.892064077957808,4.161066479188201,4.161066479188201,2.859298322858121,2.859298322858121,1.825538919125284,1.825538919125284,-0.78,1766.1615540777575,11.295642965204236,6.640910310625932,3.9521039064049184,88.35094003466983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.86259623339333,17.9021791607844,0.0,0.0,0.0,0.0,0.0,51.86948856017269,0.0,35.89528683400505,0.0,0.0,0.0,0.0,0.0,0.0,57.43294005186968,30.33183534230805,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,37.667559606327046,0.0,0.0,44.179309741689295,0.0,0.0,0.0,0.0,1.4898133975812549,0.7296815948601661,10.84526809334845,6.836126464474679,4.59911044973545,0.0,0.5714285714285714,14,0,0,0,0,1,1,0,0,0,6,0,0,1,4.760500000000005,63.61600000000006,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
C(C)C1C(CCCC1)C1CCCCC1,366.0,2.40854473733938,1.089675925925926,2.40854473733938,1.089675925925926,0.5930145031743579,194.36199999999997,168.15399999999997,194.203450832,82,-0.0357517013150796,-0.0651078142127934,0.0651078142127934,0.0357517013150796,0.7857142857142857,1.4285714285714286,2.142857142857143,14.36030895803658,9.671592686963628,2.305299190194899,-2.3834409726509445,2.4205017791453742,-2.2756148365667768,4.816005653727005,0.1254211149741011,1.910928077099024,155.42124551085627,9.803118619434356,9.803118619434356,9.803118619434356,6.91501490017253,6.91501490017253,6.91501490017253,5.51472970310208,5.51472970310208,4.747577465565666,4.747577465565666,3.9261396854900985,3.9261396854900985,0.0,2595.03525329125,10.515555555555556,5.185595567867036,2.3232,89.471836207927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.71113180602472,24.174539761410188,0.0,0.0,0.0,0.0,17.75371813848418,71.13195342895074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.75371813848418,71.13195342895074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.75371813848418,44.94575136048208,19.26246486877803,0.0,6.923737199690624,0.0,0.0,0.0,0.0,0.0,3.328611111111111,0.0,15.26284415154951,2.40854473733938,0.0,1.0,14,0,0,2,2,0,0,0,0,0,2,2,2,2,4.783100000000005,62.31400000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C1(CCCCC1)CC1CCC(CC1)C,353.0,2.4274094545225497,1.0255609620391364,2.4274094545225497,1.0255609620391364,0.5930145031743579,194.362,168.15399999999997,194.203450832,82,-0.0411452458164719,-0.0625093736643637,0.0625093736643637,0.0411452458164719,0.7142857142857143,1.2857142857142858,1.9285714285714288,14.279715703300411,9.75305634128472,2.2214804615785706,-2.3051777549821244,2.360732840855205,-2.169805411696093,4.745955960757764,0.2183193560503294,1.6848414699942416,147.42124551085624,9.803118619434354,9.803118619434354,9.803118619434354,6.843336592900531,6.84333659290053,6.84333659290053,5.865635762835632,5.865635762835632,4.526840011972804,4.526840011972804,3.4590639570752377,3.4590639570752377,0.0,2284.8646089018757,10.515555555555556,5.185595567867036,3.0,89.471836207927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.71113180602472,24.174539761410188,0.0,0.0,0.0,0.0,17.75371813848418,71.13195342895074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.75371813848418,71.13195342895074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.75371813848418,44.94575136048208,19.26246486877803,0.0,6.923737199690624,0.0,0.0,0.0,0.0,0.0,3.2445018161585613,0.0,15.328088729318884,2.4274094545225497,0.0,1.0,14,0,0,2,2,0,0,0,0,0,2,2,2,2,4.783100000000005,62.31400000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C)CCC(C)(C)c1ccccc1,368.0,2.3380092592592594,0.3249305555555555,2.3380092592592594,0.3249305555555555,0.6598149430467268,190.33,168.15399999999997,190.172150704,78,-0.0103449499543946,-0.0627730713605029,0.0627730713605029,0.0103449499543946,1.0714285714285714,1.6428571428571428,2.142857142857143,14.23984297723866,9.79011917603908,2.1930742011205577,-2.256900285039805,2.28930897745863,-2.171445589997212,5.226290660046495,0.4145275069572554,2.655942670765274,256.62661626856533,10.604448006685086,9.878315177510853,9.878315177510853,6.521673934958928,5.577185821959347,5.577185821959347,5.182430864979789,5.182430864979789,2.9019513192572286,2.9019513192572286,1.6831939362195003,1.6831939362195003,-0.78,1203.6020380427274,11.295642965204236,4.6340442283060685,3.172399566441912,88.35094003466983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.44760576399656,23.317169630181176,0.0,0.0,0.0,0.0,5.917906046161393,45.95158251401129,0.0,35.89528683400505,0.0,0.0,0.0,0.0,5.41499046939678,5.917906046161393,46.1000435363115,30.33183534230805,0.0,0.0,0.0,0.0,0.0,5.41499046939678,5.917906046161393,18.40509473754901,0.0,0.0,58.02678414107054,0.0,0.0,0.0,0.0,1.7838657407407408,0.803691893424036,10.821026077097503,2.579934807256236,9.261481481481482,0.0,0.5714285714285714,14,0,0,0,0,1,1,0,0,0,4,0,0,1,4.400400000000004,63.540000000000056,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
C1CCC(CC1)CCCC2CCCC2,380.0,1.5520833333333333,1.1158824640967495,1.5520833333333333,1.1158824640967495,0.5951681482525365,194.362,168.15399999999997,194.203450832,82,-0.0414284022424516,-0.0532857102053746,0.0532857102053746,0.0414284022424516,0.5714285714285714,1.0,1.5,14.224018756588364,9.845823634120997,2.164335176838678,-2.213974014646734,2.3193810245385222,-2.062081990154764,4.697264400385483,0.3184133275158869,1.5249740932553668,138.11730005192325,9.639981912617824,9.639981912617824,9.639981912617824,6.949489742783179,6.949489742783178,6.949489742783178,5.585421958697398,5.585421958697398,4.424234614174767,4.424234614174767,3.470054306037337,3.470054306037337,0.0,3344.6232655667977,10.515555555555556,5.777777777777778,3.292517006802721,89.47183620792701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.04985947511214,11.835812092322788,0.0,0.0,0.0,0.0,11.835812092322788,77.04985947511214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.835812092322788,77.04985947511214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.835812092322788,38.524929737556064,38.524929737556064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2395774281934995,0.0,18.42708923847317,0.0,0.0,1.0,14,0,0,2,2,0,0,0,0,0,4,2,2,2,4.9272000000000045,62.38400000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C)(C)c1cccc(c1O)C(C)(C)C,401.0,10.260046296296297,-0.008587962962963,10.260046296296297,0.0085879629629628,0.6802500634680616,206.32899999999995,184.153,206.167065324,84,0.1225207036361138,-0.5073410447736736,0.5073410447736736,0.1225207036361138,0.8,1.1333333333333333,1.4,16.25627834047332,9.79518171624368,2.2406177630509445,-2.262759123740909,2.377146419315178,-2.1616884147111217,5.464118678716681,0.4231556304881109,3.368901573147506,318.331941709556,11.853371151128522,10.679264403068837,10.679264403068837,6.637863785973644,5.467623733606272,5.467623733606272,6.201740490002814,6.201740490002814,2.652049237893624,2.652049237893624,1.753927191686009,1.753927191686009,-0.98,1112.607787634285,12.091326676176887,3.549844104888205,2.525803510668683,93.14517378686584,5.106527394840706,5.749511833283905,0.0,0.0,0.0,0.0,0.0,0.0,59.74152440352857,21.95688392218755,0.0,0.0,5.106527394840706,0.0,0.0,52.372404136937305,0.0,29.32600418877882,5.749511833283905,0.0,5.749511833283905,5.106527394840706,10.82998093879356,0.0,52.66932618153773,18.19910120538483,0.0,20.23,0.0,5.106527394840706,10.82998093879356,5.749511833283905,11.126902983393991,0.0,0.0,18.19910120538483,41.54242319814374,0.0,0.0,0.0,10.260046296296297,2.028981481481482,0.4560185185185188,6.037731481481481,0.0,12.717222222222224,0.0,0.5714285714285714,15,1,1,0,0,1,1,1,1,1,0,0,0,1,3.987200000000003,65.50680000000006,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0
CCCCCCC(C)C1CCCCC1,435.0,2.4880281557067274,1.0066260393046105,2.4880281557067274,1.0066260393046105,0.5138534993413274,196.37799999999996,168.15399999999997,196.219100896,84,-0.0388476823502039,-0.0653823832174964,0.0653823832174964,0.0388476823502039,1.0,1.7142857142857142,2.357142857142857,14.24372395108211,9.786530167458702,2.185820197116961,-2.2713830922974823,2.3183417049589825,-2.1466974141195982,4.706384822753274,0.2472278081817945,2.038515486916347,122.0,10.22576835024473,10.22576835024473,10.22576835024473,6.842535255101096,6.842535255101096,6.842535255101096,5.224709286922638,5.224709286922638,3.967587105472109,3.967587105472109,2.8319941843272827,2.8319941843272827,0.0,1766.1615540777575,12.071428571428571,7.3125,4.481481481481482,90.47766736145624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.05569062864136,11.835812092322788,0.0,0.0,0.0,0.0,11.835812092322788,78.05569062864136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.835812092322788,78.05569062864136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.835812092322788,64.20821622926012,0.0,0.0,13.847474399381248,0.0,0.0,0.0,0.0,0.0,2.0810487528344668,0.0,14.801395294420184,4.784222619412014,0.0,1.0,14,0,0,1,1,0,0,0,0,0,6,1,1,1,5.173200000000005,64.49800000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
CC(C)(C)C1CCC(CC1)C(C)(C)C,402.0,2.3978987150415723,0.530609410430839,2.3978987150415723,0.530609410430839,0.5175046715377352,196.378,168.15399999999997,196.219100896,84,-0.0354279055599328,-0.0599086078890608,0.0599086078890608,0.0354279055599328,0.5714285714285714,0.7857142857142857,0.9285714285714286,14.388545411036878,9.643719277484646,2.33399378775845,-2.410857853465895,2.444769268802584,-2.303954857113902,4.842716892382019,0.0969539319657916,2.470563446438221,147.1954412113872,10.983127663125444,10.983127663125444,10.983127663125444,6.210343431045079,6.210343431045078,6.210343431045078,7.280598196065483,7.280598196065483,4.176669926233864,4.176669926233864,2.825463796288055,2.825463796288055,0.0,781.0681835945168,12.071428571428571,3.8677685950413214,3.0,90.4776673614562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.54242319814374,48.34907952282038,0.0,0.0,0.0,0.0,22.665793031116348,67.22570968984778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.665793031116348,67.22570968984778,0.0,0.0,0.0,0.0,0.0,0.0,10.82998093879356,11.835812092322788,25.68328649170404,0.0,0.0,41.54242319814374,0.0,0.0,0.0,0.0,1.0612188208616782,1.9187037037037031,0.0,5.799351851851852,14.387392290249434,0.0,1.0,14,0,0,1,1,0,0,0,0,0,0,1,1,1,4.885000000000005,64.35800000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCCCCCCC1CCCCC1,418.0,2.293678163784134,1.1064121682623664,2.293678163784134,1.1064121682623664,0.4835300366176133,196.37799999999996,168.15399999999997,196.219100896,84,-0.0414285788501592,-0.0653823832227926,0.0653823832227926,0.0414285788501592,0.7857142857142857,1.4285714285714286,2.142857142857143,14.17587171459013,9.853874261033932,2.1157217822022725,-2.2062656826863685,2.274970647372573,-2.051528431421918,4.650858474761378,0.3277050663207097,1.824654138296174,111.20671786825557,10.0626316434282,10.0626316434282,10.0626316434282,6.931851652578136,6.931851652578136,6.931851652578136,5.060477932315068,5.060477932315068,3.6906706976806576,3.6906706976806576,2.689157588755424,2.689157588755424,0.0,1905.4994163510707,12.071428571428571,8.32,5.671875,90.47766736145624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.97359667480276,5.917906046161393,0.0,0.0,0.0,0.0,5.917906046161393,83.97359667480276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,83.97359667480276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,77.04985947511214,0.0,0.0,6.923737199690624,0.0,0.0,0.0,0.0,0.0,1.1064121682623664,0.0,17.93324300128683,2.293678163784134,0.0,1.0,14,0,0,1,1,0,0,0,0,0,7,1,1,1,5.317300000000005,64.56800000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
CC(=C)CCCCCCCCC(C)=C,402.0,3.912059769385256,1.2140534979423867,3.912059769385256,1.2140534979423867,0.3467697322114612,194.362,168.15399999999997,194.203450832,82,-0.032576926251156,-0.1001409318997097,0.1001409318997097,0.032576926251156,0.6428571428571429,0.9285714285714286,1.2142857142857142,13.983972563228043,10.048098724807312,1.920408347347008,-2.01561063613574,2.118496933000381,-1.817458215110447,4.872553562962441,0.5924053731028975,2.9895441287192144,144.8771237954945,10.811554787871634,10.071067811865476,10.071067811865476,6.625897657686229,5.914213562373095,5.914213562373095,4.535533905932737,4.535533905932737,2.4571067811865475,2.4571067811865475,1.5606601717798203,1.5606601717798203,-0.52,926.9275675693004,13.48,9.051458760753375,11.480000000000002,90.10429245061697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.157871367196996,36.82949555184257,39.53076089108528,0.0,0.0,0.0,0.0,0.0,65.21404738278933,0.0,24.30408042733553,0.0,0.0,0.0,0.0,0.0,0.0,65.21404738278933,24.30408042733553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.512782043546615,0.0,0.0,27.005345766578245,0.0,0.0,0.0,0.0,2.6523743676891227,0.0,0.0,10.621006498278325,12.059952467365886,0.0,0.7142857142857143,14,0,0,0,0,0,0,0,0,0,9,0,0,0,5.259400000000005,66.56400000000005,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5
