SMILES,FOM1_exp_40
CC(C)CCCC(C)C1CCc2ccccc21,35.425875491843705
CCCCCCCCC=C(C)c1ccccc1,64.6194430428511
CCCCCC(=CCC(C)C)c1ccccc1,53.29067089452527
CCCCCCCCCCCc1ccccc1,63.77770407283837
CCCCCCCCCC(C)c1ccccc1,56.15485959961719
C1CCC(CCCCCC2CCCCC2)CC1,43.796533739329746
CCCCC(C1CCCCC1)C1CCCCC1,36.173296006485614
CC(C)CC(C1CCCCC1)C1CCCCC1,33.605184303275095
CCCCCCCCCCCC1CCCCC1,53.60163458601844
C=CCCCCCCCCCCCCCCC,65.05341088017236
CCCCCCCC=CCCCCCCCC,64.56885112660933
CCCCCCCCCCCCC1CCCC1,59.22446029069882
CCCCCCCC(C)(C)CCCCCCC,57.38565730621413
CCCCCCCCCCCCCC(C)(C)C,55.41703263447396
CCCCCCCCCCC(CCC)CCC,59.2849793847836
CCCCC(CCCC)(CCCC)CCCC,52.17163891864626
CCCCCCC(CCC)(CCC)CCCC,53.28032946484953
CC(C)CCC(C)(C)CC(C)(C)CCC(C)C,44.48809784113049
CCCCCCCCCCCCC(=O)OCCCC,60.05360350554996
CCCCCCCCCC(=O)OCCCCCCC,60.692099050928775
CCCCCCCCOC(=O)CCCCCCCC,64.89577978290124
CCCCCCCCCCCCCCC(=O)OCC,67.28767378620253
CCCCCCCCC(=O)OC(C)CCCCCC,53.07277070117557
CCCCCCCCCCCCCC(=O)OC(C)C,60.73754130189153
CCCCCCCCCCCCCCCC(=O)OC,54.29532349885949
CCCCCCCCCCCCCC(=O)OCCC,61.84157862547619
CCCCCCCC(CCCCC)COC(=O)CC,51.75304153048545
CCCCCCCC(CCCCCCC)C(=O)OC,54.4114000920044
COC(=O)CCCCCCCCCCCCC(C)C,54.29453056590595
CCCCCC(CC(C)(C)C)OC(=O)CC(C)(C)C,47.22048996730905
CC(C)COC(=O)CCCCCCCC(=O)OCC(C)C,44.790974750509974
CCCCOCC(C)OCC(C)OCC(C)OCCCC,53.0667708064225
CCCCOCCOCCOCOCCOCCOCCCC,60.68182783258129
CCC1c2ccccc2C(CC)c2ccccc21,27.183883259425066
CCCC(Cc1ccccc1)Cc1ccccc1,48.85471749200125
c1ccc(CCCCCCc2ccccc2)cc1,56.223775337419085
CCCCCC(c1ccccc1)c1ccccc1,51.46259542482543
CC(C)(C)CC(c1ccccc1)c1ccccc1,38.35375667308521
c1cc2c(cc1CCC1CCCCC1)CCCC2,32.22316963644824
CCCCCCCCc1ccc2ccccc2c1,65.3417429334656
CCCCCC(CC)c1ccc2ccccc2c1,42.42125131490988
CCCCCCC(C)c1cccc2ccccc12,57.04445204253922
CCCCC(CC)Cc1cccc2ccccc12,50.68594751346068
C1CCC(C2CCCC(C3CCCCC3)C2)CC1,26.38838007846414
C1CCC(C2CCCCC2C2CCCCC2)CC1,24.132390284956077
C1CCC(C2CCC(C3CCCCC3)CC2)CC1,32.73968844081051
CCCCCCCCc1ccc2c(c1)CCCC2,44.39877703639105
CCCCCCCCC1CCCc2ccccc21,41.857638591748696
CCCCc1cc2c(cc1CCCC)CCCC2,41.22654051507224
CC(C)CC1CCC(CC(C)C)c2ccccc21,32.39971151217134
CC1C(C)(C)c2ccc(C(C)(C)C)cc2C1(C)C,26.325953769183858
CCCCCCCCCCCCc1ccccc1,61.35087261207436
CCCCCCc1ccc(CCCCCC)cc1,54.51644570085522
C(CCCC1CCCCC1)CCC1CCCCC1,39.90672359290718
CCCCCCC1CCC(C2CCCCC2)CC1,40.83104092007946
CCCC(CC1CCCCC1)CC1CCCCC1,37.34400783124291
CCC1(CCC2(CC)CCCCC2)CCCCC1,37.025080458168446
CCCCCCCCC1CCCC2CCCCC12,45.253182453381534
CCCCC(CC)CC1CCCC2CCCCC21,41.372107380301834
CCCCC(C)(CC)C1CCCC2CCCCC21,35.73173687690522
CCC(C)C1CCC(C(C)CC)C2CCCCC12,34.82218927791183
CCCCOCCOCCOCCOCCCC,90.62122189211586
CCCCCOC(=O)c1cccc(C(=O)OCCCCC)c1,46.75392938427191
CCCCCOC(=O)c1ccccc1C(=O)OCCCCC,41.91796722799301
CCCCCOC(=O)c1ccc(C(=O)OCCCCC)cc1,39.26144880960515
O=C(CCCCC(=O)OC1CCCCC1)OC1CCCCC1,40.068140343621316
CC(C)CCOC(=O)c1cccc(C(=O)OCCC(C)C)c1,37.54832607388298
CCC1C(CC)C(CC)C(CC)C(CC)C1CC,32.705549051885676
CCC(=CCCCCCCC=C(CC)CC)CC,66.4428509611727
C=CCCCCCCCCCCCCCCC=C,62.4083507375278
C=CCCCCCCCCCCCCCCCC,61.71497959179112
CCCCCCCC=C(C)CCCCCCCC,66.72907695893966
CCCCCCC=C(CCC)CCCCCCC,67.91834261719565
CCCCCCC(C)C=CC(C)CCCCCC,62.65235529910102
CCCCCCCCCCCCCC1CCCC1,56.852146321913416
CCCCCCCCCCCCCCCCCC,58.95431685666712
CCCCCCCCCCCCCCCC(C)C,62.35368331011314
CCCCCCCCC(C)CCCCCCCC,56.32106237603803
CCCCCCCC(CCC)CCCCCCC,57.322740613072384
CCCC(CCC)CCCCC(CCC)CCC,57.89888827496902
CCCCC(CCCC)C(CCCC)CCCC,58.72556574859093
CCC(CC)CCCCCCCCC(CC)CC,57.78054475107819
CCC(C)(C)CCCC(C)CCCC(C)(C)CC,43.236840788780015
CC(CCCCC(C)CC(C)(C)C)CC(C)(C)C,45.88506216246084
CCCCCCCOC(=O)/C=C\C(=O)OCCCCCCC,47.088958890798764
CCCCOC(=O)CCCCCCCCC(=O)OCCCC,47.14010024283338
CCCCCCOC(=O)CCCCC(=O)OCCCCCC,45.577680420506375
CCCCCCC(c1ccccc1)c1ccccc1,50.46206558042178
CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,39.36220256345544
CCCCCC=C(CCCCCC)c1ccccc1,59.360449454520726
CCCCCCC(CCCCCC)c1ccccc1,53.89218747807632
CCCCCCCC1CCC(C2CCCCC2)CC1,33.34239880933299
CCCCCCC(C1CCCCC1)C1CCCCC1,32.474413167518485
CCCc1ccc(C(C)CCC)cc1C(C)CCC,49.68906740314694
CCC(CCC(C)C)(CCC(C)C)c1ccccc1,46.43079006414202
CCCCCCCCCCCCOC(=O)c1ccccc1,53.243706114234264
CCCCCCC(CCCCCC)C1CCCCC1,47.509520418175406
CCCCC(CCCC)(CCCC)C1CCCCC1,32.70235083799247
CCCCCCCC1CCCC1CCCCCCC,59.342627892225806
CCCCCCC(CCCCCC)CC1CCCC1,65.49218053867028
CCCCCCCCCCCCCC1CCCCC1,49.96930101863788
C=CCCCCCCCCCCCCCCCCC,58.25816330586952
CCCCC/C=C/C/C=C/CCCCCCCC(=O)OC,63.923203894888786
CC=C(C)CCCCCCCCCCCCCCC,66.21178673442152
CCCCCCCCCCCCCCCCCCC,56.570998768422996
CCCCCCCCCCCCCCC1CCCC1,50.017825164834846
CCCCCCC(CCCCCC)CCCCCC,61.17900344660809
CCCCCCCCCCCCC(C)CCCCC,54.54602512643595
CCCCCCCCCCC(CCCC)CCCC,55.07613500609814
CCCC(CCC)CCCCCC(CCC)CCC,54.60873853757212
CCCCCCC(CCCC)(CCCC)CCCC,42.87256489673769
CC(C)CCCC(C)CCCC(C)CCCC(C)C,50.56463848177994
CC(C)CCCC(C)CCC(CC(C)C)CC(C)C,54.86342258877722
CCCCCCCCCCCCCCC(=O)OCCCC,60.51700782829799
CCCCCCCCCCCCCCCC(=O)OC(C)C,57.57877061954147
CCCCCCCCCCCCCCC=C(CC)CC,65.35226461042656
CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC,65.89252028314557
CCCCCCCCCCCCCCCCCC(=O)OC,58.20387468454384
CCCCCCCC/C=C\CCCCCCCC(=O)OC,60.84841387022767
