n_features,auc
213,0.9544787077826725
211,0.9544787077826725
209,0.9544787077826725
207,0.9544787077826725
205,0.9544787077826725
203,0.9544787077826725
201,0.9544787077826725
199,0.9544787077826725
197,0.9544787077826725
195,0.9544787077826725
193,0.9544787077826725
191,0.9544787077826725
189,0.9544787077826725
187,0.9544787077826725
185,0.9544787077826725
183,0.9544787077826725
181,0.9544787077826725
179,0.9544787077826725
177,0.9544787077826725
175,0.9544787077826725
173,0.9544787077826725
171,0.9544787077826725
169,0.9544787077826725
167,0.9544787077826725
165,0.9544787077826725
163,0.9544787077826725
161,0.9544787077826725
159,0.9544787077826725
157,0.9544787077826725
155,0.9544787077826725
153,0.9544787077826725
151,0.9544787077826725
149,0.9544787077826725
147,0.9544787077826725
145,0.9544787077826725
143,0.9544787077826725
141,0.9597705926356911
139,0.9570276784972155
137,0.9508214889313717
135,0.9530379852048874
133,0.946637852215111
131,0.9497409469980329
129,0.9490898512176876
127,0.939226442800543
125,0.9491314105228161
123,0.951971296373258
121,0.951971296373258
119,0.9517219405424875
117,0.9531626631202725
115,0.9437148477544122
113,0.9488820546920456
111,0.9525808328484748
109,0.9473859197074225
107,0.943797966364669
105,0.9487296705732413
103,0.9501288338458981
101,0.949422325658715
99,0.949422325658715
97,0.9520682680852243
95,0.9489097608954644
93,0.9462222591638267
91,0.9491175574211066
89,0.9491175574211066
87,0.9446707117723658
85,0.9490898512176876
83,0.9490898512176876
81,0.9420247693458565
79,0.9469287673510098
77,0.9518327653561632
75,0.9490621450142688
73,0.9599506829579143
71,0.9522760646108664
69,0.9522345053057379
67,0.9454603385698058
65,0.9493253539467487
63,0.9517634998476159
61,0.9486465519629845
59,0.9535921092732662
57,0.9526639514587316
55,0.9539799961211315
53,0.9523868894245421
51,0.9492699415399107
49,0.9457789599091236
47,0.9454603385698058
45,0.9488127891834982
43,0.9509877261518854
41,0.9459867564347657
39,0.9444213559415953
37,0.9434239326185132
35,0.9504890144903444
33,0.9458897847227994
31,0.946873354944172
29,0.9424126561937218
27,0.9414844983791871
25,0.9473443604022941
23,0.9522067991023191
21,0.9469703266561383
19,0.9388385559526777
17,0.9433131078048375
15,0.9348488626603496
13,0.944982406560829
11,0.9018438478375308
9,0.9167567118277783
7,0.8975909456127227
5,0.8988169451140112
3,0.9026126949824065
1,0.8320449948743524
