n_features,auc
213,0.9514725847117169
211,0.9514725847117169
209,0.9514725847117169
207,0.9514725847117169
205,0.9514725847117169
203,0.9514725847117169
201,0.9514725847117169
199,0.9514725847117169
197,0.9514725847117169
195,0.9514725847117169
193,0.9514725847117169
191,0.9514725847117169
189,0.9514725847117169
187,0.9514725847117169
185,0.9514725847117169
183,0.9514725847117169
181,0.9514725847117169
179,0.9514725847117169
177,0.9514725847117169
175,0.9514725847117169
173,0.9514725847117169
171,0.9514725847117169
169,0.9514725847117169
167,0.9514725847117169
165,0.9514725847117169
163,0.9514725847117169
161,0.9514725847117169
159,0.9514725847117169
157,0.9514725847117169
155,0.9514725847117169
153,0.9514725847117169
151,0.9514725847117169
149,0.9514725847117169
147,0.9514725847117169
145,0.9514725847117169
143,0.9514725847117169
141,0.9514725847117169
139,0.9514725847117169
137,0.951971296373258
135,0.951971296373258
133,0.9529133072895021
131,0.9561549330895187
129,0.9526916576621505
127,0.9595073837032112
125,0.9595073837032112
123,0.953522843764719
121,0.9561410799878092
119,0.9525115673399274
117,0.9541323802399357
115,0.9546172387997673
113,0.958302163854487
111,0.958302163854487
109,0.9536752278835232
107,0.9552544814784031
105,0.9604771008228743
103,0.9589948189399606
101,0.9589948189399606
99,0.9572354750228577
97,0.9562380516997756
95,0.9588839941262849
93,0.9502258055578645
91,0.9545479732912199
89,0.950211952456155
87,0.9503643365749592
85,0.9567367633613166
83,0.9519297370681296
81,0.9550605380544703
79,0.9553376000886599
77,0.95244230183138
75,0.9524977142382179
73,0.9517912060510348
71,0.956806028869864
69,0.9598952705510764
67,0.9547419167151525
65,0.9572493281245671
63,0.9528163355775358
61,0.9560302551741335
59,0.9538137589006178
57,0.9457512537057047
55,0.9564874075305462
53,0.9495192973706812
51,0.9516388219322306
49,0.949921037320256
47,0.9523591832211232
45,0.9446845648740753
43,0.9573047405314049
41,0.9477183941484498
39,0.9489928795057213
37,0.9503089241681213
35,0.9462776715706648
33,0.9483002244202478
31,0.9415537638877346
29,0.9427451306347491
27,0.9427035713296207
25,0.9429806333638102
23,0.9423433906851745
21,0.9516942343390685
19,0.9422602720749175
17,0.9342670323885518
15,0.9351259246945391
13,0.9380281495026737
11,0.9297093619261354
9,0.9115617986867259
7,0.9152467237414458
5,0.9209403485440391
3,0.9185576150500099
1,0.8519311223783005
