mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_n_estimators,param_min_child_weight,param_max_depth,param_learning_rate,param_colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
15.187361717224121,0.9406521115177625,0.07043638229370117,0.0023156237373338127,1.0,1000,6,10,0.01,1.0,"{'subsample': 1.0, 'n_estimators': 1000, 'min_child_weight': 6, 'max_depth': 10, 'learning_rate': 0.01, 'colsample_bytree': 1.0}",-37.22707200945113,-35.76506597440815,-40.11051758969,-45.14559893545288,-42.45392335009157,-40.14043557181874,3.4069437166766945,5138
30.009688901901246,10.237928352435812,0.24806594848632812,0.1323448199413905,0.7,5000,3,20,0.1,0.9,"{'subsample': 0.7, 'n_estimators': 5000, 'min_child_weight': 3, 'max_depth': 20, 'learning_rate': 0.1, 'colsample_bytree': 0.9}",-37.408824773204714,-37.404756456360104,-38.696152399730195,-43.72395789601037,-40.58326102216121,-39.56339050949332,2.3834602269272076,3818
5.345659494400024,0.07296723602074247,0.0366762638092041,0.00195829550979369,0.7,200,6,50,0.5,0.8,"{'subsample': 0.7, 'n_estimators': 200, 'min_child_weight': 6, 'max_depth': 50, 'learning_rate': 0.5, 'colsample_bytree': 0.8}",-43.00299829591846,-46.221806121784354,-44.867365865498336,-49.42444661165773,-45.541122360352595,-45.8115478510423,2.101138237936552,9469
20.18941764831543,6.70694074213448,0.17226777076721192,0.08582041694766568,0.7,2000,4,50,0.2,0.8,"{'subsample': 0.7, 'n_estimators': 2000, 'min_child_weight': 4, 'max_depth': 50, 'learning_rate': 0.2, 'colsample_bytree': 0.8}",-39.942914477451595,-37.79844328537925,-39.82542362212872,-44.72074655413678,-42.307519513961466,-40.919009490611565,2.3777211675393577,6382
0.9718226909637451,0.0066197836157004,0.01136465072631836,0.00014660989454954034,1.0,1000,5,4,0.1,0.7,"{'subsample': 1.0, 'n_estimators': 1000, 'min_child_weight': 5, 'max_depth': 4, 'learning_rate': 0.1, 'colsample_bytree': 0.7}",-36.172167784756894,-36.44289087402685,-38.83235296477838,-42.98895334750391,-39.6703960555022,-38.82135220531365,2.480530272146847,1875
98.37042031288146,11.808260043256817,0.42251100540161135,0.011071541321503932,1.0,2000,3,20,0.01,0.8,"{'subsample': 1.0, 'n_estimators': 2000, 'min_child_weight': 3, 'max_depth': 20, 'learning_rate': 0.01, 'colsample_bytree': 0.8}",-36.6398908228796,-38.00336855387718,-38.75127084913869,-43.65787980867044,-42.98478755458993,-40.00743951783117,2.797318716721855,4855
0.7591964721679687,0.02725640071395786,0.009094953536987305,0.0003288910456385335,0.7,1000,6,3,0.05,1.0,"{'subsample': 0.7, 'n_estimators': 1000, 'min_child_weight': 6, 'max_depth': 3, 'learning_rate': 0.05, 'colsample_bytree': 1.0}",-35.274438432883905,-34.638530279567675,-37.06179554723659,-42.81639893126646,-39.125740506839485,-37.78338073955882,2.961039107022477,150
22.29950647354126,0.8648058321602042,0.12378358840942383,0.004737303802371404,0.7,2000,5,10,0.01,1.0,"{'subsample': 0.7, 'n_estimators': 2000, 'min_child_weight': 5, 'max_depth': 10, 'learning_rate': 0.01, 'colsample_bytree': 1.0}",-36.16562191759124,-35.77806567876896,-37.61188393235534,-42.96062202793081,-39.869746024238914,-38.47718791617705,2.661493893341582,1019
21.27531042098999,0.7784074030432284,0.0721658706665039,0.0015974332436776001,1.0,500,2,10,0.01,0.8,"{'subsample': 1.0, 'n_estimators': 500, 'min_child_weight': 2, 'max_depth': 10, 'learning_rate': 0.01, 'colsample_bytree': 0.8}",-37.11280288197021,-37.339544860901306,-39.089548554796025,-44.23364249572581,-42.61891727019384,-40.07889121271744,2.8633612385483276,5012
11.656617069244385,0.2380596175160056,0.04299983978271484,0.002994330828068787,1.0,1000,2,20,0.2,1.0,"{'subsample': 1.0, 'n_estimators': 1000, 'min_child_weight': 2, 'max_depth': 20, 'learning_rate': 0.2, 'colsample_bytree': 1.0}",-39.80861473786455,-40.23314916203047,-41.49509912403128,-46.48121760945085,-45.662321859631724,-42.73608049860177,2.7915478254893515,7657
