n_features,auc
213,0.9070554992342702
211,0.9070554992342702
209,0.9070554992342702
207,0.9070554992342702
205,0.9070554992342702
203,0.9070554992342702
201,0.9070554992342702
199,0.9070554992342702
197,0.9070554992342702
195,0.9070554992342702
193,0.9070554992342702
191,0.9070554992342702
189,0.9070554992342702
187,0.9070554992342702
185,0.9070554992342702
183,0.9070554992342702
181,0.9070554992342702
179,0.9070554992342702
177,0.9070554992342702
175,0.9070554992342702
173,0.9070554992342702
171,0.9070554992342702
169,0.9070554992342702
167,0.9070554992342702
165,0.9070554992342702
163,0.9070554992342702
161,0.9070554992342702
159,0.9070554992342702
157,0.9070554992342702
155,0.9070554992342702
153,0.9070554992342702
151,0.9070554992342702
149,0.9070554992342702
147,0.9070554992342702
145,0.9070554992342702
143,0.9070554992342702
141,0.9070554992342702
139,0.9070554992342702
137,0.9070554992342702
135,0.9011237893919459
133,0.8999590172774531
131,0.8899506050344039
129,0.8899506050344039
127,0.8899506050344039
125,0.8858954724876512
123,0.8858954724876512
121,0.8816462112551499
119,0.8895192079549622
117,0.890231013136041
115,0.895580336921119
113,0.9009943702681134
111,0.8988158150169323
109,0.8986863958930997
107,0.9052220616466428
105,0.9003041349410065
103,0.9067103815707167
101,0.8991177929725416
99,0.887038674748172
97,0.9025042600461596
95,0.9047259550052846
93,0.8981902892517418
91,0.8996786091758159
89,0.9069260801104376
87,0.9056965984340287
85,0.8873190828498091
83,0.9065162528849681
81,0.8912663661267013
79,0.8977373223183278
77,0.9012747783697505
75,0.903841590992429
73,0.9007571018744205
71,0.8956019067750911
69,0.9026552490239641
67,0.8996570393218438
65,0.9086732382821768
63,0.9032807747891546
61,0.8940704471430728
59,0.902353271068355
57,0.9059122969737495
55,0.9102694074761114
53,0.8995707599059555
51,0.9078967235391816
49,0.8866504173766744
47,0.8938116088954078
45,0.8957744656068679
43,0.898707965747072
41,0.8780871853497554
39,0.8807834170962663
37,0.8973059252388862
35,0.8794676560039688
33,0.9159422790707707
31,0.9066241021548284
29,0.8959254545846725
27,0.8989020944328208
25,0.9153383231595521
23,0.8962274325402818
21,0.9149716356420268
19,0.8929595996635102
17,0.8908565389012316
15,0.8954185630163284
13,0.8689847069735337
11,0.8988265999439184
9,0.8319492677034577
7,0.7956795582493906
5,0.8611764198356378
3,0.8549535169646902
1,0.7703349798321866
