n_features,auc
213,0.9467469102871877
211,0.9467469102871877
209,0.9467469102871877
207,0.9467469102871877
205,0.9467469102871877
203,0.9467469102871877
201,0.9467469102871877
199,0.9467469102871877
197,0.9467469102871877
195,0.9467469102871877
193,0.9467469102871877
191,0.9467469102871877
189,0.9467469102871877
187,0.9467469102871877
185,0.9467469102871877
183,0.9467469102871877
181,0.9467469102871877
179,0.9467469102871877
177,0.9467469102871877
175,0.9467469102871877
173,0.9467469102871877
171,0.9467469102871877
169,0.9467469102871877
167,0.9467469102871877
165,0.9467469102871877
163,0.9467469102871877
161,0.9467469102871877
159,0.9467469102871877
157,0.9467469102871877
155,0.9467469102871877
153,0.9467469102871877
151,0.946758024362052
149,0.9490808660087136
147,0.9473415132924335
145,0.9473415132924335
143,0.9473415132924335
141,0.9473415132924335
139,0.9484473637414421
137,0.9469469636347471
135,0.9465357428647638
133,0.9486585311638659
131,0.9486585311638659
129,0.944335156041611
127,0.9494309593669422
125,0.9455799324264248
123,0.9483084378056371
121,0.9467191251000266
119,0.9492253489819508
117,0.9465579710144928
115,0.9483751222548235
113,0.945096470169823
111,0.945474348715213
109,0.9422512670045347
107,0.9454632346403484
105,0.9486140748644083
103,0.9487530008002134
101,0.9481861829821286
99,0.948225082244154
97,0.9457633146616877
95,0.9448575175602384
93,0.9467246821374589
91,0.949069751933849
89,0.9500811327465101
87,0.9494087312172135
85,0.9519705254734596
83,0.9482084111318573
81,0.9467913665866453
79,0.9438294656352805
77,0.9454576776029162
75,0.946452387303281
73,0.9431292789188228
71,0.9428569840846448
69,0.9468747221481284
67,0.9479639014848404
65,0.9459800391215435
63,0.9450964701698231
61,0.9462523339557215
59,0.9454910198275095
57,0.9456355028007469
55,0.9441295456566194
53,0.9474693251533742
51,0.9498032808749
49,0.9442518004801281
47,0.9436349693251533
45,0.9424957766515516
43,0.9437405530363653
41,0.9489141548857472
39,0.9429903529830177
37,0.9443851693785009
35,0.9471414599448742
33,0.9457577576242554
31,0.9418400462345514
29,0.9402507335289411
27,0.9358217746954745
25,0.9344658575620165
23,0.932626478171957
21,0.9248327331732906
19,0.9164277140570818
17,0.910389992886992
15,0.8842635813994844
13,0.8829576776029164
11,0.884094091757802
9,0.8655502578465368
7,0.867217369076198
5,0.8593208188850361
3,0.8480872677158352
1,0.7423757446430159
