n_features,auc
213,0.9590724193118165
211,0.9590724193118165
209,0.9590724193118165
207,0.9590724193118165
205,0.9590724193118165
203,0.9590724193118165
201,0.9590724193118165
199,0.9590724193118165
197,0.9590724193118165
195,0.9590724193118165
193,0.9590724193118165
191,0.9590724193118165
189,0.9590724193118165
187,0.9590724193118165
185,0.9590724193118165
183,0.9590724193118165
181,0.9590724193118165
179,0.9590724193118165
177,0.9590724193118165
175,0.9590724193118165
173,0.9590724193118165
171,0.9590724193118165
169,0.9590724193118165
167,0.9590724193118165
165,0.9590724193118165
163,0.9590724193118165
161,0.9590724193118165
159,0.9590724193118165
157,0.9595447674935538
155,0.9602949675469014
153,0.9593113719214013
151,0.9600393438250201
149,0.9600393438250201
147,0.9582333066595538
145,0.9582333066595538
143,0.9582333066595538
141,0.9582333066595538
139,0.957260825108918
137,0.9595669956432825
135,0.9612452209478084
133,0.9595669956432826
131,0.9610785098248422
129,0.9591168756112741
127,0.9611840935360542
125,0.9594614119320708
123,0.9569774161998754
121,0.9594669689695029
119,0.9594669689695029
117,0.9594225126700454
115,0.9607839868409354
113,0.9605061349693251
111,0.9577943007024095
109,0.9587945674402062
107,0.9587334400284521
105,0.95966146527963
103,0.9608451142526896
101,0.9600004445629946
99,0.9596003378678758
97,0.9582333066595536
95,0.9575108917933671
93,0.9562438872588245
91,0.9550602382857651
89,0.9572274828843247
87,0.9589279363385792
85,0.9584555881568417
83,0.9542100115586378
81,0.9573775228949942
79,0.9580999377611809
77,0.9570274295367653
75,0.9603338668089267
73,0.9591113185738419
71,0.9547212590024007
69,0.9556270561038499
67,0.9569162887881212
65,0.9591724459855961
63,0.9576331466168756
61,0.958622299279808
59,0.9564550546812484
57,0.9582444207344181
55,0.9643071485729527
53,0.959083533386681
51,0.9587945674402063
49,0.9591613319107317
47,0.9574219791944518
45,0.9601393704987997
43,0.9582277496221214
41,0.9572497110340534
39,0.9620343202631813
37,0.9615064017071219
35,0.9606339468302658
33,0.958272205921579
31,0.9611507513114608
29,0.9583611185204943
27,0.9556492842535788
25,0.9462023206188317
23,0.945257624255357
21,0.9442017871432382
19,0.9341324353160844
17,0.9308204410064906
15,0.9127239486085178
13,0.893235418333778
11,0.8961667555792655
9,0.8863669200675734
7,0.8759697030319197
5,0.87413032364186
3,0.8361174090868677
1,0.7181276118075932
