n_features,auc
213,0.8816289592760181
211,0.8816289592760181
209,0.8816289592760181
207,0.8816289592760181
205,0.8816289592760181
203,0.8816289592760181
201,0.8816289592760181
199,0.8816289592760181
197,0.8816289592760181
195,0.8816289592760181
193,0.8816289592760181
191,0.8816289592760181
189,0.8816289592760181
187,0.8816289592760181
185,0.8816289592760181
183,0.8816289592760181
181,0.8816289592760181
179,0.8816289592760181
177,0.8816289592760181
175,0.8816289592760181
173,0.8816289592760181
171,0.8816289592760181
169,0.8816289592760181
167,0.8816289592760181
165,0.8816289592760181
163,0.8816289592760181
161,0.8816289592760181
159,0.8816289592760181
157,0.8816289592760181
155,0.8816289592760181
153,0.8816289592760181
151,0.8816289592760181
149,0.8816289592760181
147,0.8816289592760181
145,0.8816289592760181
143,0.8816289592760181
141,0.8816289592760181
139,0.8816289592760181
137,0.8816289592760181
135,0.885052790346908
133,0.8895324283559577
131,0.888763197586727
129,0.8858069381598793
127,0.8901206636500754
125,0.8800000000000001
123,0.8800000000000001
121,0.8837254901960785
119,0.8875113122171945
117,0.8883107088989441
115,0.8839064856711916
113,0.8839064856711916
111,0.8836651583710408
109,0.8823378582202112
107,0.8951734539969834
105,0.8911764705882353
103,0.8965309200603319
101,0.8920512820512821
99,0.8825641025641024
97,0.8825641025641024
95,0.8845550527903469
93,0.890708898944193
91,0.8867269984917043
89,0.8846907993966816
87,0.8873001508295626
85,0.8905128205128205
83,0.8846455505279034
81,0.8882805429864253
79,0.8837254901960784
77,0.8937858220211162
75,0.8813876319758672
73,0.8806485671191553
71,0.8868024132730015
69,0.8763800904977377
67,0.8736953242835596
65,0.8823831070889895
63,0.8856108597285067
61,0.8887179487179487
59,0.8833182503770739
57,0.888657616892911
55,0.8808446455505279
53,0.8796681749622925
51,0.8911915535444948
49,0.8817043740573153
47,0.8816742081447964
45,0.8661236802413272
43,0.8657315233785822
41,0.869396681749623
39,0.8635897435897435
37,0.875686274509804
35,0.8588989441930618
33,0.8668024132730014
31,0.8735746606334842
29,0.8797435897435898
27,0.8599245852187027
25,0.8758521870286575
23,0.8659125188536952
21,0.8635595776772248
19,0.8687028657616893
17,0.8740422322775263
15,0.8545475113122173
13,0.8311764705882353
11,0.7585444947209653
9,0.7817948717948717
7,0.836236802413273
5,0.7756485671191554
3,0.7517722473604826
1,0.6795098039215687
