n_features,auc
213,0.9055806938159879
211,0.9055806938159879
209,0.9055806938159879
207,0.9055806938159879
205,0.9055806938159879
203,0.9055806938159879
201,0.9055806938159879
199,0.9055806938159879
197,0.9055806938159879
195,0.9055806938159879
193,0.9055806938159879
191,0.9055806938159879
189,0.9055806938159879
187,0.9055806938159879
185,0.9055806938159879
183,0.9055806938159879
181,0.9055806938159879
179,0.9055806938159879
177,0.9055806938159879
175,0.9055806938159879
173,0.9055806938159879
171,0.9055806938159879
169,0.9055806938159879
167,0.9055806938159879
165,0.9055806938159879
163,0.9055806938159879
161,0.9055806938159879
159,0.9055806938159879
157,0.9055806938159879
155,0.9055806938159879
153,0.9055806938159879
151,0.9055806938159879
149,0.9055806938159879
147,0.9055806938159879
145,0.9055806938159879
143,0.9055806938159879
141,0.9087330316742082
139,0.9057466063348417
137,0.9057466063348417
135,0.905475113122172
133,0.9042383107088989
131,0.9090950226244343
129,0.8999245852187029
127,0.8999245852187029
125,0.9018853695324284
123,0.9018853695324284
121,0.9018853695324284
119,0.9013725490196078
117,0.9044645550527903
115,0.9023227752639518
113,0.8893061840120664
111,0.9012971342383107
109,0.8975565610859728
107,0.9002111613876319
105,0.8977828054298642
103,0.90763197586727
101,0.9055957767722473
99,0.9057918552036199
97,0.9005580693815989
95,0.9015535444947209
93,0.9006184012066366
91,0.9041628959276018
89,0.8991251885369531
87,0.9091101055806938
85,0.9046003016591252
83,0.9075113122171945
81,0.9035595776772247
79,0.8926546003016591
77,0.9004223227752639
75,0.9004374057315233
73,0.8939366515837103
71,0.891236802413273
69,0.8899547511312218
67,0.8909954751131222
65,0.8968325791855204
63,0.888552036199095
61,0.8948265460030167
59,0.8922171945701357
57,0.900708898944193
55,0.8841478129713425
53,0.8870588235294117
51,0.8973303167420814
49,0.8955505279034691
47,0.8971945701357467
45,0.8867269984917044
43,0.894343891402715
41,0.89
39,0.8781900452488688
37,0.8941025641025641
35,0.892790346907994
33,0.8922171945701357
31,0.890286576168929
29,0.8844796380090498
27,0.8887933634992459
25,0.8750527903469081
23,0.8807843137254903
21,0.8833484162895928
19,0.8833484162895927
17,0.8805429864253395
15,0.8578582202111613
13,0.8388009049773756
11,0.7553092006033182
9,0.807707390648567
7,0.788574660633484
5,0.7713650075414782
3,0.8187028657616893
1,0.6787782805429864
