SMILES,MP-Measured,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_Ar_COO,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_aldehyde,fr_allylic_oxid,fr_aryl_methyl,fr_benzene,fr_bicyclic,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_ketone,fr_ketone_Topliss,fr_lactone,fr_methoxy,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_term_acetylene,fr_unbrch_alkane
CC1CCCC(C)(C)C=1/C=C/C(/C)=C/C=C/C(/C)=C/CO,63.5,8.805606221965279,0.09849876444302863,8.805606221965279,0.09849876444302863,0.6605933879271789,286.45900000000006,256.21899999999994,286.22966558,116,0.06174951433787152,-0.3922855873955016,0.3922855873955016,0.06174951433787152,1.1904761904761905,1.9047619047619047,2.5238095238095237,16.249499167508365,9.724054694791722,2.2575925191977206,-2.3248579459196863,2.4025972331127883,-2.185143822434645,5.365891774478636,0.3418232129082898,2.7758531600280003,495.9314560383046,15.880468888623982,14.239742335383905,14.239742335383905,9.864209190060025,7.874958510641313,7.874958510641313,6.665291046737297,6.665291046737297,4.186854525685966,4.186854525685966,2.844390439534111,2.844390439534111,-1.3399999999999999,29802.856267948577,17.71086469989827,8.187904106559273,5.887343018584643,130.0135386391106,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.02290863059233,51.02177146731594,0.0,6.606881964512918,5.106527394840706,0.0,5.41499046939678,53.88115086723114,6.606881964512918,58.74853876128035,0.0,0.0,0.0,0.0,11.713409359353623,0.0,5.41499046939678,53.88115086723114,58.74853876128035,0.0,20.23,0.0,0.0,0.0,6.606881964512918,5.41499046939678,5.573104530069267,35.98177845898583,6.076020106833881,19.075777413358388,45.92300911926414,5.106527394840706,0.0,0.0,8.805606221965279,5.658978228720068,0.0,0.0,16.284795343445875,11.167286872535442,0.0,0.5,21,1,1,1,0,1,0,0,0,1,1,1,5,0,0,0,1,5.510300000000007,93.21180000000004,0,1,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,222.5,12.218477422107249,-1.1228287456958093,12.218477422107249,0.04461193069463221,0.7945777931739687,330.4680000000001,300.228,330.21949481999997,132,0.16134532024830192,-0.3815060503343688,0.3815060503343688,0.16134532024830192,1.0833333333333333,1.7916666666666667,2.5,16.3009559064633,9.460176285270904,2.6490885922951284,-2.584100261306588,2.6706528111607666,-2.5660234212345316,5.913225781896225,-0.15962997251375205,1.6975828976870395,634.995115124503,17.328062645816686,15.22996550267857,15.22996550267857,11.22181621764166,9.69573411761772,9.69573411761772,9.380149131971743,9.380149131971743,8.695990942706548,8.695990942706548,7.153612794012322,7.153612794012322,-0.96,291351.4896301493,16.50531036972541,5.030468577405891,1.880066273261145,144.4424436217441,5.106527394840706,5.601050810983688,11.566489892729878,0.0,0.0,0.0,9.589074368143644,0.0,0.0,0.0,19.420578929450514,81.11421727488755,11.83581209232279,0.0,14.69560176298435,11.566489892729878,28.58369907727774,77.73883539346365,0.0,11.64912463690315,0.0,0.0,0.0,0.0,22.274068098554274,9.589074368143644,28.58369907727774,72.13778458247995,11.64912463690315,0.0,54.37,5.601050810983688,14.69560176298435,0.0,16.6132258851585,36.37860633070114,38.524929737556064,5.573104530069267,6.923737199690624,6.076020106833881,13.847474399381248,0.0,0.0,24.085457861551163,11.139025707887992,0.15529705477870204,1.8998392215331708,0.0,9.366465340765936,6.1039148134830405,0.0,0.8095238095238095,24,1,3,4,0,4,0,0,0,3,1,3,1,3,0,3,4,3.8384000000000027,92.34080000000006,0,1,0,0,0,0,0,2,2,0,1,0,0,5,0,0,0,0,2,1,0,0,0,0,0,0,0
Oc1ccccc1C(O)=O,158.0,10.261759259259259,-1.1128703703703702,10.261759259259259,0.06712962962962932,0.6102585058580265,138.12199999999999,132.07399999999998,138.031694052,52,0.33896908736073095,-0.507052890945198,0.507052890945198,0.33896908736073095,1.3,1.9,2.3,16.367670134320182,10.187505361182767,2.0511997923283323,-1.9456164985020452,2.138184549772638,-1.9459086352299186,5.9003289116975175,0.06935242184876092,3.1529414466808685,254.78306142431708,7.560477932315068,5.112076558222283,5.112076558222283,4.71521405516327,2.728688009921516,2.728688009921516,1.8223016228423567,1.8223016228423567,1.134458362228448,1.134458362228448,0.6544892453505138,0.6544892453505138,-1.51,182.2382192735223,6.607785630153122,2.389632707443791,1.0748936229840518,57.54633483832936,10.213054789681411,11.3129633249809,0.0,0.0,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,12.13273413692322,12.13273413692322,0.0,0.0,15.007591973753232,5.969305287951849,0.0,0.0,0.0,29.828919765543436,5.749511833283905,0.0,0.0,5.749511833283905,16.182360077633263,0.0,0.0,10.357988675768818,24.26546827384644,0.0,57.53,5.969305287951849,4.794537184071822,0.0,11.3129633249809,0.0,0.0,12.13273413692322,12.13273413692322,0.0,0.0,10.213054789681411,0.0,10.261759259259259,17.305740740740738,-0.06712962962962932,-1.3119444444444437,5.811574074074074,0.0,0.0,0.0,0.0,10,2,3,0,0,0,1,0,1,2,2,3,1,0,0,0,1,1.0904000000000003,35.06609999999999,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
CCCO,-126.1,7.875,0.3194444444444444,7.875,0.3194444444444444,0.46378398302396845,60.096,52.032000000000004,60.057514876,26,0.04278927992053378,-0.39638735063233616,0.39638735063233616,0.04278927992053378,1.75,2.0,2.0,16.24985029953303,10.547573166539827,1.5677116084812683,-1.6891847809432488,1.6080928326075683,-1.6908528015472257,4.09636113465441,0.29476856785792466,1.9747448713915894,5.245112497836532,3.414213562373095,2.861427157873053,2.861427157873053,1.914213562373095,1.5233345472033855,1.5233345472033855,0.7236067977499788,0.7236067977499788,0.2236067977499789,0.2236067977499789,0.0,0.0,-0.04,6.854752972273345,3.9600000000000004,2.9600000000000004,1.96,26.26336900881878,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.923737199690624,6.4208216229260096,6.606881964512918,0.0,5.106527394840706,0.0,0.0,13.344558822616634,6.606881964512918,0.0,0.0,0.0,0.0,0.0,11.713409359353623,0.0,0.0,13.344558822616634,0.0,0.0,20.23,0.0,0.0,0.0,0.0,6.606881964512918,6.4208216229260096,0.0,0.0,6.923737199690624,0.0,5.106527394840706,0.0,0.0,7.875,0.0,0.0,0.0,0.875,2.25,0.0,1.0,4,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0.3887,17.376800000000003,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCCO,-89.8,8.06625,0.34375,8.06625,0.34375,0.5128217987135145,74.12299999999999,64.04299999999999,74.07316494,32,0.043042283485206966,-0.39637675206921097,0.39637675206921097,0.043042283485206966,1.6,2.2,2.2,16.249913992725098,10.366423430594468,1.687587037465619,-1.7897007308893,1.7840580049254637,-1.7487729920784478,4.227732581407003,0.28678383848176386,2.19060968716425,11.119415478763749,4.121320343559642,3.5685339390596003,3.5685339390596003,2.414213562373095,2.0233345472033855,2.0233345472033855,1.0771601883432524,1.0771601883432524,0.5116672736016926,0.5116672736016926,0.15811388300841892,0.15811388300841892,-0.04,11.245112497836532,4.960000000000001,3.9600000000000004,3.9600000000000004,32.62831112321538,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.344558822616634,6.4208216229260096,6.606881964512918,0.0,5.106527394840706,0.0,0.0,19.765380445542643,6.606881964512918,0.0,0.0,0.0,0.0,0.0,11.713409359353623,0.0,0.0,19.765380445542643,0.0,0.0,20.23,0.0,0.0,0.0,0.0,6.606881964512918,12.841643245852019,0.0,0.0,0.0,6.923737199690624,5.106527394840706,0.0,0.0,8.06625,0.0,0.0,0.0,2.0381944444444446,2.3955555555555557,0.0,1.0,5,1,1,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0.7787999999999999,21.993799999999997,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCCCO,-78.9,8.19736111111111,0.355,8.19736111111111,0.355,0.513281356352027,88.14999999999999,76.05399999999999,88.088815004,38,0.04305223345357219,-0.3963765707960063,0.3963765707960063,0.04305223345357219,1.3333333333333333,2.0,2.1666666666666665,16.249920993384958,10.263374251449198,1.7585175569461067,-1.854824490829793,1.8886357691457698,-1.7805579678492776,4.304159999369914,0.2838073227136418,2.3390923149762908,15.900134529890124,4.82842712474619,4.275640720246148,4.275640720246148,2.914213562373095,2.5233345472033855,2.5233345472033855,1.4307135789365262,1.4307135789365262,0.7616672736016925,0.7616672736016925,0.36180339887498936,0.36180339887498936,-0.04,20.986300857070454,5.959999999999999,4.960000000000001,3.9600000000000004,38.99325323761199,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.765380445542643,6.4208216229260096,6.606881964512918,0.0,5.106527394840706,0.0,0.0,26.186202068468653,6.606881964512918,0.0,0.0,0.0,0.0,0.0,11.713409359353623,0.0,0.0,26.186202068468653,0.0,0.0,20.23,0.0,0.0,0.0,0.0,6.606881964512918,12.841643245852019,6.4208216229260096,0.0,0.0,6.923737199690624,5.106527394840706,0.0,0.0,8.19736111111111,0.0,0.0,0.0,3.3269444444444445,2.475694444444444,0.0,1.0,6,1,1,0,0,0,0,0,0,1,1,1,3,0,0,0,0,1.1689,26.61079999999999,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
c1ccccc1,5.5,2.0,2.0,2.0,2.0,0.4426283718993647,78.11399999999999,72.06599999999999,78.046950192,30,-0.062268570782092456,-0.062268570782092456,0.062268570782092456,0.062268570782092456,0.3333333333333333,0.5,0.6666666666666666,13.646993161855445,10.379006838144555,1.5737245910733615,-1.6942617326375462,1.794093161855452,-1.4738931618554547,4.985993161855452,1.718006838144549,3.000000000000001,71.96100505779535,4.242640687119286,3.464101615137755,3.464101615137755,3.0,2.0000000000000004,2.0000000000000004,1.1547005383792521,1.1547005383792521,0.6666666666666671,0.6666666666666671,0.38490017945975075,0.38490017945975075,-0.78,34.3994618804395,3.4115708812260532,1.6057694396735218,0.5823992601400448,37.43140311949697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.39820241076966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.39820241076966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.39820241076966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.39820241076966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1.6866,26.441999999999993,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C[C@H]1C[C@@H]2[C@H](CC[C@@]3(C)[C@H]2CC[C@]3(OC(C)=O)C(C)=O)[C@@]2(C)CCC(=O)C=C21,206.5,12.791282206057863,-0.9610515348114554,12.791282206057863,0.004692207627363221,0.6479725905950843,386.5320000000002,352.2600000000001,386.24570956799994,154,0.3031419075601983,-0.4506407530497846,0.4506407530497846,0.3031419075601983,1.0714285714285714,1.75,2.392857142857143,16.559122478462374,9.444764474449821,2.6771966582035125,-2.600260255750567,2.686154118936435,-2.5879366152674694,5.915639092481389,-0.18736510713214988,1.734944964196878,766.5668378003052,20.48276318419593,17.969491976109417,17.969491976109417,13.049002039601008,11.005220059218564,11.005220059218564,10.468711949682659,10.468711949682659,9.28503071696156,9.28503071696156,8.046195645461687,8.046195645461687,-1.4500000000000002,1615357.525399857,19.848667834780596,6.272007655173047,2.4498417061726503,168.01810354228854,4.736862953800049,0.0,17.167540703713566,0.0,0.0,5.969305287951849,14.383611552215466,0.0,0.0,0.0,26.34431612914114,80.61130169812292,18.759549292013414,0.0,19.120474506015512,17.535795180681728,34.501605123439134,85.16548816991889,0.0,11.64912463690315,0.0,0.0,0.0,0.0,23.136845991665414,19.120474506015512,34.501605123439134,79.5644373589352,11.64912463690315,0.0,60.440000000000005,5.601050810983688,14.383611552215466,0.0,28.365776119475285,36.51326743049759,32.10410811463005,12.496841729759891,6.923737199690624,6.076020106833881,20.771211599071872,4.736862953800049,5.840635588908047,36.807793100848954,0.0,0.21757576950533308,1.8221755179344465,0.0,8.194287642105103,9.867532380698123,0.0,0.7916666666666666,28,0,4,4,0,4,0,0,0,4,0,4,2,3,0,3,4,4.655200000000004,106.43500000000007,0,0,0,0,0,0,0,3,3,0,1,0,0,5,0,1,1,0,2,1,0,0,0,0,0,0,0
C[C@]12CC[C@@H](C[C@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@H](CC[C@@]21O)C1COC(=O)C=1)O[C@H]1C[C@H](O)[C@H](O[C@H]2C[C@H](O)[C@H](O[C@H]3C[C@H](O)[C@H](O)[C@@H](C)O3)[C@@H](C)O2)[C@@H](C)O1,255.5,12.557980287814367,-0.9956860777097598,12.557980287814367,0.02430903866076828,0.18848157224383355,764.9500000000004,700.4380000000002,764.4346921079999,306,0.3306609997810494,-0.457979662083263,0.457979662083263,0.3306609997810494,0.6851851851851852,1.2962962962962963,1.8888888888888888,16.740891102625152,9.42906447551138,2.675131571056669,-2.6350381226363284,2.6968132671684004,-2.6211369360029457,5.849952508870606,-0.33584301314431647,0.8263083726243676,1374.4176851913944,38.31889751952038,32.586747302049076,32.586747302049076,25.590029953794772,20.83930432801271,20.83930432801271,18.73758598866053,18.73758598866053,15.858280555705036,15.858280555705036,12.782750842259375,12.782750842259375,-1.2300000000000002,980956654694.5042,39.58921701472958,14.857670767284963,6.822362772765654,318.52819081084766,58.69067765080387,24.918781127757825,18.870080188005637,0.0,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,13.847474399381248,113.21832538951759,30.75347544500869,48.3288155252218,63.48521483487569,5.969305287951849,34.501605123439134,197.17934035003765,6.606881964512918,11.64912463690315,0.0,0.0,0.0,0.0,123.61961910314065,37.952577860672164,34.501605123439134,111.66854547356525,11.64912463690315,0.0,182.82999999999998,79.40682848872405,30.327174158275348,0.0,54.00152957559453,18.442694056835705,63.36049913640337,0.0,19.92349450621513,6.923737199690624,13.847474399381248,33.15804067660034,42.20219521597671,11.92513372654937,54.97889408054607,0.21520690228947803,1.1334969177362686,0.0,1.903737842838746,10.391335314063346,0.0,0.926829268292683,54,5,13,4,4,8,0,0,0,13,5,13,7,4,3,7,8,3.247300000000002,191.22099999999935,0,5,4,0,0,0,0,1,1,0,0,0,0,5,0,1,7,0,0,0,1,0,0,0,0,0,0
C[C@]12CC[C@H]3[C@@H](CCc4cc(ccc43)OC)[C@@H]1CC[C@@]2(O)C#C,150.5,10.95564777204117,-0.8999782927276616,10.95564777204117,0.10427543934240369,0.7968347529245803,310.43700000000007,284.229,310.193280072,122,0.1303358784852834,-0.4967576087280766,0.4967576087280766,0.1303358784852834,1.2608695652173914,2.0869565217391304,2.8260869565217392,16.465323384369537,9.531574521629034,2.6052749483037214,-2.516440905363593,2.636356156203656,-2.4961654146045076,5.408244697798502,-0.06464723367546031,1.696156213856081,672.9094096754335,16.242276208189782,14.13955445741049,14.13955445741049,11.021116816255832,8.892110218780875,8.892110218780875,7.979688912569022,7.979688912569022,7.324058249271777,7.324058249271777,5.9388380931057,5.9388380931057,-1.46,259558.32526925154,15.09028564710477,5.016215988163322,1.9263494162055865,138.79504574842056,9.843390348640755,11.350562644267594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.423349895620259,18.910538587007878,79.53828499635745,5.41499046939678,7.109797541277533,9.843390348640755,0.0,17.250802561719567,56.96762379439178,7.109797541277533,29.32600418877882,18.093296047759807,4.736862953800049,0.0,5.749511833283905,17.817375747101927,6.4208216229260096,29.59458677619547,56.07265434387607,18.19910120538483,0.0,29.46,5.601050810983688,5.106527394840706,0.0,5.41499046939678,17.75371813848418,37.853619947913955,17.54772460632,7.109797541277533,0.0,31.043272723931096,11.160212849420308,5.3883124737115535,0.0,10.95564777204117,1.9676527882541142,5.556957504184461,6.586515180146132,12.069845129630693,2.2403623918703284,1.7347067601615485,0.6190476190476191,23,1,2,3,0,3,1,0,1,2,1,2,1,2,0,2,4,3.915600000000003,91.39380000000006,0,1,0,0,0,0,0,0,0,0,0,1,1,5,0,0,1,0,0,0,0,1,0,0,0,1,0
Oc1ccc2c(C(=O)c3ccccc3C2=O)c1O,289.5,12.203240740740739,-0.5413397581254722,12.203240740740739,0.11944444444444446,0.5881110894792267,240.214,232.14999999999995,240.042258736,88,0.19788883433622947,-0.5042422998897466,0.5042422998897466,0.19788883433622947,0.7222222222222222,1.3333333333333333,2.0,16.304121410162626,9.83318259513108,2.3205385169381794,-2.177946569432429,2.37072224631874,-2.2026135111960063,6.290095167913274,0.09759105541444434,2.3767550120547676,700.9353339687135,12.861442840636295,9.175025387065398,9.175025387065398,8.609060905280622,5.343495757676407,5.343495757676407,4.059687749170675,4.059687749170675,3.0446337668664323,3.0446337668664323,2.158109325710433,2.158109325710433,-2.6199999999999997,16543.77063612301,10.528695443753058,3.434031110454225,1.1976128029572313,102.12406210530455,10.213054789681411,0.0,23.06551355929769,0.0,0.0,0.0,9.589074368143644,0.0,0.0,0.0,24.26546827384644,12.13273413692322,16.690354475090988,5.563451491696996,19.802129157825057,11.566489892729878,0.0,0.0,0.0,58.65200837755764,11.49902366656781,0.0,0.0,11.49902366656781,21.77954468241129,0.0,0.0,31.842880334931625,36.39820241076966,0.0,74.6,17.28226861293275,19.802129157825057,0.0,22.473599421455926,5.563451491696996,0.0,18.19910120538483,18.19910120538483,0.0,0.0,0.0,0.0,24.37531557067271,19.147863441672968,0.5589720332577479,-1.7233942743764161,8.974576562106325,0.0,0.0,0.0,0.0,18,2,4,1,0,1,2,0,2,4,2,4,0,0,0,0,3,1.8732000000000002,63.07860000000002,0,0,0,0,2,0,0,2,2,0,0,0,2,2,0,0,0,0,2,0,0,0,0,2,2,0,0
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(C)O,163.5,11.742697840729496,-0.5019564384395734,11.742697840729496,0.07599584278155724,0.7326817037049282,300.44200000000006,272.21799999999996,300.208930136,120,0.17783755823842642,-0.38960279374581264,0.38960279374581264,0.17783755823842642,1.0909090909090908,1.8181818181818181,2.590909090909091,16.285593609807968,9.472224655207857,2.614539837484301,-2.574539230412347,2.662276205161501,-2.5290698824376694,6.0075525534006955,-0.11392427949087056,1.7120675842945807,584.514664398947,15.75071237662706,14.062204188220864,14.062204188220864,10.278440544667594,8.945186793722199,8.945186793722199,8.872157563400936,8.872157563400936,8.118704282631134,8.118704282631134,6.44111822195628,6.44111822195628,-0.8900000000000001,111571.74296364248,14.686487965344789,4.345487361453076,1.6783132383100499,133.22637637511943,5.106527394840706,0.0,5.783244946364939,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,25.496599036284397,80.7694157587954,5.41499046939678,5.601050810983688,9.901064578912528,5.783244946364939,28.583699077277743,64.89719214761162,0.0,23.80116485057091,0.0,0.0,0.0,0.0,16.490823152189336,4.794537184071822,28.583699077277743,59.296141336627926,23.80116485057091,0.0,37.3,5.601050810983688,9.901064578912528,0.0,16.6132258851585,17.75371813848418,19.26246486877803,24.835569398847294,6.076020106833881,6.076020106833881,26.847231705905752,0.0,0.0,11.742697840729496,10.900503331344781,1.0134385366801046,2.1505348088309395,0.0,12.548436292726969,6.727722523021044,0.0,0.75,22,1,2,4,0,4,0,0,0,2,1,2,0,3,0,3,4,4.045300000000004,87.23980000000005,0,1,0,0,0,0,0,1,1,0,4,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0
C,-182.4,0.0,0.0,0.0,0.0,0.3597849378839701,16.043,12.011,16.031300127999998,8,-0.07755789119307553,-0.07755789119307553,0.07755789119307553,0.07755789119307553,1.0,1.0,1.0,12.011,12.011,-0.07755789119307553,-0.07755789119307553,0.1441,0.1441,2.503,2.503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.739251027829551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.426652776455239,0.0,0.0,0.0,0.0,0.0,0.0,7.426652776455239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.426652776455239,0.0,0.0,0.0,0.0,0.0,0.0,7.426652776455239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6361,6.731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C=C,-169.0,3.0,3.0,3.0,3.0,0.34449676855385364,28.053999999999995,24.022,28.031300127999998,12,-0.10631107461236379,-0.10631107461236379,0.10631107461236379,0.10631107461236379,1.0,1.0,1.0,12.718106781186545,11.30389321881345,0.6007957065741836,-0.8134178557989111,0.8622067811865474,-0.5520067811865473,4.220106781186547,2.8058932188134516,2.0,0.0,2.0,1.414213562373095,1.414213562373095,1.0,0.4999999999999999,0.4999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,-0.26,2.0,1.74,0.74,-6.106153846153846,14.414590110041905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.157871367196995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.157871367196995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.157871367196995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.157871367196995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8022,11.254000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C#C,-80.7,4.0,4.0,4.0,4.0,0.3329262983047797,26.037999999999997,24.022,26.015650064,10,-0.12354428742869349,-0.12354428742869349,0.12354428742869349,0.12354428742869349,1.0,1.0,1.0,12.588350269189624,11.433649730810373,0.4538059817609323,-0.7008945566183192,0.5790502691896258,-0.5756502691896258,4.465350269189625,3.3106497308103737,3.0,4.754887502163469,2.0,1.1547005383792517,1.1547005383792517,1.0,0.3333333333333334,0.3333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,-0.44,2.0,1.5600000000000003,0.5599999999999999,-4.712727272727272,14.103418534085428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.846699791240518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.846699791240518,0.0,0.0,0.0,0.0,0.0,12.846699791240518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.846699791240518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24939999999999998,9.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CC#C,-102.7,4.597222222222222,1.6527777777777777,4.597222222222222,1.6527777777777777,0.34772809547953587,40.065000000000005,36.033,40.031300128,16,-0.0029671457278247545,-0.1204050604029647,0.1204050604029647,0.0029671457278247545,2.0,2.0,2.0,13.166133740443092,10.856732284798323,1.085673632480298,-1.227260764199471,1.2131522987310852,-1.1019892832097546,4.732114131271434,1.940409293105559,2.475534205527556,21.509775004326936,2.7071067811865475,2.0773502691896257,2.0773502691896257,1.4142135623730951,0.7886751345948129,0.7886751345948129,0.2886751345948129,0.2886751345948129,0.0,0.0,0.0,0.0,-0.44,2.7548875021634682,2.56,1.5600000000000003,1.5599999999999996,20.468360648482037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.343784214475903,0.0,6.923737199690624,0.0,0.0,0.0,0.0,0.0,6.923737199690624,0.0,0.0,12.343784214475903,0.0,0.0,0.0,0.0,0.0,12.343784214475903,6.923737199690624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.923737199690624,0.0,12.343784214475903,0.0,0.0,0.0,0.0,0.0,2.25,0.0,4.597222222222222,1.6527777777777777,0.0,0.3333333333333333,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6395,14.507000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
