mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_scale_pos_weight,param_n_estimators,param_min_child_weight,param_max_depth,param_learning_rate,param_colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
16.469754552841188,2.5621304734452064,0.11066241264343261,0.019133275182318527,1.0,1,5000,2,50,0.1,0.9,"{'subsample': 1.0, 'scale_pos_weight': 1, 'n_estimators': 5000, 'min_child_weight': 2, 'max_depth': 50, 'learning_rate': 0.1, 'colsample_bytree': 0.9}",0.9451037044680631,0.9638908953324391,0.9580160286176177,0.9535939211391019,0.9583884297520661,0.9557985958618576,0.006266591591686514,2769
18.623826122283937,0.5170816066686661,0.060251045227050784,0.0049035097941221234,0.7,10,1000,3,6,0.01,1.0,"{'subsample': 0.7, 'scale_pos_weight': 10, 'n_estimators': 1000, 'min_child_weight': 3, 'max_depth': 6, 'learning_rate': 0.01, 'colsample_bytree': 1.0}",0.9493000378357928,0.9652254669280775,0.9623568259209576,0.9537719058050383,0.9620110192837465,0.9585330511547226,0.005990375357875463,303
9.878090810775756,0.17006627727178386,0.01788649559020996,0.0008379033586966177,0.7,10,100,1,100,0.05,0.8,"{'subsample': 0.7, 'scale_pos_weight': 10, 'n_estimators': 100, 'min_child_weight': 1, 'max_depth': 100, 'learning_rate': 0.05, 'colsample_bytree': 0.8}",0.9480755340006192,0.9621229319299693,0.9625356860317132,0.9494386637458927,0.9604269972451791,0.9565199625906746,0.006392187126004572,1797
4.9072483539581295,0.4778147635285556,0.022012662887573243,0.0006142899251021523,0.7,1,200,4,10,0.01,0.8,"{'subsample': 0.7, 'scale_pos_weight': 1, 'n_estimators': 200, 'min_child_weight': 4, 'max_depth': 10, 'learning_rate': 0.01, 'colsample_bytree': 0.8}",0.9396347126199567,0.9623361882158703,0.9515701853953841,0.9511432092004382,0.9522520661157026,0.9513872723094703,0.007195030383625716,7633
23.715711212158205,4.28124059499852,0.11695680618286133,0.005584881891158074,0.7,5,1000,6,100,0.01,1.0,"{'subsample': 0.7, 'scale_pos_weight': 5, 'n_estimators': 1000, 'min_child_weight': 6, 'max_depth': 100, 'learning_rate': 0.01, 'colsample_bytree': 1.0}",0.94976094658274,0.9665737969937743,0.9611048051456678,0.9553806133625412,0.9611776859504132,0.9587995696070273,0.005740977750680178,213
18.685134506225587,1.894744891408809,0.052338695526123045,0.005187967427471266,1.0,2,500,5,20,0.01,1.0,"{'subsample': 1.0, 'scale_pos_weight': 2, 'n_estimators': 500, 'min_child_weight': 5, 'max_depth': 20, 'learning_rate': 0.01, 'colsample_bytree': 1.0}",0.9365252983868193,0.963354315000172,0.955388160836515,0.9517798466593648,0.9586914600550964,0.9531478161875935,0.009144432056219102,6399
2.5457698345184325,0.1796685186151316,0.016900110244750976,0.00029991015651337384,0.7,2,300,1,20,0.5,0.9,"{'subsample': 0.7, 'scale_pos_weight': 2, 'n_estimators': 300, 'min_child_weight': 1, 'max_depth': 20, 'learning_rate': 0.5, 'colsample_bytree': 0.9}",0.9395521617996078,0.9558490695834623,0.9523062635434939,0.9459748083242059,0.9561019283746557,0.9499568463250851,0.006357895505650041,8324
0.49588627815246583,0.029648361602334073,0.007609081268310547,0.00045177107070123714,0.7,5,100,4,3,0.1,0.9,"{'subsample': 0.7, 'scale_pos_weight': 5, 'n_estimators': 100, 'min_child_weight': 4, 'max_depth': 3, 'learning_rate': 0.1, 'colsample_bytree': 0.9}",0.9449936367075981,0.9644068379596189,0.959213015512675,0.9509104600219058,0.9520454545454545,0.9543138809494505,0.006774441464296038,5100
6.380025482177734,0.3974592917018559,0.031667566299438475,0.0007595087432867497,0.7,5,500,4,20,0.1,1.0,"{'subsample': 0.7, 'scale_pos_weight': 5, 'n_estimators': 500, 'min_child_weight': 4, 'max_depth': 20, 'learning_rate': 0.1, 'colsample_bytree': 1.0}",0.9457365940907372,0.9640491177381075,0.9614831630722663,0.9554559145673603,0.9595592286501378,0.9572568036237218,0.006407140318367375,1054
64.71982507705688,7.1627340955986405,0.3794985294342041,0.008458814981213226,1.0,5,5000,3,50,0.01,0.8,"{'subsample': 1.0, 'scale_pos_weight': 5, 'n_estimators': 5000, 'min_child_weight': 3, 'max_depth': 50, 'learning_rate': 0.01, 'colsample_bytree': 0.8}",0.9453444776940805,0.9651910707529323,0.9582843187837512,0.9521495071193867,0.9612603305785125,0.9564459409857327,0.006996243362094554,1878
1.6702442646026612,0.036981251048246205,0.015068149566650391,0.0003480878790612573,0.7,2,300,5,10,0.5,1.0,"{'subsample': 0.7, 'scale_pos_weight': 2, 'n_estimators': 300, 'min_child_weight': 5, 'max_depth': 10, 'learning_rate': 0.5, 'colsample_bytree': 1.0}",0.9398617273759158,0.957623912220961,0.9478278815395726,0.9433871851040526,0.9459710743801651,0.9469343561241335,0.005976577759710613,9226
21.06054630279541,0.4686095648444078,0.11953210830688477,0.016883988239541556,1.0,10,5000,1,10,0.1,0.9,"{'subsample': 1.0, 'scale_pos_weight': 10, 'n_estimators': 5000, 'min_child_weight': 1, 'max_depth': 10, 'learning_rate': 0.1, 'colsample_bytree': 0.9}",0.9450693082929178,0.9639252915075843,0.9593506002132564,0.9520399780941948,0.9568216253443526,0.9554413606904613,0.006454660963593155,3317
4.314564371109009,0.34916484376692974,0.02252373695373535,0.00026905587250810264,0.7,1,300,1,100,0.2,0.8,"{'subsample': 0.7, 'scale_pos_weight': 1, 'n_estimators': 300, 'min_child_weight': 1, 'max_depth': 100, 'learning_rate': 0.2, 'colsample_bytree': 0.8}",0.9475527121384102,0.9655350325043855,0.9627489423176142,0.9532927163198247,0.9613085399449035,0.9580875886450275,0.0066564493388002795,512
2.835175609588623,0.2548006393018235,0.019466495513916014,0.0007913600826692017,1.0,1,300,3,6,0.1,0.7,"{'subsample': 1.0, 'scale_pos_weight': 1, 'n_estimators': 300, 'min_child_weight': 3, 'max_depth': 6, 'learning_rate': 0.1, 'colsample_bytree': 0.7}",0.9428404361435008,0.9670622226808379,0.9576307914559901,0.9534980832420593,0.9569214876033058,0.9555906042251386,0.007803551430867795,3086
7.327419662475586,0.5893504905378357,0.048594188690185544,0.004410602055414161,1.0,1,2000,2,20,0.2,1.0,"{'subsample': 1.0, 'scale_pos_weight': 1, 'n_estimators': 2000, 'min_child_weight': 2, 'max_depth': 20, 'learning_rate': 0.2, 'colsample_bytree': 1.0}",0.9429161077288205,0.9638083445120903,0.9593024455680529,0.9526218510405258,0.9579407713498622,0.9553179040398703,0.0071542551959514296,3517
5.44679102897644,0.37515391047631125,0.03289794921875,0.0007644308384853184,0.7,5,1000,2,20,0.2,1.0,"{'subsample': 0.7, 'scale_pos_weight': 5, 'n_estimators': 1000, 'min_child_weight': 2, 'max_depth': 20, 'learning_rate': 0.2, 'colsample_bytree': 1.0}",0.9446978296013483,0.9606507756337495,0.9581673717882572,0.9485761226725082,0.9605785123966942,0.9545341224185113,0.006624183196514803,4765
5.084357261657715,0.9392001843034544,0.026772785186767577,0.001335035263466665,1.0,10,300,5,20,0.1,1.0,"{'subsample': 1.0, 'scale_pos_weight': 10, 'n_estimators': 300, 'min_child_weight': 5, 'max_depth': 20, 'learning_rate': 0.1, 'colsample_bytree': 1.0}",0.9454201492794002,0.9634368658205208,0.9566676985519211,0.9500753012048193,0.9625206611570248,0.9556241352027373,0.006994293986787873,3040
15.01050534248352,1.2364271188247216,0.03663458824157715,0.0017383329341289918,0.7,5,300,4,50,0.01,0.8,"{'subsample': 0.7, 'scale_pos_weight': 5, 'n_estimators': 300, 'min_child_weight': 4, 'max_depth': 50, 'learning_rate': 0.01, 'colsample_bytree': 0.8}",0.9458741787913184,0.9635813297561312,0.9560348089292471,0.9501369112814896,0.9594765840220385,0.955020762556045,0.00635103052438171,4009
