feature,mean_abs_shap
Ipc,0.13980055
HeavyAtomMolWt,0.12891617
VSA_EState3,0.04158281
BCUT2D_LOGPLOW,0.04143264
MaxPartialCharge,0.04062692
RingCount,0.03699194
Chi3n,0.033044986
VSA_EState1,0.030112466
BCUT2D_MWLOW,0.02799978
Kappa3,0.026975876
Chi1,0.026455043
PEOE_VSA6,0.02491432
BCUT2D_CHGHI,0.022614613
Chi0,0.012384043
HeavyAtomCount,0.0026665938
