mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_n_estimators,param_min_child_weight,param_max_depth,param_learning_rate,param_colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1.652901554107666,0.07690603181161262,0.011369466781616211,0.0008876493594777141,1.0,1000,6,10,0.01,1.0,"{'subsample': 1.0, 'n_estimators': 1000, 'min_child_weight': 6, 'max_depth': 10, 'learning_rate': 0.01, 'colsample_bytree': 1.0}",-0.012978493235114607,-0.011645191863496836,-0.01221999574872626,-0.009909696534119515,-0.009178994315768645,-0.011186474339445172,0.001424784727766498,5664
1.1187673568725587,0.04656779608910049,0.006519317626953125,0.0002164138982704623,0.7,5000,3,20,0.1,0.9,"{'subsample': 0.7, 'n_estimators': 5000, 'min_child_weight': 3, 'max_depth': 20, 'learning_rate': 0.1, 'colsample_bytree': 0.9}",-0.013935626773659032,-0.01117250830763656,-0.01168289779968266,-0.008934126420729667,-0.007513556742767196,-0.010647743208895022,0.0022323399863046047,1868
0.15162506103515624,0.011187795706206163,0.0031138896942138673,0.0002546921399570694,0.7,200,6,50,0.5,0.8,"{'subsample': 0.7, 'n_estimators': 200, 'min_child_weight': 6, 'max_depth': 50, 'learning_rate': 0.5, 'colsample_bytree': 0.8}",-0.015170584979785661,-0.012877694608257068,-0.012233772022241332,-0.012101987250075427,-0.010472442385004574,-0.01257129624907281,0.001522467926957669,9148
0.48114843368530275,0.0342121405926242,0.004357814788818359,0.0005757052903102421,0.7,2000,4,50,0.2,0.8,"{'subsample': 0.7, 'n_estimators': 2000, 'min_child_weight': 4, 'max_depth': 50, 'learning_rate': 0.2, 'colsample_bytree': 0.8}",-0.01460745087930337,-0.011504523333770222,-0.01240871061962544,-0.009531428985275708,-0.008717107651551956,-0.011353844293905341,0.0020973783935663536,6441
0.23397374153137207,0.007015101151030262,0.002859687805175781,0.000262973665210589,1.0,1000,5,4,0.1,0.7,"{'subsample': 1.0, 'n_estimators': 1000, 'min_child_weight': 5, 'max_depth': 4, 'learning_rate': 0.1, 'colsample_bytree': 0.7}",-0.013799957540423367,-0.010270362391609165,-0.011343035580830958,-0.009552286395044445,-0.00969559318618931,-0.01093224701881945,0.0015661549197357781,3723
2.973820924758911,0.09186632273433289,0.014608383178710938,0.0008575727714159985,1.0,2000,3,20,0.01,0.8,"{'subsample': 1.0, 'n_estimators': 2000, 'min_child_weight': 3, 'max_depth': 20, 'learning_rate': 0.01, 'colsample_bytree': 0.8}",-0.013155761913526801,-0.011203321278186379,-0.011574977100154009,-0.009859545677792753,-0.008396102990262756,-0.010837941791984539,0.001610518489189828,3103
0.3421625137329102,0.005645209689131327,0.003565359115600586,0.00022620490379611665,0.7,1000,6,3,0.05,1.0,"{'subsample': 0.7, 'n_estimators': 1000, 'min_child_weight': 6, 'max_depth': 3, 'learning_rate': 0.05, 'colsample_bytree': 1.0}",-0.014442486881597312,-0.010203161421601693,-0.011029687889368176,-0.00841805095319657,-0.008476561585128932,-0.010513989746178539,0.0022063418366430297,893
2.9074811935424805,0.10943201511510779,0.020110225677490233,0.0016882808815765929,0.7,2000,5,10,0.01,1.0,"{'subsample': 0.7, 'n_estimators': 2000, 'min_child_weight': 5, 'max_depth': 10, 'learning_rate': 0.01, 'colsample_bytree': 1.0}",-0.013556128197951281,-0.010957092230655593,-0.01128671156919797,-0.008755339543698682,-0.008220048751525717,-0.010555064058605849,0.0019180524243721183,1170
1.6923980712890625,0.09686640217530496,0.006485939025878906,0.00017656778400043977,1.0,500,2,10,0.01,0.8,"{'subsample': 1.0, 'n_estimators': 500, 'min_child_weight': 2, 'max_depth': 10, 'learning_rate': 0.01, 'colsample_bytree': 0.8}",-0.012225943243949046,-0.011391228917026232,-0.01159735359538987,-0.01035872399301452,-0.009027061259658615,-0.010920062201807657,0.0011211244492207748,3639
0.3071730136871338,0.00858783106483311,0.0027808666229248045,0.00023255316429437168,1.0,1000,2,20,0.2,1.0,"{'subsample': 1.0, 'n_estimators': 1000, 'min_child_weight': 2, 'max_depth': 20, 'learning_rate': 0.2, 'colsample_bytree': 1.0}",-0.012242707228716296,-0.012117676883662843,-0.012188243501922498,-0.011102501344695953,-0.008850176114631745,-0.011300261014725867,0.0012951379363899714,6219
