n_features,auc
213,0.9290504863362669
211,0.9290504863362669
209,0.9290504863362669
207,0.9290504863362669
205,0.9290504863362669
203,0.9290504863362669
201,0.9290504863362669
199,0.9290504863362669
197,0.9290504863362669
195,0.9290504863362669
193,0.9290504863362669
191,0.9290504863362669
189,0.9290504863362669
187,0.9290504863362669
185,0.9290504863362669
183,0.9290504863362669
181,0.9290504863362669
179,0.9290504863362669
177,0.9290504863362669
175,0.9290504863362669
173,0.9290504863362669
171,0.9290504863362669
169,0.9290504863362669
167,0.9290504863362669
165,0.9290504863362669
163,0.9290504863362669
161,0.9290504863362669
159,0.9290504863362669
157,0.9290504863362669
155,0.9290504863362669
153,0.9290504863362669
151,0.9290504863362669
149,0.9290504863362669
147,0.9294673459935155
145,0.9297452524316813
143,0.9321074571560908
141,0.9276331635016211
139,0.9235757295044003
137,0.9280222325150532
135,0.9344789254284391
133,0.9228068550254747
131,0.9228068550254747
129,0.9277350625289486
127,0.9304585456229736
125,0.9307179249652617
123,0.9309402501157943
121,0.9315145900880037
119,0.930699397869384
117,0.9316535433070867
115,0.9258638258452987
113,0.9279666512274201
111,0.9284854099119965
109,0.9304492820750347
107,0.9284205650764242
105,0.9221954608615099
103,0.9281426586382585
101,0.9327466419638722
99,0.9293654469661881
97,0.9270310328855952
95,0.9212691060676239
93,0.9260676238999536
91,0.9333117183881426
89,0.9272255673923113
87,0.92837424733673
85,0.9259008800370542
83,0.9217878647522001
81,0.9251412691060676
79,0.927373784159333
77,0.923723946271422
75,0.9273830477072719
73,0.9218434460398333
71,0.9241130152848541
69,0.9192959703566466
67,0.9234553033811951
65,0.9133209819360815
63,0.9157758221398795
61,0.9157387679481241
59,0.916813339509032
57,0.9100787401574805
55,0.9153126447429366
53,0.9159240389069013
51,0.9145252431681333
49,0.9175173691523854
47,0.916943029180176
45,0.9131079203334878
43,0.9149050486336268
41,0.917341361741547
39,0.911431218156554
37,0.9171468272348309
35,0.9140991199629458
33,0.9161278369615563
31,0.9095970356646595
29,0.9092079666512274
27,0.9153867531264474
25,0.9196850393700787
23,0.9128763316350161
21,0.8990180639184808
19,0.8973228346456692
17,0.9055025474756833
15,0.9000509495136637
13,0.9005326540064845
11,0.9026864289022696
9,0.8944696618805004
7,0.876113941639648
5,0.880259379342288
3,0.8476563223714683
1,0.7551505326540066
