SMILES,prop,XGBoost,MLP,D-MPNN,Uni-Mol,consensus_mean,consensus_sd
CCCCCOCCOCCOC,cpsat,404.74717407226564,403.2616285023429,400.96400678386647,399.0343505859375,402.0017899861031,2.517076176575747
CCCCCOCCOCCOC,dc,4.882748126983643,5.812385404925635,5.1873767310991905,5.660170650482177,5.385670228372661,0.428052673848063
CCCCCOCCOCCOC,density,0.8921342253684997,0.898912060784786,0.907803736327977,0.915526282787323,0.9035940763171464,0.010220049606275088
CCCCCOCCOCCOC,fom1,90.99956377351903,94.27053304088217,92.19230367981815,92.20770235699969,92.41752571280476,1.358798859772294
CCCCCOCCOCCOC,fp,370.4617004394531,357.48083033901486,371.686400908496,358.1588439941406,364.4469439202761,7.673633919192955
CCCCCOCCOCCOC,mp,-41.091773223876956,-41.256262283611235,-36.42037763692881,-36.45018005371094,-38.80464829953198,2.7367632256385606
CCCCCOCCOCCOC,tc,0.16831057667732235,0.16808629799443714,0.16845705021779894,0.17147992849349974,0.16908346334576457,0.0016049019857238135
CCCCCOCCOCCOC,viscosity,2.1185135033303455,2.04357104212699,2.014096622562108,1.9469836742710558,2.030791210572625,0.07108899856519972
CCCCOC(=O)COCCCOC(=O)CC1CCCO1,beta,0.00074034915305668,0.0007135542110123201,0.00070642041335832,0.00073487025219942,0.000723798507406685,1.6365117023276157e-05
CCCCOC(=O)COCCCOC(=O)CC1CCCO1,bp,333.07288818359376,347.360700213981,344.82626405346684,349.66852416992185,343.73209415524093,7.376174775607202
CCCCOC(=O)COCCCOC(=O)CC1CCCO1,cpsat,567.32294921875,545.8652924532995,556.6600501262624,560.4822265625,557.5826295902029,8.970853387780416
CCCCOC(=O)COCCCOC(=O)CC1CCCO1,dc,6.4016868591308596,8.308660473974394,6.638133774368536,6.860216522216797,7.052174407422648,0.8583256494349706
CCCCOC(=O)COCCCOC(=O)CC1CCCO1,density,1.179642343521118,1.2292784128924985,1.2051346988886102,1.1264724493026734,1.185131976151225,0.044045782811257685
CCCCOC(=O)COCCCOC(=O)CC1CCCO1,fom1,61.43834839927473,61.19330730941173,59.33912386887373,59.98924303384549,60.490005652851416,0.9948667023106723
CCCCOC(=O)COCCCOC(=O)CC1CCCO1,fp,451.2721435546875,439.1513480567287,435.95836066428683,443.6173583984375,442.49980266853515,6.63841113556976
CCCCOC(=O)COCCCOC(=O)CC1CCCO1,mp,-27.44250030517578,-22.53362792149419,3.00169778344518,3.385181760787964,-10.897312170609206,16.394299875930418
CCCCOC(=O)COCCCOC(=O)CC1CCCO1,tc,0.19281397163867947,0.18990134070813805,0.19427499883148042,0.19378251433372495,0.19269320637800572,0.001957699104819564
CCCCOC(=O)COCCCOC(=O)CC1CCCO1,viscosity,10.386303792289894,11.404727101508268,14.26318971210913,9.507394578207935,11.390403796028806,2.066159449204907
CCCCOC(=O)OCCCCOC1COCC1OCC,beta,0.00075198354898014,0.00071897990967996,0.0007115057436993799,0.00073348254663866,0.0007289879372495351,1.783991199141228e-05
CCCCOC(=O)OCCCCOC1COCC1OCC,bp,328.7151733398438,327.7926199706272,348.3433998456363,349.8979064941406,338.687274912562,12.07000863381991
CCCCOC(=O)OCCCCOC1COCC1OCC,cpsat,578.1668701171875,555.2326737792594,576.0697907121064,573.2967651367187,570.691524936318,10.497140625364649
CCCCOC(=O)OCCCCOC1COCC1OCC,dc,5.63888463973999,5.629880608532467,4.752546797565832,6.240892219543457,5.565551066345437,0.6128016854963492
CCCCOC(=O)OCCCCOC1COCC1OCC,density,1.118407702445984,1.1964904868298947,1.1946238407264553,1.133721613883972,1.1608109109715765,0.04061284058851021
CCCCOC(=O)OCCCCOC1COCC1OCC,fom1,69.55916248578043,62.00868861937482,62.630863564103414,64.3974555916004,64.64904256521477,3.426226742811378
CCCCOC(=O)OCCCCOC1COCC1OCC,fp,433.06507568359376,433.5859095159652,413.67016485948426,437.0646667480469,429.34645420177253,10.600597145738325
CCCCOC(=O)OCCCCOC1COCC1OCC,mp,-27.43043746948242,-14.668307048362681,-14.023204172743487,4.956213808059692,-12.791433720632226,13.345652669147544
CCCCOC(=O)OCCCCOC1COCC1OCC,tc,0.19789640009403225,0.1905404724168683,0.21197860475189248,0.20638627111911773,0.2017004370954777,0.009427146616848046
