feature,mean_abs_shap
Chi3n,3.6955776
Chi2n,2.709103
Ipc,2.1667526
BCUT2D_CHGHI,1.7853065
VSA_EState4,1.4182636
NumRotatableBonds,1.2862834
BCUT2D_LOGPLOW,1.2027338
BCUT2D_CHGLO,0.97583044
Chi0,0.89539903
LabuteASA,0.71050173
VSA_EState3,0.56967384
PEOE_VSA7,0.5592352
EState_VSA8,0.5505686
BCUT2D_MRHI,0.5393371
Chi4n,0.41692653
RingCount,0.36960667
HallKierAlpha,0.3540375
SMR_VSA7,0.25640422
EState_VSA6,0.23859909
SlogP_VSA3,0.21173193
SMR_VSA9,0.12802663
