n_features,rmse
127,5.085868700898699
125,5.085868700898699
123,5.085868700898699
121,5.085868700898699
119,5.085868700898699
117,5.085868700898699
115,5.085868700898699
113,5.085868700898699
111,5.085868700898699
109,5.085868700898699
107,5.085868700898699
105,5.085868700898699
103,5.085868700898699
101,5.085868700898699
99,5.085868700898699
97,5.085868700898699
95,5.085868700898699
93,5.085868700898699
91,5.085868700898699
89,5.085868700898699
87,5.085868700898699
85,5.085868700898699
83,5.085868700898699
81,5.085868700898699
79,5.088540806168204
77,5.086589028846867
75,5.105019850089158
73,5.0801763964222255
71,5.063816394591644
69,5.129341512897253
67,5.131933849413905
65,5.096153209389353
63,5.088336104412669
61,5.152909131799827
59,5.174827603303172
57,5.023479935443312
55,5.023479935443312
53,5.065019653933297
51,5.359806869886741
49,5.407916464954868
47,5.432092997022682
45,5.264670976724933
43,5.359005284447433
41,5.083148459997053
39,5.333885632798438
37,5.191027057698171
35,5.483030442875327
33,5.384026081489768
31,5.305845774437504
29,5.3158606625232245
27,5.188540828091022
25,5.205935968481907
23,5.167445421462869
21,4.939654567589488
19,5.2566209884995025
17,5.252721715134844
15,5.410719496521724
13,5.785787995159462
11,5.362680318794613
9,6.156287063334292
7,6.675148172120476
5,7.697709694387154
3,8.72495721719053
1,10.538589995648893
