SMILES,BP-Measured,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_Ar_COO,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_aldehyde,fr_allylic_oxid,fr_aryl_methyl,fr_benzene,fr_bicyclic,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_ketone,fr_ketone_Topliss,fr_lactone,fr_methoxy,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_term_acetylene,fr_unbrch_alkane
Cc1ccc(cc1)C(=O)OC,220.0,10.902503779289493,-0.28703703703703676,10.902503779289493,0.28703703703703676,0.5702367575745928,150.177,140.09699999999998,150.06807956,58,0.3373417638630558,-0.4654175213296152,0.4654175213296152,0.3373417638630558,1.2727272727272727,1.8181818181818181,2.272727272727273,16.52325744216185,10.150435727496589,2.014202301793314,-1.9732518158910686,2.0303455514203734,-1.9957095285492452,5.887148434892249,0.06005158509704497,2.8953480359887576,248.77017257091032,8.267584713501616,6.625897657686229,6.625897657686229,5.236382105218448,3.3878637859736447,3.3878637859736447,2.357607027581636,2.357607027581636,1.472664512471232,1.472664512471232,0.807495094526699,0.807495094526699,-1.31,335.4793897870248,7.793199174406604,3.191164645691246,1.802305551397824,65.80129679223742,4.736862953800049,0.0,0.0,0.0,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,17.696185628620217,19.056471336613843,0.0,12.673249032974528,9.53140013787187,5.969305287951849,0.0,6.923737199690624,7.109797541277533,35.392371257240434,0.0,0.0,0.0,0.0,13.079102829229383,4.736862953800049,6.923737199690624,15.921440167465814,24.26546827384644,0.0,26.3,0.0,4.794537184071822,5.969305287951849,5.563451491696996,5.563451491696996,7.109797541277533,12.13273413692322,19.056471336613843,4.736862953800049,0.0,4.537186318972033,10.902503779289493,0.0,1.7321787603930467,-0.28703703703703676,7.264722222222222,0.0,1.9732728647014361,1.3771730914588058,0.2222222222222222,11,0,2,0,0,0,1,0,1,2,0,2,1,0,0,0,1,1.78162,42.518500000000024,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
CC(C)C1CC=C(C)C=C1,172.0,2.3333333333333335,0.7812037037037035,2.3333333333333335,0.7812037037037035,0.5191194593010068,136.238,120.10999999999997,136.125200512,56,-0.017238881312243114,-0.08101334941193364,0.08101334941193364,0.017238881312243114,1.5,2.2,2.6,14.148802839573346,9.879774559346037,2.0952343423268194,-2.1743104731031124,2.2202033339820297,-2.059176198155818,5.208922709055582,0.46600966325676474,2.5208223884923484,160.87712379549453,7.560477932315068,7.093858127134677,7.093858127134677,4.698377302757663,4.048547388496604,4.048547388496604,3.4508316442574816,3.4508316442574816,2.174607263849746,2.174607263849746,1.2383493642236625,1.2383493642236625,-0.52,180.91251467537336,7.585485232067512,3.0462804076265617,1.7285097165599768,63.63869283950127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.648639249952154,25.18037091493942,0.0,0.0,0.0,0.0,11.835812092322787,27.19203322199788,0.0,23.80116485057091,0.0,0.0,0.0,0.0,0.0,0.0,11.835812092322787,27.19203322199788,23.80116485057091,0.0,0.0,0.0,0.0,0.0,0.0,11.835812092322787,11.993926152995277,0.0,0.0,38.999271919573516,0.0,0.0,0.0,0.0,1.4137962962962964,1.5734259259259256,0.0,8.123842592592593,6.7222685185185185,0.0,0.6,10,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,3.1648000000000023,45.84200000000003,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C)C1CCC(=C)CC=1,173.5,3.9633626228269083,0.7436111111111109,3.9633626228269083,0.7436111111111109,0.48503449155951595,136.238,120.10999999999997,136.125200512,56,-0.013861592502948404,-0.09953701585395143,0.09953701585395143,0.013861592502948404,1.4,2.1,2.5,14.135810800164995,9.893171917871609,2.076472876216578,-2.1665958634001217,2.253785724461091,-1.994340267816442,5.172104496928711,0.681467522741399,2.55965502240118,160.87712379549453,7.560477932315068,6.983127663125442,6.983127663125442,4.698377302757663,4.054512660405836,4.054512660405836,3.3878637859736447,3.3878637859736447,2.161736053691226,2.161736053691226,1.3250477188612924,1.3250477188612924,-0.52,180.91251467537336,7.585485232067512,3.0462804076265617,1.7285097165599768,63.63869283950127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.64863924995216,25.18037091493942,0.0,0.0,0.0,0.0,5.917906046161393,33.10993926815928,0.0,23.801164850570913,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,33.10993926815928,23.801164850570913,0.0,0.0,0.0,0.0,0.0,0.0,12.338727669087403,18.414747775921285,5.573104530069267,0.0,26.502430189813627,0.0,0.0,0.0,0.0,3.0109259259259264,0.7436111111111109,0.0,5.921157407407407,8.490972222222222,0.0,0.6,10,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,3.308900000000002,45.91200000000003,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC1CC=C(CC=1)C(C)C,183.0,2.375,0.7401388888888887,2.375,0.7401388888888887,0.48503449155951595,136.238,120.10999999999997,136.125200512,56,-0.013345427061797126,-0.08122260922191826,0.08122260922191826,0.013345427061797126,1.2,1.9,2.3,14.102672653816791,9.926411332766882,2.042211799854572,-2.1345136949670622,2.217777953447933,-1.964895836948454,5.206534948938188,0.7325409601309222,2.5385118917425267,170.4773317567079,7.560477932315068,7.146264369941973,7.146264369941973,4.698377302757663,4.044329304277964,4.044329304277964,3.392464746857526,3.392464746857526,2.1140337148788357,2.1140337148788357,1.222235160382552,1.222235160382552,-0.52,180.91251467537336,7.585485232067512,3.0462804076265617,1.7285097165599768,63.63869283950127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.14572367318755,25.683286491704038,0.0,0.0,0.0,0.0,5.917906046161393,33.61285484492389,0.0,23.2982492738063,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,33.61285484492389,23.2982492738063,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,18.414747775921285,5.573104530069267,0.0,32.923251812739636,0.0,0.0,0.0,0.0,3.1203703703703707,0.7401388888888887,0.0,7.07574074074074,6.730416666666667,0.0,0.6,10,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,3.308900000000002,45.91200000000003,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cc1ccc(cc1)C(C)C,176.8,2.212962962962963,0.6533333333333331,2.212962962962963,0.6533333333333331,0.5532584920101852,134.22199999999998,120.10999999999997,134.109550448,54,-0.021882053067443556,-0.0590419921968874,0.0590419921968874,0.021882053067443556,1.0,1.5,1.9,14.004238595994897,10.024482534992162,1.94837422588232,-2.031653154210887,2.1315276717887657,-1.8486722054148153,5.228177044700606,0.8658442096896675,2.893762783606678,193.78322454351996,7.560477932315068,6.886751345948129,6.886751345948129,4.698377302757663,3.764742878019983,3.764742878019983,3.065384140902211,3.065384140902211,1.7440169358562931,1.7440169358562931,0.9513530918323416,0.9513530918323416,-0.78,180.91251467537336,7.328459869848157,2.8694839561664094,1.598288065805947,62.89117157708339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.67639416492469,18.405094737549014,0.0,0.0,0.0,0.0,0.0,26.689117645233264,0.0,35.392371257240434,0.0,0.0,0.0,0.0,0.0,0.0,6.923737199690624,30.892283428936633,24.26546827384644,0.0,0.0,0.0,0.0,0.0,5.917906046161393,0.0,11.126902983393991,0.0,0.0,45.03667987291831,0.0,0.0,0.0,0.0,2.7592592592592595,0.6533333333333331,8.712962962962964,0.0,6.541111111111111,0.0,0.4,10,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,3.118420000000002,45.26800000000003,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C)c1ccc(O)cc1,230.0,8.938450491307634,0.3374074074074078,8.938450491307634,0.3374074074074078,0.6285471901725991,136.19399999999996,124.09799999999997,136.088815004,54,0.11509518856243159,-0.5079666423460185,0.5079666423460185,0.11509518856243159,1.1,1.6,2.0,16.25463267326113,10.039215760766373,1.9575352494435025,-2.0263002913066637,2.163380827367472,-1.8362541845211058,5.269315074411189,0.47471676956854425,2.893762783606677,198.47318047941278,7.560477932315068,6.333964941448088,6.333964941448088,4.698377302757663,3.4883496757699626,3.4883496757699626,2.7462327614597464,2.7462327614597464,1.559754801022946,1.559754801022946,0.8592220244156681,0.8592220244156681,-0.98,180.91251467537336,7.130864745011085,2.7355185063164273,1.500749219562955,61.32046321488279,5.106527394840706,5.749511833283905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.980208536304467,23.61409167478161,0.0,0.0,5.106527394840706,0.0,0.0,19.76538044554264,0.0,29.828919765543436,5.749511833283905,0.0,0.0,5.749511833283905,5.106527394840706,0.0,0.0,25.328831937239634,24.26546827384644,0.0,20.23,0.0,0.0,0.0,11.6674178794453,0.0,5.563451491696996,12.13273413692322,12.13273413692322,13.847474399381248,5.106527394840706,0.0,0.0,8.938450491307634,1.261851851851852,0.87962962962963,7.324074074074074,0.0,4.262660619803477,0.0,0.3333333333333333,10,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,2.515600000000001,42.19580000000002,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
CC(=O)c1ccc(cc1)OC,258.0,10.804183201058201,0.07653061224489854,10.804183201058201,0.07653061224489854,0.6016592633823299,150.17699999999996,140.09699999999998,150.06807956,58,0.1593030512692357,-0.4967677897237497,0.4967677897237497,0.1593030512692357,1.2727272727272727,1.8181818181818181,2.1818181818181817,16.46526641753595,10.143417273658349,1.9666454982459585,-1.9835049273877994,2.1052537984265434,-1.9059806929379222,5.93573862148027,0.10129606520635184,2.9138015626758045,248.77017257091032,8.267584713501616,6.62589765768623,6.62589765768623,5.236382105218448,3.387863785973645,3.387863785973645,2.2846877580701577,2.2846877580701577,1.4965448014691252,1.4965448014691252,0.8257267278168955,0.8257267278168955,-1.31,335.4793897870248,7.793199174406604,3.191164645691246,1.802305551397824,65.80129679223742,4.736862953800049,5.749511833283905,5.783244946364939,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,0.0,31.18920547353706,5.563451491696996,7.109797541277533,9.53140013787187,5.783244946364939,0.0,6.923737199690624,7.109797541277533,29.828919765543436,5.749511833283905,4.736862953800049,0.0,5.749511833283905,12.893042487642472,0.0,0.0,17.28172587545944,24.26546827384644,0.0,26.3,0.0,4.794537184071822,5.783244946364939,5.563451491696996,5.749511833283905,0.0,38.299003014814595,0.0,0.0,4.736862953800049,4.937609599395314,10.804183201058201,0.0,0.7137037037037041,0.8496787603930469,7.051388888888889,0.0,1.5434618291761149,1.5999740173847317,0.2222222222222222,11,0,2,0,0,0,1,0,1,2,0,2,2,0,0,0,1,1.8978,42.99850000000002,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0
COc1ccc(cc1)C(O)=O,276.5,10.359738756613757,-0.9234693877551019,10.359738756613757,0.26925925925925953,0.6961288347721591,152.14899999999997,144.08499999999998,152.047344116,58,0.3351828615420761,-0.49676775216014213,0.49676775216014213,0.3351828615420761,1.3636363636363635,1.9090909090909092,2.272727272727273,16.46536482151426,10.199333808982265,1.9972438376399666,-1.9761324615260272,2.100595485233966,-1.9454245139057718,5.871210285358534,0.06966315388153822,2.9138015626758045,250.5446100817276,8.267584713501616,6.073111253186188,6.073111253186188,5.236382105218448,3.111470583723624,3.111470583723624,2.033654104630744,2.033654104630744,1.336969111747893,1.336969111747893,0.7335956604002216,0.7335956604002216,-1.51,335.4793897870248,7.595374077976819,3.0531381005525,1.7031790754529077,64.23058843003683,9.843390348640755,5.749511833283905,0.0,0.0,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,0.0,24.26546827384644,0.0,12.673249032974528,14.637927532712578,5.969305287951849,0.0,0.0,7.109797541277533,29.828919765543436,5.749511833283905,4.736862953800049,0.0,5.749511833283905,18.18563022407009,0.0,0.0,10.357988675768818,24.26546827384644,0.0,46.53,5.969305287951849,4.794537184071822,5.563451491696996,5.749511833283905,0.0,19.242531678200752,12.13273413692322,0.0,0.0,9.843390348640755,4.855976946334089,10.359738756613757,8.507594482237339,0.26925925925925953,-0.2614323507180645,6.231388888888889,0.0,0.0,1.5374740173847317,0.125,11,1,3,0,0,0,1,0,1,2,1,3,2,0,0,0,1,1.3934,39.953300000000006,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
CC(C)c1ccc(cc1)C(C)C,210.3,2.236111111111111,0.6446409674981102,2.236111111111111,0.6446409674981102,0.6177029195197432,162.27599999999995,144.13199999999998,162.140850576,66,-0.02188204747651175,-0.058682261490242645,0.058682261490242645,0.02188204747651175,0.6666666666666666,0.9166666666666666,1.0833333333333333,14.05676277101853,9.974259200014416,2.001589060546734,-2.0811454055755596,2.184498669992674,-1.8983337926768813,5.258147395472483,0.8446379695486674,2.855624622160824,201.72015243201014,9.137828201504695,8.464101615137757,8.464101615137757,5.6090609052806215,4.708118550994048,4.708118550994048,3.97606774342517,3.97606774342517,2.269800358919502,2.269800358919502,1.2658116494903635,1.2658116494903635,-0.78,473.955341085275,9.309126559714795,3.7504504585397527,2.1009139360681814,75.6210558058766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.960417072608934,22.96271507571678,0.0,0.0,0.0,0.0,0.0,39.53076089108528,0.0,35.392371257240434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.65766387447927,24.26546827384644,0.0,0.0,0.0,0.0,0.0,11.835812092322787,0.0,11.126902983393991,0.0,0.0,51.960417072608934,0.0,0.0,0.0,0.0,2.8600000000000003,1.2892819349962203,8.944444444444445,0.0,8.906273620559334,0.0,0.5,12,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,1,3.9334000000000033,54.62000000000005,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C=CC1CC=CCC1,128.0,3.7504629629629633,0.7638888888888888,3.7504629629629633,0.7638888888888888,0.45266171579956244,108.18399999999998,96.08799999999998,108.093900384,44,-0.01986527814080997,-0.10279210838857177,0.10279210838857177,0.01986527814080997,1.5,2.375,2.75,14.07807136254655,9.94897634623385,2.0231655753420688,-2.106643265694657,2.173134215706029,-1.9606783857332086,4.949173729791275,0.5848133079330564,2.3714157955008353,100.6059378176129,5.819990956308912,5.137828201504693,5.137828201504693,3.931851652578137,3.207908118985982,3.207908118985982,2.280238966157534,2.280238966157534,1.6429563388745072,1.6429563388745072,1.0310971652475587,1.0310971652475587,-0.52,91.36757727918736,5.613689839572192,2.706103595585618,1.2238266659545305,50.90880861070807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.578935683598497,18.228060320501644,25.18037091493942,0.0,0.0,0.0,0.0,5.917906046161393,19.26246486877803,0.0,24.80699600410014,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,19.26246486877803,24.80699600410014,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,19.26246486877803,0.0,0.0,24.80699600410014,0.0,0.0,0.0,0.0,0.0,0.7638888888888888,0.0,10.318981481481481,3.7504629629629633,0.0,0.5,8,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,2.5287000000000006,36.678,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C=Cc1ccccc1,145.0,3.630925925925926,1.1736111111111112,3.630925925925926,1.1736111111111112,0.5126059376700752,104.15199999999997,96.08799999999998,104.062600256,40,-0.02625578937784246,-0.09847005004016512,0.09847005004016512,0.02625578937784246,1.125,1.75,2.125,13.813866930193818,10.213378517192888,1.7531756783708032,-1.8476108231354809,1.9690264572734049,-1.6332305402260128,5.452095614533308,1.6665744673634502,2.9910469146846212,162.65300142116237,5.819990956308912,4.671208396324302,4.671208396324302,3.931851652578137,2.607607027581636,2.607607027581636,1.614807747754891,1.614807747754891,1.0352747518073642,1.0352747518073642,0.589121682286802,0.589121682286802,-1.04,91.36757727918736,5.10367816091954,2.3141072195146584,0.9688488520408163,49.47168431610592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.98679113274043,5.563451491696996,0.0,0.0,0.0,6.076020106833881,0.0,0.0,0.0,42.47422251760354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.563451491696996,36.91077102590655,6.076020106833881,0.0,0.0,0.0,0.0,0.0,0.0,5.563451491696996,0.0,36.407855449141934,6.578935683598497,0.0,0.0,0.0,0.0,1.1736111111111112,0.0,10.028796296296296,1.8333333333333333,3.630925925925926,0.0,0.0,8,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,2.3296,36.53300000000001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OCC1CCCCC1,183.0,8.691018518518518,0.41666666666666674,8.691018518518518,0.41666666666666674,0.5481513424706516,114.18800000000002,100.07599999999998,114.104465068,48,0.045876420857708655,-0.3960881674359828,0.3960881674359828,0.045876420857708655,1.125,1.75,2.125,16.2509924062766,9.900995150440123,2.1011223356931055,-2.1763590055316153,2.218088579529756,-2.0906861197148756,4.62885833221388,0.18993627861306245,2.1250162554146717,55.407165571558394,5.819990956308912,5.267204551808868,5.267204551808868,3.931851652578137,3.540972637408427,3.540972637408427,2.6866100305889407,2.6866100305889407,1.9829437611387501,1.9829437611387501,1.3697138522135368,1.3697138522135368,-0.04,91.36757727918736,6.085628140703518,3.079539221938775,1.4780561603845095,50.71730631287599,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.26246486877803,18.75954929201341,6.606881964512918,0.0,5.106527394840706,0.0,5.917906046161393,32.10410811463005,6.606881964512918,0.0,0.0,0.0,0.0,0.0,11.713409359353623,0.0,5.917906046161393,32.10410811463005,0.0,0.0,20.23,0.0,0.0,0.0,12.52478801067431,0.0,32.10410811463005,0.0,0.0,0.0,5.106527394840706,0.0,0.0,8.691018518518518,0.0,0.6423611111111109,0.0,6.583287037037038,0.41666666666666674,0.0,1.0,8,1,1,1,0,1,0,0,0,1,1,1,1,1,0,1,1,1.559,33.66079999999999,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=CC1CC=CCC1,105.0,10.126018518518519,0.3194444444444444,10.126018518518519,0.3194444444444444,0.36939331076476734,110.15599999999999,100.07599999999998,110.07316494,44,0.1228891367773498,-0.30307661132019925,0.30307661132019925,0.1228891367773498,1.5,2.375,2.75,16.129380687132723,9.962337408005888,2.0549213081037383,-2.0793737630582867,2.141316039915572,-2.01807381933778,5.536106209354957,-0.11076165990556615,2.3714157955008353,104.95445336320967,5.819990956308912,4.838969710782008,4.838969710782008,3.931851652578137,3.035362088917635,3.035362088917635,2.1806194692499723,2.1806194692499723,1.5020730952710493,1.5020730952710493,0.9406179274843959,0.9406179274843959,-0.5900000000000001,91.36757727918736,5.544952766531714,2.6525316104914456,1.1882154557805307,49.394991628539486,4.794537184071822,6.286160523129555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.152040213667762,19.26246486877803,5.917906046161393,0.0,4.794537184071822,6.286160523129555,5.917906046161393,19.26246486877803,0.0,12.152040213667762,0.0,0.0,0.0,0.0,6.286160523129555,4.794537184071822,5.917906046161393,19.26246486877803,12.152040213667762,0.0,17.07,0.0,4.794537184071822,0.0,5.917906046161393,25.548625391907585,0.0,0.0,0.0,12.152040213667762,0.0,0.0,10.126018518518519,0.0,0.0,0.3194444444444444,0.0,8.38787037037037,0.0,0.0,0.5714285714285714,8,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,1.5415999999999999,32.54499999999999,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=Cc1ccccc1,179.0,10.006481481481481,0.729166666666667,10.006481481481481,0.729166666666667,0.4956362681365689,106.12399999999997,100.07599999999998,106.041864812,40,0.14954802883036308,-0.2978964116504968,0.2978964116504968,0.14954802883036308,1.125,1.75,2.125,16.128918620598046,10.236032132295673,1.7947307206774132,-1.814861063410931,1.9099593255102687,-1.7250862341623123,5.737575002628403,0.11183469450156105,2.9910469146846212,167.00151696675914,5.819990956308912,4.3723499056016175,4.3723499056016175,3.931851652578137,2.4350609975132884,2.4350609975132884,1.5285347327207177,1.5285347327207177,0.9356552548998027,0.9356552548998027,0.5316063389306862,0.5316063389306862,-1.11,91.36757727918736,5.035137880986937,2.262450086021194,0.936277398677246,47.95786733393734,0.0,6.286160523129555,0.0,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,30.33183534230805,0.0,5.563451491696996,0.0,4.794537184071822,6.286160523129555,0.0,0.0,0.0,35.89528683400505,0.0,0.0,0.0,0.0,6.286160523129555,0.0,0.0,10.357988675768818,30.33183534230805,0.0,17.07,0.0,4.794537184071822,0.0,0.0,11.849612014826551,0.0,12.13273413692322,18.19910120538483,0.0,0.0,0.0,10.006481481481481,0.0,0.729166666666667,0.0,9.097685185185185,0.8333333333333333,0.0,0.0,0.0,8,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1.4990999999999999,31.829499999999992,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COc1ccccc1,153.7,4.914166666666667,0.9097222222222223,4.914166666666667,0.9097222222222223,0.5316253154127668,108.13999999999997,100.07599999999998,108.057514876,42,0.11835771513702235,-0.4967685686134767,0.4967685686134767,0.11835771513702235,1.125,1.75,2.125,16.465240463867097,10.341905912721627,1.7971474404811068,-1.9345412245137041,2.0496311270648704,-1.779639062125714,5.198905536384115,0.4145702171982055,2.8320858350070908,145.73281445033504,5.819990956308912,4.794999636411992,4.794999636411992,3.931851652578137,2.5230560382187543,2.5230560382187543,1.5171766748170736,1.5171766748170736,0.9789074255654433,0.9789074255654433,0.5565779913075294,0.5565779913075294,-0.9800000000000001,91.36757727918736,5.162450142450142,2.3586048594225155,0.9971092570832982,48.90989046340045,4.736862953800049,5.749511833283905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.19910120538483,12.13273413692322,0.0,7.109797541277533,4.736862953800049,0.0,0.0,0.0,7.109797541277533,30.33183534230805,5.749511833283905,4.736862953800049,0.0,5.749511833283905,7.109797541277533,0.0,0.0,0.0,30.33183534230805,0.0,9.23,0.0,0.0,0.0,0.0,5.749511833283905,0.0,7.109797541277533,30.33183534230805,0.0,4.736862953800049,4.914166666666667,0.0,0.0,0.0,0.9097222222222223,9.680740740740742,0.0,0.0,1.662037037037037,0.14285714285714285,8,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1.6952,32.99399999999999,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
O=CC1CCC=CO1,146.0,10.001018518518519,-0.18055555555555558,10.001018518518519,0.18055555555555558,0.4704706949971214,112.12799999999999,104.06399999999998,112.052429496,44,0.15999768126375086,-0.4909049634176728,0.4909049634176728,0.15999768126375086,1.75,2.625,3.0,16.484035081596396,10.170587619190004,2.063204116112214,-2.110913528933173,2.061107536031012,-2.124436436056617,5.557676583086415,-0.11531817171540512,2.3714157955008357,107.09616281328596,5.819990956308912,4.540111220059324,4.540111220059324,3.931851652578137,2.6902700287809402,2.6902700287809402,1.7597525105991418,1.7597525105991418,1.1192166606118037,1.1192166606118037,0.6531626639345259,0.6531626639345259,-0.79,91.36757727918736,5.348696255201109,2.5008102029401766,1.0886359065407116,48.14359474364975,4.736862953800049,0.0,12.390126910877857,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,0.0,18.9176633526859,0.0,6.26208044842079,9.53140013787187,6.286160523129555,0.0,18.94560963360032,0.0,12.338100555254671,0.0,0.0,0.0,0.0,12.390126910877857,9.53140013787187,0.0,12.841643245852019,12.338100555254671,0.0,26.3,0.0,4.794537184071822,6.103966387748303,0.0,19.127803768981575,0.0,6.26208044842079,6.076020106833881,0.0,4.736862953800049,4.878472222222222,10.001018518518519,0.0,0.0,0.0,0.0,5.953842592592593,0.0,0.0,0.5,8,0,2,0,1,1,0,0,0,2,0,2,1,0,0,0,1,0.8779999999999999,29.310999999999986,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
