n_features,auc
213,0.8600354452813471
211,0.8600354452813471
209,0.8600354452813471
207,0.8600354452813471
205,0.8600354452813471
203,0.8600354452813471
201,0.8600354452813471
199,0.8600354452813471
197,0.8600354452813471
195,0.8600354452813471
193,0.8600354452813471
191,0.8600354452813471
189,0.8600354452813471
187,0.8600354452813471
185,0.8600354452813471
183,0.8600354452813471
181,0.8600354452813471
179,0.8600354452813471
177,0.8600354452813471
175,0.8600354452813471
173,0.8600354452813471
171,0.8600354452813471
169,0.8600354452813471
167,0.8600354452813471
165,0.8600354452813471
163,0.8600354452813471
161,0.8600354452813471
159,0.8600354452813471
157,0.8600354452813471
155,0.8600354452813471
153,0.8600354452813471
151,0.8600354452813471
149,0.8600354452813471
147,0.8562140008861321
145,0.8618409392999559
143,0.8611984935755427
141,0.8680992467877714
139,0.8680992467877714
137,0.854541426672574
135,0.8539875941515286
133,0.8616747895436422
131,0.8578090385467434
129,0.8578090385467434
127,0.858883473637572
125,0.8605449712007089
123,0.8615640230394329
121,0.865496233938857
119,0.8762738147984049
117,0.8499335400974747
115,0.8499335400974747
113,0.8604120513956579
111,0.8612538768276473
109,0.8553943287549844
107,0.8682210899424014
105,0.8509968985378822
103,0.8484160389898094
101,0.847596366858662
99,0.857742578644218
97,0.8532233052724856
95,0.8619849357554276
93,0.8573105892778023
91,0.860910500664599
89,0.8664931324767391
87,0.865739920248117
85,0.8767279574656623
83,0.8511076650420912
81,0.8751883030571556
79,0.8520934869295526
77,0.8662826761187418
75,0.8694284448382809
73,0.8630261408949933
71,0.8731723526805494
69,0.8655737704918034
67,0.8649313247673904
65,0.8769827204253435
63,0.8495126273814798
61,0.8760633584404076
59,0.8711231723526806
57,0.8675343376163049
55,0.8579087284005317
53,0.8655405405405405
51,0.8672131147540985
49,0.8861763402747009
47,0.8622396987151085
45,0.8696942844483829
43,0.8788325210456357
41,0.8696389011962783
39,0.8596920691182987
37,0.8622507753655295
35,0.8730726628267612
33,0.8625609215773151
31,0.8794749667700488
29,0.8693952148870182
27,0.868785999113868
25,0.844649977846699
23,0.8566349136021267
21,0.8539432875498449
19,0.8543642002658397
17,0.8340496233938857
15,0.8508861320336729
13,0.8456690296854231
11,0.8443730615861763
9,0.8387405848471423
7,0.8410500664599025
5,0.8554275587062473
3,0.8408562250775365
1,0.7468154630039876
