n_features,auc
213,0.8301063358440407
211,0.8301063358440407
209,0.8301063358440407
207,0.8301063358440407
205,0.8301063358440407
203,0.8301063358440407
201,0.8301063358440407
199,0.8301063358440407
197,0.8301063358440407
195,0.8301063358440407
193,0.8301063358440407
191,0.8301063358440407
189,0.8301063358440407
187,0.8301063358440407
185,0.8301063358440407
183,0.8301063358440407
181,0.8301063358440407
179,0.8301063358440407
177,0.8301063358440407
175,0.8301063358440407
173,0.8301063358440407
171,0.8301063358440407
169,0.8301063358440407
167,0.8301063358440407
165,0.8301063358440407
163,0.8301063358440407
161,0.8301063358440407
159,0.8301063358440407
157,0.8301063358440407
155,0.8301063358440407
153,0.8301063358440407
151,0.8301063358440407
149,0.8301063358440407
147,0.8301063358440407
145,0.8301174124944617
143,0.8381147540983607
141,0.8240806380150643
139,0.8312693841382365
137,0.825620292423571
135,0.8326650420912716
133,0.8326650420912716
131,0.8344373061586178
129,0.8367855560478512
127,0.8261962782454586
125,0.8186752326096588
123,0.8169805050952592
121,0.8103345148427116
119,0.8334182543198936
117,0.8242135578201152
115,0.8395768719539212
113,0.8271599468320782
111,0.8219871510855118
109,0.8312693841382366
107,0.8322108994240142
105,0.8335622507753656
103,0.8341603898980948
101,0.8246566238369517
99,0.8210456357997342
97,0.8347252990695613
95,0.8347252990695613
93,0.8295414266725742
91,0.8343486929552503
89,0.8214887018165706
87,0.8348471422241913
85,0.8284005316792202
83,0.8313579973416038
81,0.8285445281346921
79,0.823726185201595
77,0.8176007975188303
75,0.8255095259193621
73,0.8199601240584847
71,0.8292091271599469
69,0.8331634913602127
67,0.8316238369517057
65,0.8352569782897652
63,0.8298737261852016
61,0.8263070447496678
59,0.8188192290651308
57,0.8335068675232609
55,0.8226628267611874
53,0.8241470979175898
51,0.8222529906956136
49,0.8271377935312361
47,0.8295635799734161
45,0.8129596809924677
43,0.8114754098360655
41,0.8148537882144441
39,0.8136907399202481
37,0.8160168365086399
35,0.8170801949490474
33,0.8233440407620735
31,0.8176340274700931
29,0.8210124058484716
27,0.815861763402747
25,0.797718210013292
23,0.7920026583961011
21,0.7951871953921135
19,0.8035722197607443
17,0.8059703145768721
15,0.8034725299069561
13,0.7839720868409393
11,0.8140618077093488
9,0.829164820558263
7,0.8243354009747451
5,0.8079031900753213
3,0.7975077536552947
1,0.7368409392999556
