n_features,auc
213,0.9223644003055768
211,0.9223644003055768
209,0.9223644003055768
207,0.9223644003055768
205,0.9223644003055768
203,0.9223644003055768
201,0.9223644003055768
199,0.9223644003055768
197,0.9223644003055768
195,0.9223644003055768
193,0.9223644003055768
191,0.9223644003055768
189,0.9223644003055768
187,0.9223644003055768
185,0.9223644003055768
183,0.9223644003055768
181,0.9223644003055768
179,0.9223644003055768
177,0.9223644003055768
175,0.9223644003055768
173,0.9223644003055768
171,0.9223644003055768
169,0.9223644003055768
167,0.9223644003055768
165,0.9223644003055768
163,0.9223644003055768
161,0.9223644003055768
159,0.9223644003055768
157,0.9182750640363098
155,0.9182750640363098
153,0.9182750640363098
151,0.9187581449692177
149,0.9246730777872646
147,0.9223981036264773
145,0.9193198669842269
143,0.9200950433649395
141,0.9233754999325934
139,0.9186064800251652
137,0.9155226261627647
135,0.9155226261627647
133,0.9170055722823889
131,0.9197130723947333
129,0.921892553812969
127,0.9168763762189368
125,0.9215611378241136
123,0.919443445827529
121,0.9177582797825012
119,0.919932143980587
117,0.9198759717790859
115,0.9180728441109064
113,0.919881588999236
111,0.9233811171527435
109,0.9217296544286163
107,0.9193760391857277
105,0.9193760391857277
103,0.9193760391857277
101,0.9172246438682425
99,0.9174268637936458
97,0.9180953129915067
95,0.9215386689435132
93,0.9148148564238531
91,0.9230216150631376
89,0.9193423358648272
87,0.9135678335505324
85,0.9239316047274526
83,0.9150339280097065
81,0.9189098099132701
79,0.9194602974879792
77,0.9107423718150361
75,0.9116692131398013
73,0.9122702556958613
71,0.9127589538489193
69,0.917926796387004
67,0.9153372578978114
65,0.9164213813867793
63,0.9094391767402148
61,0.913483575248281
59,0.912742102188469
57,0.9176459353794993
55,0.9012043320001798
53,0.9044904057879837
51,0.9083157327101964
49,0.905361074911248
47,0.9091807846133105
45,0.9052037927470453
43,0.9098773199119221
41,0.9130510492967241
39,0.9089729474677573
37,0.9073158675234799
35,0.9011144564777782
33,0.8993590751808745
31,0.8949214712623017
29,0.9039483440434999
27,0.8952697389116074
25,0.9050268503123174
23,0.8992214532871973
21,0.8934357165326022
19,0.888172381251966
17,0.8904080348717027
15,0.8786315328270345
13,0.856216015818092
11,0.8547358783085426
9,0.8411028850042692
7,0.8259841369702962
5,0.8340729339864288
3,0.8241360715409158
1,0.7022985664854178
