n_features,auc
213,0.9193479530849774
211,0.9193479530849774
209,0.9193479530849774
207,0.9193479530849774
205,0.9193479530849774
203,0.9193479530849774
201,0.9193479530849774
199,0.9193479530849774
197,0.9193479530849774
195,0.9193479530849774
193,0.9193479530849774
191,0.9193479530849774
189,0.9193479530849774
187,0.9193479530849774
185,0.9193479530849774
183,0.9193479530849774
181,0.9193479530849774
179,0.9193479530849774
177,0.9193479530849774
175,0.9193479530849774
173,0.9193479530849774
171,0.9193479530849774
169,0.9193479530849774
167,0.9193479530849774
165,0.9193479530849774
163,0.9193479530849774
161,0.9193479530849774
159,0.9193479530849774
157,0.9193479530849774
155,0.9193479530849774
153,0.9205893587381477
151,0.9147867703231025
149,0.9147867703231025
147,0.9161517548195749
145,0.9161349031591246
143,0.9169213139801374
141,0.9200332539432886
139,0.9202186222082417
137,0.9202186222082417
135,0.9165224913494812
133,0.9222745247831754
131,0.9222745247831754
129,0.9214544106412619
127,0.9193535703051274
125,0.9233867343728935
123,0.9153878128791625
121,0.9205837415179976
119,0.9117478542219027
117,0.9109951467217903
115,0.9243304273581091
113,0.917797600323552
111,0.9251617759403226
109,0.9255549813508291
107,0.9130735181773245
105,0.9143036893901946
103,0.921392621219611
101,0.9143093066103447
99,0.9148429425246035
97,0.9166910079539838
95,0.9195951107715814
93,0.9193367186446771
91,0.9088156653035546
89,0.9133936997258797
87,0.91524738237541
85,0.9128207432705704
83,0.916898845099537
81,0.9173931604727452
79,0.9181177818721072
77,0.9158315732710196
75,0.9168539073383365
73,0.9160899653979239
71,0.9093324495573631
69,0.9136801779535344
67,0.9144160337931965
65,0.9165337257897812
63,0.9087201725610031
61,0.9081078955646429
59,0.9113883521322967
57,0.9076248146317349
55,0.9092313395946615
53,0.9069619826540243
51,0.9081640677661439
49,0.9134554891475306
47,0.9023951826719993
45,0.9091021435312092
43,0.907495618568283
41,0.9119051363861053
39,0.908838134184155
37,0.8992017930166719
35,0.8900316811216465
33,0.9054621848739496
31,0.9123488967779625
29,0.9090740574304589
27,0.9092369568148115
25,0.9102031186806273
23,0.9013840830449827
21,0.8982693344717567
19,0.9012352267110053
17,0.8887930840785512
15,0.8742697613804881
13,0.8697675594301892
11,0.8549858446052219
9,0.8619287287107357
7,0.8627347998022739
5,0.8496213993618839
3,0.8302504156742911
1,0.7310671594841144
