mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_scale_pos_weight,param_n_estimators,param_min_child_weight,param_max_depth,param_learning_rate,param_colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
4.0504076957702635,0.3254351784038039,0.02079005241394043,0.0028880732184376704,1.0,1,5000,2,50,0.1,0.9,"{'subsample': 1.0, 'scale_pos_weight': 1, 'n_estimators': 5000, 'min_child_weight': 2, 'max_depth': 50, 'learning_rate': 0.1, 'colsample_bytree': 0.9}",0.9262117572941686,0.91526558254912,0.923022404220971,0.9079812576288538,0.8962749130022145,0.9137511829390655,0.010790986168901777,6801
4.503388786315918,0.41121768622732535,0.01615762710571289,0.0005467612889920478,0.7,10,1000,3,6,0.01,1.0,"{'subsample': 0.7, 'scale_pos_weight': 10, 'n_estimators': 1000, 'min_child_weight': 3, 'max_depth': 6, 'learning_rate': 0.01, 'colsample_bytree': 1.0}",0.9327873370870574,0.9236523998897508,0.9329054612749537,0.9225105327400875,0.907545080670674,0.9238801623325046,0.009268834198087095,289
1.7354029178619386,0.030826791402305848,0.007189321517944336,0.0003717356366117066,0.7,10,100,1,100,0.05,0.8,"{'subsample': 0.7, 'scale_pos_weight': 10, 'n_estimators': 100, 'min_child_weight': 1, 'max_depth': 100, 'learning_rate': 0.05, 'colsample_bytree': 0.8}",0.9378666771665944,0.924518643934323,0.9364098121825413,0.9228649053037761,0.9088500474533375,0.9261020172081146,0.010538256838762139,16
1.059458589553833,0.039560236811847706,0.006656503677368164,0.0005522903802872424,0.7,1,200,4,10,0.01,0.8,"{'subsample': 0.7, 'scale_pos_weight': 1, 'n_estimators': 200, 'min_child_weight': 4, 'max_depth': 10, 'learning_rate': 0.01, 'colsample_bytree': 0.8}",0.9271567507973381,0.9215655392369178,0.9298736071189511,0.9102256171988817,0.8959190129705791,0.9169481054645336,0.012490158580200767,4813
5.45347957611084,0.22028293750554256,0.024513626098632814,0.0018609045897467033,0.7,5,1000,6,100,0.01,1.0,"{'subsample': 0.7, 'scale_pos_weight': 5, 'n_estimators': 1000, 'min_child_weight': 6, 'max_depth': 100, 'learning_rate': 0.01, 'colsample_bytree': 1.0}",0.9331810843800449,0.9221561601763988,0.9347560735519944,0.9205417962751506,0.9065960139196457,0.9234462256606468,0.010165724256909717,405
3.508945417404175,0.20990296301400832,0.012141561508178711,0.000787690974823399,1.0,2,500,5,20,0.01,1.0,"{'subsample': 1.0, 'scale_pos_weight': 2, 'n_estimators': 500, 'min_child_weight': 5, 'max_depth': 20, 'learning_rate': 0.01, 'colsample_bytree': 1.0}",0.93239358979407,0.9163680749694846,0.9336732684962791,0.9161318265936922,0.9007434356216387,0.919862039095033,0.012160864195319693,2427
0.5489368438720703,0.04161577055205562,0.00632944107055664,0.00015023939526099208,0.7,2,300,1,20,0.5,0.9,"{'subsample': 0.7, 'scale_pos_weight': 2, 'n_estimators': 300, 'min_child_weight': 1, 'max_depth': 20, 'learning_rate': 0.5, 'colsample_bytree': 0.9}",0.927038626609442,0.9163287002401859,0.9164468244280821,0.9068787652084892,0.8950885795634292,0.9123562992099258,0.01073555424651253,7490
0.1581745147705078,0.0092129821566508,0.004634428024291992,0.0005070931792977362,0.7,5,100,4,3,0.1,0.9,"{'subsample': 0.7, 'scale_pos_weight': 5, 'n_estimators': 100, 'min_child_weight': 4, 'max_depth': 3, 'learning_rate': 0.1, 'colsample_bytree': 0.9}",0.92243178328149,0.9247155175808166,0.9252667637909988,0.9135724691892744,0.8985289465359064,0.9169030960756972,0.010102016594841685,4853
1.3791877269744872,0.14821469051526495,0.009078264236450195,0.00032108530318198975,0.7,5,500,4,20,0.1,1.0,"{'subsample': 0.7, 'scale_pos_weight': 5, 'n_estimators': 500, 'min_child_weight': 4, 'max_depth': 20, 'learning_rate': 0.1, 'colsample_bytree': 1.0}",0.9336929558609284,0.916289325510887,0.9272748749852346,0.9167618222624718,0.9051724137931035,0.9198382784825251,0.009842787104890328,2451
13.771336793899536,0.5450575574612772,0.0697371482849121,0.007546218809057391,1.0,5,5000,3,50,0.01,0.8,"{'subsample': 1.0, 'scale_pos_weight': 5, 'n_estimators': 5000, 'min_child_weight': 3, 'max_depth': 50, 'learning_rate': 0.01, 'colsample_bytree': 0.8}",0.9308186006221207,0.9218805370713077,0.9320392172303816,0.916289325510887,0.9060819360961722,0.9214219233061739,0.009621783298015177,1324
