mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_n_estimators,param_min_child_weight,param_max_depth,param_learning_rate,param_colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
2.1459090232849123,0.2115604450643113,0.010993242263793945,0.0024843902724835205,1.0,1000,6,10,0.01,1.0,"{'subsample': 1.0, 'n_estimators': 1000, 'min_child_weight': 6, 'max_depth': 10, 'learning_rate': 0.01, 'colsample_bytree': 1.0}",-9.445664672813889,-5.801365134389211,-5.8036833297078685,-6.258674427231621,-5.08028353305973,-6.477934219440463,1.5310967527006463,6180
26.46215114593506,2.6333473832448395,0.11137371063232422,0.0444610922632579,0.7,5000,3,20,0.1,0.9,"{'subsample': 0.7, 'n_estimators': 5000, 'min_child_weight': 3, 'max_depth': 20, 'learning_rate': 0.1, 'colsample_bytree': 0.9}",-8.006142251657149,-5.762596530250818,-5.209411592165073,-6.163280401334922,-5.3902484558507675,-6.106335846251746,1.0047803785900702,2558
0.5585871696472168,0.04320465925556984,0.004716300964355468,0.0007932936260572175,0.7,200,6,50,0.5,0.8,"{'subsample': 0.7, 'n_estimators': 200, 'min_child_weight': 6, 'max_depth': 50, 'learning_rate': 0.5, 'colsample_bytree': 0.8}",-10.160964806825815,-7.032904583253134,-6.189415663345934,-6.669417716332207,-5.584407850234632,-7.127422123998345,1.5925973741501922,8697
9.301761293411255,0.7230212616803761,0.038807249069213866,0.009901539940778064,0.7,2000,4,50,0.2,0.8,"{'subsample': 0.7, 'n_estimators': 2000, 'min_child_weight': 4, 'max_depth': 50, 'learning_rate': 0.2, 'colsample_bytree': 0.8}",-9.022140605155663,-5.3454739036202845,-5.49821851581235,-6.289066010675803,-5.2772156174760925,-6.286422930548039,1.4148716445300697,4459
0.45493230819702146,0.02095968645048109,0.005024051666259766,0.0005472398248784592,1.0,1000,5,4,0.1,0.7,"{'subsample': 1.0, 'n_estimators': 1000, 'min_child_weight': 5, 'max_depth': 4, 'learning_rate': 0.1, 'colsample_bytree': 0.7}",-7.7052840369324205,-5.5182116435705835,-5.2920817490999905,-5.638511730277443,-5.076070244647476,-5.846031880905582,0.949426244681517,557
10.11220030784607,1.2565934836611352,0.04110493659973145,0.009506267455716408,1.0,2000,3,20,0.01,0.8,"{'subsample': 1.0, 'n_estimators': 2000, 'min_child_weight': 3, 'max_depth': 20, 'learning_rate': 0.01, 'colsample_bytree': 0.8}",-8.157815035461033,-5.702001429133221,-5.404262904611386,-6.252732247510753,-4.989016307016849,-6.101165584746648,1.107669698154322,2506
0.37591142654418946,0.004612155962085444,0.004050683975219726,0.0001344284547092479,0.7,1000,6,3,0.05,1.0,"{'subsample': 0.7, 'n_estimators': 1000, 'min_child_weight': 6, 'max_depth': 3, 'learning_rate': 0.05, 'colsample_bytree': 1.0}",-7.528060002449644,-5.4913064204491935,-5.052467859081649,-5.510618216929483,-4.871069234843016,-5.690704346750597,0.9515475693374735,122
4.421054220199585,0.579692200901731,0.021697521209716797,0.003044118125319708,0.7,2000,5,10,0.01,1.0,"{'subsample': 0.7, 'n_estimators': 2000, 'min_child_weight': 5, 'max_depth': 10, 'learning_rate': 0.01, 'colsample_bytree': 1.0}",-8.350162879574082,-5.35914352792206,-5.246589526103302,-5.939867636487091,-4.792230028814199,-5.937598719780147,1.2605113665559535,1083
2.628807306289673,0.2890772522382934,0.008375120162963868,0.001511560534771089,1.0,500,2,10,0.01,0.8,"{'subsample': 1.0, 'n_estimators': 500, 'min_child_weight': 2, 'max_depth': 10, 'learning_rate': 0.01, 'colsample_bytree': 0.8}",-9.18916143828828,-5.6439239536376835,-5.545278095760851,-6.246866625985035,-5.6175048411666095,-6.448546990967692,1.3932398574888842,5879
1.0500598430633545,0.07215535169676347,0.0050661563873291016,0.0008068475307993116,1.0,1000,2,20,0.2,1.0,"{'subsample': 1.0, 'n_estimators': 1000, 'min_child_weight': 2, 'max_depth': 20, 'learning_rate': 0.2, 'colsample_bytree': 1.0}",-8.99631823202483,-6.361183663880732,-5.939215443191765,-6.560215274031473,-5.141713751280621,-6.599729272881885,1.2933825252574631,7023
6.588987493515015,0.7195917143877583,0.033588409423828125,0.0029975584911628218,0.7,2000,2,10,0.01,0.7,"{'subsample': 0.7, 'n_estimators': 2000, 'min_child_weight': 2, 'max_depth': 10, 'learning_rate': 0.01, 'colsample_bytree': 0.7}",-7.718273484761319,-5.433147701074308,-5.209065405287351,-5.873548050447441,-5.37342727339196,-5.921492382992476,0.924892326487585,968
1.0518034458160401,0.06018257527526216,0.005044317245483399,0.0009251091960841468,1.0,5000,2,100,0.5,0.9,"{'subsample': 1.0, 'n_estimators': 5000, 'min_child_weight': 2, 'max_depth': 100, 'learning_rate': 0.5, 'colsample_bytree': 0.9}",-8.441067633164568,-6.2861360588349084,-6.485353324317803,-6.429139593499087,-5.516839497704902,-6.6317072215042545,0.9693902904876935,7186
21.66894311904907,0.7684259883643083,0.07445034980773926,0.023177621069948463,1.0,5000,2,50,0.01,0.9,"{'subsample': 1.0, 'n_estimators': 5000, 'min_child_weight': 2, 'max_depth': 50, 'learning_rate': 0.01, 'colsample_bytree': 0.9}",-8.77103991080054,-5.878013768258996,-5.723881870491277,-6.3152146787164645,-5.317202078070636,-6.401070461267582,1.2272790856842348,5463
0.22815756797790526,0.00921566992906927,0.003642892837524414,6.295056002543069e-05,0.7,200,6,6,0.1,1.0,"{'subsample': 0.7, 'n_estimators': 200, 'min_child_weight': 6, 'max_depth': 6, 'learning_rate': 0.1, 'colsample_bytree': 1.0}",-8.088054079602998,-5.9196597992245135,-5.143944264661225,-5.91894066044065,-4.907438713095984,-5.995607503405074,1.1224455551387118,1498
1.1101156234741212,0.047790347431063515,0.00946664810180664,0.0009558376927703173,1.0,2000,4,4,0.01,0.9,"{'subsample': 1.0, 'n_estimators': 2000, 'min_child_weight': 4, 'max_depth': 4, 'learning_rate': 0.01, 'colsample_bytree': 0.9}",-7.359974866887266,-5.520628677433405,-5.347904041596045,-5.78762365617783,-5.3042322728095055,-5.864072702980811,0.766990604071711,645
1.3349880695343017,0.10491446709984979,0.00569448471069336,0.0006584301675885435,0.7,300,1,10,0.1,0.8,"{'subsample': 0.7, 'n_estimators': 300, 'min_child_weight': 1, 'max_depth': 10, 'learning_rate': 0.1, 'colsample_bytree': 0.8}",-7.741140029635721,-6.043854137107778,-5.490001994692976,-5.755128673078898,-6.169680631798265,-6.239961093262728,0.7866939183335323,3917
0.16903400421142578,0.008161424869475027,0.002980327606201172,0.0002597962527553236,1.0,200,6,6,0.2,0.8,"{'subsample': 1.0, 'n_estimators': 200, 'min_child_weight': 6, 'max_depth': 6, 'learning_rate': 0.2, 'colsample_bytree': 0.8}",-8.8301508124284,-5.804104246492898,-5.526165987897046,-5.967141317417267,-5.128123440331989,-6.25113716091352,1.3204958537396407,4042
